date,median_R_mean,median_R_highHPD,median_R_lowHPD,est_infections,sd_infections,replicate
2020-02-08,2.757848459375503,3.1257898556665307,2.3899070630844754,142.940084815545,11.723616134079622,1
2020-02-09,2.6662526084700775,3.0188209808562365,2.3136842360839185,181.71551379545758,14.462197087419376,1
2020-02-10,2.703932700527823,3.0564471840900937,2.351418216965552,233.8923794362634,18.07381989427829,1
2020-02-11,2.805955407412542,3.178787949476381,2.433122865348703,295.02245784432324,24.310421464609266,1
2020-02-12,2.879668842005394,3.268456695459537,2.490880988551251,364.2437072706459,31.621681969442854,1
2020-02-13,2.87713938348229,3.2489450212353086,2.5053337457292715,445.12354021898807,39.325497362872596,1
2020-02-14,2.812374973627072,3.1496859644553434,2.4750639827988006,539.7505149960753,49.71991042743777,1
2020-02-15,2.718146135512956,3.017249369319484,2.419042901706428,660.7616207437193,59.617157352326075,1
2020-02-16,2.6140248438286977,2.878712058936111,2.3493376287212846,814.3212474499522,68.15468199841689,1
2020-02-17,2.507720522700385,2.766897645483078,2.2485433999176925,992.5311954492184,80.72765570772741,1
2020-02-18,2.4100230296806977,2.683314729253319,2.1367313301080766,1198.6780418521978,96.05820565535052,1
2020-02-19,2.3248100718402673,2.597562646890931,2.0520574967896037,1438.9110196159247,112.76590853984597,1
2020-02-20,2.245369251866537,2.508564267523239,1.9821742362098353,1709.7220401392358,135.63790889955712,1
2020-02-21,2.170306767041978,2.4218273268282413,1.9187862072557147,2016.546609072888,156.4094870070329,1
2020-02-22,2.1081346029089922,2.3395978660585763,1.8766713397594084,2370.9826570217597,170.44563985980258,1
2020-02-23,2.0667628356408523,2.28173268388864,1.8517929873930647,2778.8299428940572,191.40281182413912,1
2020-02-24,2.0578202952599436,2.2700667173906863,1.845573873129201,3275.910041898202,220.51270218818783,1
2020-02-25,2.082526959254159,2.2961425180105346,1.8689114004977834,3873.676518317472,257.1680605120474,1
2020-02-26,2.125645386282746,2.3443352777368935,1.906955494828598,4542.184205324125,314.2432214104758,1
2020-02-27,2.1438992757307136,2.365541498524131,1.922257052937296,5217.957572111826,370.9130182784638,1
2020-02-28,2.108946520060667,2.3173604239216,1.9005326161997342,5901.867492896788,411.11266226359555,1
2020-02-29,2.03459581570389,2.2200699327310516,1.849121698676729,6660.418491114394,463.4624674397899,1
2020-03-01,1.9532158551639724,2.1219637816595047,1.78446792866844,7516.954157062199,524.5015313320349,1
2020-03-02,1.8806834220961035,2.0435137292591325,1.7178531149330742,8437.405774796218,582.753580098845,1
2020-03-03,1.813691055349183,1.9822133532972006,1.6451687574011653,9405.104290788566,667.9590234888697,1
2020-03-04,1.742399523369793,1.9207345193559198,1.5640645273836664,10312.184836216997,762.4716461618932,1
2020-03-05,1.6619316423122876,1.8401602138245414,1.4837030708000338,11090.88789101617,831.9640101082138,1
2020-03-06,1.5721459289204782,1.7411471732625905,1.403144684578366,11787.418450760684,910.5414619344268,1
2020-03-07,1.4766366243096507,1.635392023262253,1.3178812253570484,12375.504111067708,983.9350950680164,1
2020-03-08,1.381956047383978,1.530126465329449,1.233785629438507,12825.332469371482,1002.3239736526311,1
2020-03-09,1.2949959363228374,1.4315580484809018,1.158433824164773,13183.943807512569,990.4575708680592,1
2020-03-10,1.2216632175760231,1.349300461981287,1.0940259731707593,13501.454521214355,994.7490032156198,1
2020-03-11,1.1621927734863855,1.2839936405754415,1.0403919063973295,13726.06549699623,992.3817459017998,1
2020-03-12,1.1113881354944426,1.2284107029491205,0.9943655680397647,13763.414153612423,950.0286688496218,1
2020-03-13,1.0642153277512683,1.1788608671887049,0.9495697883138317,13578.744609773465,908.136857642183,1
2020-03-14,1.0202321695228977,1.134449732494706,0.9060146065510895,13243.056439076672,881.4416363117385,1
2020-03-15,0.9810176930371797,1.0932008190922593,0.8688345669821,12819.904190990153,849.7154170467012,1
2020-03-16,0.9485989601046694,1.0562586892366141,0.8409392309727246,12370.32363286392,819.057124855847,1
2020-03-17,0.9240328491067943,1.0263615329149929,0.8217041652985956,11893.741856577033,782.9564768624394,1
2020-03-18,0.9080330983364737,1.0040376412674943,0.812028555405453,11364.495604214222,728.5498133013486,1
2020-03-19,0.8970841822458828,0.9861077773808573,0.8080605871109083,10773.84772016533,678.2182990502233,1
2020-03-20,0.884551162156898,0.9680095726358008,0.8010927516779952,10105.645147626286,636.0519988152557,1
2020-03-21,0.8655189728943424,0.9460125192226356,0.7850254265660492,9326.439499514037,585.0665262048271,1
2020-03-22,0.8384201909519553,0.9187732561324601,0.7580671257714505,8475.34094157871,550.8191635973155,1
2020-03-23,0.8041935573019338,0.8870647090325701,0.7213224055712975,7634.909771754054,534.4010266778077,1
2020-03-24,0.7644325151800596,0.8502018148861716,0.6786632154739476,6838.450629723247,517.918494479438,1
2020-03-25,0.7233465519251637,0.8102713128912122,0.6364217909591152,6126.294489821377,509.3984996366641,1
2020-03-26,0.6837793285258335,0.7703680919010691,0.5971905651505978,5468.364110742923,497.02068190164874,1
2020-03-27,0.6424393825324518,0.7263223940567858,0.5585563710081178,4798.810397497623,449.6664481826667,1
2020-03-28,0.5945196495350761,0.6724318141328304,0.5166074849373218,4135.136003750467,384.18438725199474,1
2020-03-29,0.5416613663982979,0.6128176783683048,0.47050505442829094,3548.0005315003723,328.5760191102183,1
2020-03-30,0.4917934878635892,0.558996080292041,0.4245908954351374,3052.9845270489586,277.1793324019866,1
2020-03-31,0.4518695942968981,0.5185343095025067,0.38520487909128953,2642.6321631553956,236.89300830632797,1
