date,median_R_mean,median_R_highHPD,median_R_lowHPD,est_infections,sd_infections,replicate,Re,infections,observations,in_CI,above_1,below_1,R1,init,exp_name
2020-02-10,1.2862648806209003,2.3065157778641447,0.561371733734526,3.0203558762973626,0.42745419225859027,1,1,2,0,TRUE,FALSE,FALSE,1,10,1_10
2020-02-11,1.2424374605165964,2.2093410765659756,0.5514112523216012,3.19415498990639,0.4444161705442241,1,1,2,4,TRUE,FALSE,FALSE,1,10,1_10
2020-02-12,1.2021916549348783,2.1254861855100495,0.5396794004660912,3.347845766509417,0.46919235883945093,1,1,2,0,TRUE,FALSE,FALSE,1,10,1_10
2020-02-13,1.1625246961817748,2.048182602067064,0.5254759651053171,3.481287932899832,0.49154980024370665,1,1,2,6,TRUE,FALSE,FALSE,1,10,1_10
2020-02-14,1.1328783921582086,1.988713009133115,0.5157321804155939,3.5943427323077315,0.5092523853454965,1,1,1,4,TRUE,FALSE,FALSE,1,10,1_10
2020-02-15,1.1244293616661458,1.9613421754182159,0.5182703151039646,3.6922853661239587,0.5174095227190472,1,1,5,1,TRUE,FALSE,FALSE,1,10,1_10
2020-02-16,1.1387701826088246,1.9671703466642094,0.5347708491639082,3.7825153932102493,0.5157814413113248,1,1,1,1,TRUE,FALSE,FALSE,1,10,1_10
2020-02-17,1.166377141930783,1.9917929989771417,0.5598194326769402,3.8687487786241603,0.528307546082644,1,1,5,1,TRUE,FALSE,FALSE,1,10,1_10
2020-02-18,1.1914258825390174,2.0124013411995807,0.5836520664883117,3.9462566543603197,0.5548314907675929,1,1,2,5,TRUE,FALSE,FALSE,1,10,1_10
2020-02-19,1.203444153200189,2.014074067154986,0.5996132417258201,4.003329655951148,0.5699060673633825,1,1,4,1,TRUE,FALSE,FALSE,1,10,1_10
2020-02-20,1.2002574933703358,1.994057873678969,0.6060632952637762,4.034024443115394,0.5693657692111365,1,1,3,2,TRUE,FALSE,FALSE,1,10,1_10
2020-02-21,1.185445084857769,1.9580814576167285,0.6048665336582082,4.032720359261156,0.5582609563362598,1,1,4,3,TRUE,FALSE,FALSE,1,10,1_10
2020-02-22,1.1608831036030016,1.9099264999433283,0.5965552565977629,4.02740014838195,0.5556096485577673,1,1,5,2,TRUE,FALSE,FALSE,1,10,1_10
2020-02-23,1.1294791231877213,1.8543987440358325,0.5825756343496382,4.038195977913486,0.5618619750222805,1,1,3,1,TRUE,FALSE,FALSE,1,10,1_10
2020-02-24,1.0984884943046762,1.8015035254716298,0.5677195388162374,4.048668054932825,0.5762358029494569,1,1,2,2,TRUE,FALSE,FALSE,1,10,1_10
2020-02-25,1.079100629323437,1.7659770689579892,0.559794694416767,4.055260467279926,0.6005677517673618,1,1,3,8,TRUE,FALSE,FALSE,1,10,1_10
2020-02-26,1.0766914244899761,1.7546390895990711,0.5627169273264884,4.062611837321138,0.6215045676813679,1,1,2,5,TRUE,FALSE,FALSE,1,10,1_10
2020-02-27,1.086260080669657,1.760374534571995,0.5733182729571851,4.0673813362180615,0.6344353606590997,1,1,3,3,TRUE,FALSE,FALSE,1,10,1_10
2020-02-28,1.0950441296304294,1.7657586499554438,0.5830206146673954,4.06639073670596,0.6448343142420031,1,1,5,2,TRUE,FALSE,FALSE,1,10,1_10
2020-02-29,1.0948474037039055,1.7594112315808927,0.5863879822777571,4.064968013995029,0.6535771652621121,1,1,5,2,TRUE,FALSE,FALSE,1,10,1_10
2020-03-01,1.0875620221743862,1.7434919669483213,0.5849210242905554,4.07298917678885,0.6539741228009849,1,1,4,2,TRUE,FALSE,FALSE,1,10,1_10
2020-03-02,1.0812753276585423,1.72867789774783,0.5842877396465431,4.094554431428578,0.6592407688098989,1,1,3,1,TRUE,FALSE,FALSE,1,10,1_10
2020-03-03,1.075223466340073,1.7145259058873277,0.5836247465809261,4.115155647924924,0.680163349310916,1,1,2,9,TRUE,FALSE,FALSE,1,10,1_10
2020-03-04,1.0609504129556682,1.6905294004558418,0.5765995609259442,4.122732158712851,0.6998160758209137,1,1,5,5,TRUE,FALSE,FALSE,1,10,1_10
2020-03-05,1.0369102388468563,1.6547543291131233,0.5620577631095788,4.125925929363232,0.7160528008642121,1,1,0,4,TRUE,FALSE,FALSE,1,10,1_10
2020-03-06,1.0107371228959126,1.6171260408528865,0.545461980306761,4.133026615149713,0.7317185442787314,1,1,2,7,TRUE,FALSE,FALSE,1,10,1_10
2020-03-07,0.9880856889850899,1.5853058936469395,0.5306753317578161,4.137077116411543,0.7328848568499626,1,1,4,3,TRUE,FALSE,FALSE,1,10,1_10
2020-03-08,0.9648166977169593,1.5543350271390444,0.5145082697857957,4.1251142906507665,0.7299257559094444,1,1,2,1,TRUE,FALSE,FALSE,1,10,1_10
2020-03-09,0.9412263843643207,1.5245332604576893,0.49722847397603737,4.106662046111381,0.7352184924021159,1,1,8,0,TRUE,FALSE,FALSE,1,10,1_10
2020-03-10,0.9266232915035599,1.5077214394486904,0.48562170878329525,4.09633407843566,0.7374504152031035,1,1,2,12,TRUE,FALSE,FALSE,1,10,1_10
