date,region,country,source,data_type,estimate_type,replicate,median_R_mean,median_R_highHPD,median_R_lowHPD,Re,infections,observations,in_CI,above_1,below_1,R1,init,epiestim,exp_name
2020-02-06,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.777057236105735,1.8213897835445507,1.7332634680184182,NA,NA,NA,NA,TRUE,FALSE,1,10000,TRUE,1_10000
2020-02-07,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.5664783626473098,1.6047651431201706,1.5286475628036842,NA,NA,NA,NA,TRUE,FALSE,1,10000,TRUE,1_10000
2020-02-08,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.4065763076597753,1.4405291057707204,1.373022924630484,NA,NA,NA,NA,TRUE,FALSE,1,10000,TRUE,1_10000
2020-02-09,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.2894544301620974,1.3203203807248618,1.2589485871255295,NA,NA,NA,NA,TRUE,FALSE,1,10000,TRUE,1_10000
2020-02-10,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.205279877446784,1.2339624823909685,1.176929976099893,NA,NA,NA,NA,TRUE,FALSE,1,10000,TRUE,1_10000
2020-02-11,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.1423701855910393,1.1694798107599815,1.1155741505133663,NA,NA,NA,NA,TRUE,FALSE,1,10000,TRUE,1_10000
2020-02-12,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.092916046814371,1.1188622316373857,1.0672701102013564,NA,NA,NA,NA,TRUE,FALSE,1,10000,TRUE,1_10000
2020-02-13,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.0547176357480892,1.0798117965403253,1.029914492015701,NA,NA,NA,NA,TRUE,FALSE,1,10000,TRUE,1_10000
2020-02-14,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.0260595016142036,1.0505473799442422,1.0018564781327397,NA,NA,NA,NA,TRUE,FALSE,1,10000,TRUE,1_10000
2020-02-15,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.002594671806496,1.0266392821019767,0.97883110886244,NA,NA,NA,NA,FALSE,FALSE,1,10000,TRUE,1_10000
2020-02-16,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.98220288882393,1.0059177434181148,0.9587670797741051,NA,NA,NA,NA,FALSE,FALSE,1,10000,TRUE,1_10000
2020-02-17,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.9666106367327028,0.9901135034727541,0.9433862472707171,NA,NA,NA,NA,FALSE,TRUE,1,10000,TRUE,1_10000
2020-02-18,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.9601792465026739,0.9836314369336885,0.9370061761443604,NA,NA,NA,NA,FALSE,TRUE,1,10000,TRUE,1_10000
2020-02-19,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.9641948542572377,0.9877645576037635,0.9409058983186755,NA,NA,NA,NA,FALSE,TRUE,1,10000,TRUE,1_10000
2020-02-20,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.9749147971124322,0.9987081869794756,0.951404368236072,NA,NA,NA,NA,FALSE,TRUE,1,10000,TRUE,1_10000
2020-02-21,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.9850506039703876,1.009061912813916,0.9613245019999951,NA,NA,NA,NA,FALSE,FALSE,1,10000,TRUE,1_10000
2020-02-22,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.9916622281161089,1.0158295510611262,0.9677819047570577,NA,NA,NA,NA,FALSE,FALSE,1,10000,TRUE,1_10000
