date,median_R_mean,median_R_highHPD,median_R_lowHPD,est_infections,sd_infections,replicate,Re,infections,observations,in_CI,above_1,below_1,R1,init,exp_name
2020-02-10,1.5210056554198987,2.3052247933922643,0.8981631876354563,6.451353127408533,0.58582036927637815,1,1.5,5,1,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-11,1.47632816645188,2.2067449167187636,0.8911915868736927,7.09598813015847,0.6179731915654562,1,1.5,6,6,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-12,1.4513596452698396,2.14007384889988,0.8949711577961185,7.7324265885742935,0.6601766289654883,1,1.5,7,6,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-13,1.4316749066334609,2.084829761977439,0.8999600501207399,8.369900998778586,0.7013973813560158,1,1.5,6,0,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-14,1.4116723069136843,2.032567144830447,0.9027307138191684,9.03119615949378,0.7516069423042282,1,1.5,5,4,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-15,1.395429459600688,1.9873866795170334,0.9070033050587287,9.73715897901429,0.8300952258740052,1,1.5,13,10,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-16,1.3962403640020304,1.9647167351987112,0.9237881407562468,10.580234234812384,0.9119787453507826,1,1.5,7,4,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-17,1.420177245246196,1.9710508189466147,0.958588634590664,11.588128332651205,0.9727943641841457,1,1.5,16,3,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-18,1.4577655645872913,1.9940576442837963,1.0045336147639603,12.68762200468647,1.054912068882717,1,1.5,11,4,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-02-19,1.48756902172911,2.007551965528266,1.044641424084957,13.831577565962633,1.1558451100560365,1,1.5,14,3,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-02-20,1.4961453621623817,1.9955908239182683,1.0678092676720456,15.03363024468145,1.2546012102481199,1,1.5,18,5,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-02-21,1.4864293707131941,1.9621907924802051,1.0759619209396551,16.313582706252514,1.3684966710478375,1,1.5,13,7,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-02-22,1.470332999021138,1.9220907779296879,1.0783903421680061,17.687645346453905,1.5159801250380285,1,1.5,17,12,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-02-23,1.4627179098953864,1.8930255880056055,1.0872442011551382,19.334669493100392,1.6176900149479065,1,1.5,25,5,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-02-24,1.472579705156421,1.8852780703649819,1.1102597560828753,21.326183280826395,1.6469267680359427,1,1.5,19,4,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-02-25,1.4971603577627552,1.8951768724038462,1.1454996190885949,23.520703963629078,1.7329654945755235,1,1.5,13,15,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-02-26,1.5247924831976751,1.9088597689565772,1.1833470571648885,25.77511366450619,1.8895131638653684,1,1.5,25,4,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-02-27,1.5461442085358255,1.9154189462421936,1.215935157189236,28.08852373671216,2.057158843154791,1,1.5,25,23,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-02-28,1.5594789952547685,1.912907727953239,1.2417083002768228,30.53462953282351,2.2774269605069013,1,1.5,35,10,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-02-29,1.5666415285567543,1.9036664947060564,1.2620480608440954,33.18258567193338,2.596976946601536,1,1.5,30,10,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-01,1.571343629657572,1.8921261191288365,1.2799892576662308,36.38103702103117,2.9401620490411773,1,1.5,29,7,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-02,1.5771147316962795,1.8823647049822148,1.2985336458017078,40.21384068170801,3.257070812372387,1,1.5,41,14,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-03,1.5841306322670292,1.874623784666287,1.31778755838317,44.362654790767145,3.679584882957635,1,1.5,49,14,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-04,1.5805740578647773,1.8560551277828066,1.3269453244642542,48.554826480480386,4.121222218084954,1,1.5,38,19,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-05,1.555433695769885,1.8148653228440357,1.3157594115260134,52.86366347504209,4.516252310430518,1,1.5,48,25,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-06,1.5120284813832232,1.7549597178698328,1.2869659814929024,57.49750284938509,5.0009056375359675,1,1.5,43,34,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-07,1.4736964646964483,1.7018194326087603,1.261781397837794,63.07862770253864,5.437668627401393,1,1.5,67,32,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-08,1.459542990363632,1.6760561541230898,1.2578132215874227,69.78606258672062,5.812485333281047,1,1.5,57,16,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-09,1.4674613616490113,1.6750968421771963,1.2733892131915623,77.17080081933128,6.412075421724323,1,1.5,67,6,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-10,1.4865131235761981,1.6867082595287524,1.2988026371422763,85.10647413849898,7.096457311460601,1,1.5,83,23,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-11,1.5110760263460947,1.7044144513591923,1.3292266793206498,93.7720779299883,7.7265443389257475,1,1.5,78,45,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-12,1.5403153468616295,1.727043878722026,1.3564302873702765,103.19387627152913,8.609574309425224,1,1.5,94,53,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-13,1.5692148523401712,1.765273275772163,1.3731564289081795,113.3813376039215,10.012369748163266,1,1.5,93,64,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-14,1.5909901797941113,1.7973716352460678,1.3846087243421548,125.34607480246868,11.319481265408378,1,1.5,97,55,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-15,1.6064636060747404,1.8099598834657062,1.4029673286837745,139.56103463574948,12.147343073133335,1,1.5,102,25,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-16,1.620581519554751,1.8129255334313565,1.4282375056781456,155.23119998020698,13.187964150334176,1,1.5,144,17,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-17,1.6322994584360255,1.8159168325362671,1.448682084335784,171.7600732520712,14.376914549220302,1,1.5,137,90,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-18,1.6335350936671018,1.8109532854016215,1.4561169019325821,189.12311360614547,15.312719885645212,1,1.5,159,103,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-19,1.6183026056146141,1.7921931872606267,1.4444120239686016,207.38376545303342,16.416419931083272,1,1.5,157,103,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-20,1.5879043202377374,1.7679443723043655,1.4078642681711093,226.5724981659341,18.148967681530888,1,1.5,200,80,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-21,1.5528906395949622,1.7419377257564574,1.363843553433467,247.82370868386545,19.865590487735552,1,1.5,222,82,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-22,1.5216741378581324,1.7103284280469868,1.333019847669278,271.5683520920999,21.028804070001407,1,1.5,214,54,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-23,1.4949948232415138,1.677073892725859,1.3129157537571685,296.82024531661443,22.71356907325233,1,1.5,250,56,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-24,1.468861164998979,1.646601903793253,1.2911204262047047,323.22457454025607,24.82556711715944,1,1.5,280,75,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-25,1.441726992615244,1.6161384403629824,1.2673155448675057,350.92554119301803,26.620904889366805,1,1.5,303,103,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-26,1.41621774225892,1.586019601684181,1.246415882833659,379.7670240622907,28.599904569385362,1,1.5,354,180,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-27,1.3950950549043108,1.5628888143550708,1.227301295453551,409.59926592100993,31.295783083615262,1,1.5,361,436,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-28,1.3852244880081102,1.552507386933755,1.2179415890824654,445.2925266889084,34.10862366126605,1,1.5,397,169,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-29,1.3929852983570141,1.5568473513487535,1.2291232453652747,489.1182693003503,36.797494886364724,1,1.5,448,115,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-30,1.4162937608838226,1.5793315347289558,1.2532559870386895,537.1685990581334,40.881786327698066,1,1.5,457,72,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-31,1.4452562503838133,1.613780091581205,1.2767324091864216,588.4573389467287,44.87842834085738,1,1.5,539,241,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-01,1.4720536065576764,1.6475546218644932,1.2965525912508595,645.0132690486162,48.79762620849243,1,1.5,571,278,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-02,1.496265765429985,1.6812557145784996,1.3112758162814702,707.5442679153591,55.597845699928,1,1.5,554,576,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-03,1.5237898247241204,1.715793970015574,1.3317856794326668,776.4256788262575,61.698100206459074,1,1.5,647,343,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-04,1.5578694860666598,1.7446851727457504,1.371053799387569,852.0173277051032,65.33302431965444,1,1.5,746,291,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-05,1.5951161393010778,1.7718894964098642,1.4183427821922914,935.0119199148544,71.29945267205672,1,1.5,792,185,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-06,1.6227890963227496,1.7946621883225553,1.4509160043229439,1029.1707297845558,78.07493599396787,1,1.5,840,200,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-07,1.6295293518724987,1.795505782540893,1.4635529212041043,1135.548378459175,82.5094072416803,1,1.5,968,449,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-08,1.6143847753135865,1.7739225289784377,1.4548470216487353,1250.9805188064006,88.40366612903576,1,1.5,1035,601,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-09,1.5857306558047441,1.7522434612530535,1.4192178503564348,1372.3011177749895,99.34375200571898,1,1.5,1134,683,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-10,1.5565693989995226,1.7365425960291838,1.3765962019698614,1500.157624059953,109.03607745929946,1,1.5,1231,397,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-11,1.5343921213003946,1.7168135331793355,1.3519707094214537,1637.2767544011326,114.44689661866978,1,1.5,1350,729,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-12,1.5179574243770788,1.6953984801575717,1.340516368596586,1783.599533821022,125.22604692221391,1,1.5,1463,340,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-13,1.5030927208802847,1.6770852085613979,1.3291002331991715,1946.319059787409,139.96326209961626,1,1.5,1682,295,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-14,1.4879680217286682,1.658460067334253,1.3174759761230832,2128.3277108668567,154.42548614074803,1,1.5,1791,906,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-15,1.4725054440345757,1.6410913595691938,1.3039195284999576,2323.7607052430612,175.88311453169732,1,1.5,1890,1237,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-16,1.4549096430492041,1.6247006776853319,1.2851186084130763,2524.789293042486,199.6505105205388,1,1.5,2143,1307,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-17,1.4344598792757728,1.6020837150269034,1.2668360435246422,2731.9425076670645,221.17166012953075,1,1.5,2329,939,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-18,1.414755749572149,1.5784755576754943,1.2510359414688037,2952.4987434643585,248.95060560899375,1,1.5,2566,1330,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-19,1.4091755821495184,1.5688804387521202,1.2494707255469166,3220.9020328206284,268.36433908650497,1,1.5,2770,1043,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-20,1.4284468977178884,1.5781238886844897,1.278769906751287,3547.194594278464,268.47026845709365,1,1.5,3121,420,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-21,1.4698062079516876,1.6091855314649592,1.330426884438416,3902.712649562422,269.7113373407356,1,1.5,3427,2719,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-22,1.5138385940774395,1.660707168102584,1.366970020052295,4257.976660389989,288.11772999914956,1,1.5,3553,2541,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-23,1.5374196463371999,1.7022913900086911,1.3725479026657086,4574.024925653684,315.45883125470874,1,1.5,3897,2399,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-24,1.5331079642996512,1.7116731114380548,1.3545428171612477,4861.523241117308,356.2535845479368,1,1.5,4386,1978,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-25,1.5093415491871214,1.6959353117317897,1.322747786642453,5165.120636658128,420.10024609019064,1,1.5,4826,1395,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-26,1.4788378899127543,1.6693929515400823,1.2882828282854264,5477.295153971472,499.18076340316026,1,1.5,5366,1152,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-27,1.4476967544815253,1.6371563695768598,1.2582371393861909,5772.879459538331,589.0426941189398,1,1.5,5768,1564,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-28,1.4173951240982918,1.6010894325852023,1.2337008156113813,6071.879192755523,684.9368556871832,1,1.5,6220,3982,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-29,1.388953658620906,1.5643573484026263,1.2135499688391855,6377.876133644942,788.6995539768302,1,1.5,6916,4311,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-04-30,1.3639817994526042,1.5303932753245715,1.197570323580637,6684.310491921524,903.1205173376942,1,1.5,7518,4340,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-05-01,1.342675025958717,1.5005347436564442,1.1848153082609898,6997.8345271782255,1022.0864882646828,1,1.5,8246,2696,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-02-13,1.211592812046554,2.1782089678404444,0.5260463820903981,2.2564760662025845,0.4168790588427656,2,1.5,2,1,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-14,1.1312327241283295,2.0376406100039786,0.4892537121778935,2.3201514242373826,0.42303185670661514,2,1.5,2,0,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-15,1.0726544842947892,1.9363222641555364,0.46188081396138464,2.390674232775019,0.4337290757541071,2,1.5,1,0,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-16,1.0513331148057923,1.892987356957318,0.4550544531301348,2.466635750813018,0.44834001664753,2,1.5,4,2,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-17,1.0601059977927139,1.896040567693457,0.46508863653639626,2.5470254042338794,0.4719520770692306,2,1.5,2,0,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-18,1.0667382630732487,1.8993386706110298,0.4722273314091901,2.635649365592698,0.5045068729784192,2,1.5,1,4,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-19,1.0576981585440255,1.8820541579574424,0.4688147110165127,2.738818508220771,0.5406945160260036,2,1.5,6,2,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-20,1.0512207869809052,1.8676433148054954,0.46737660569047457,2.8594579841961654,0.5774908300505511,2,1.5,1,5,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-21,1.0705223850827872,1.8878031290256496,0.48302687030318797,2.9849108738290395,0.5967997529237123,2,1.5,1,10,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-22,1.112775204207748,1.9387475979051636,0.5140593220179449,3.10750888534363,0.5930475552850937,2,1.5,3,3,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-23,1.159064456777243,1.9937178975532268,0.548734842668318,3.237917059555213,0.5905381178727848,2,1.5,4,2,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-24,1.1981166056071049,2.035804787516205,0.5804576680129756,3.3769024240966434,0.6021025633386171,2,1.5,1,1,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-25,1.2286778900591913,2.062498083780687,0.6088212715179722,3.521933936390771,0.6234202709197104,2,1.5,4,0,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-26,1.2395271972845625,2.0598471593103076,0.6255906448263964,3.679131012950826,0.6583303601166443,2,1.5,3,1,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-27,1.2242117040056097,2.021021952068781,0.6252538361153396,3.837154964982424,0.694421943999343,2,1.5,3,3,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-28,1.1919871523453371,1.9598604684882204,0.6132312244824196,3.979520003252424,0.7099486119882668,2,1.5,9,0,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-02-29,1.157303084160942,1.8968719190828085,0.598725591200313,4.105287129864704,0.7116741179043892,2,1.5,5,3,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-01,1.1281642452342517,1.8436323924697469,0.5867325731579413,4.21422961509024,0.7193512970920479,2,1.5,2,2,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-02,1.1051574406872724,1.801218116266366,0.5774872510543054,4.320585402343922,0.736175606205551,2,1.5,4,1,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-03,1.0910587394197804,1.7728080284154424,0.5731998379508473,4.435861151911048,0.7460660968908702,2,1.5,4,7,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-04,1.0900332668437658,1.7630959310165524,0.5772477902714915,4.5567231732140145,0.7540163795811616,2,1.5,5,7,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-05,1.0970941154235063,1.7649630143103678,0.5864716741808316,4.666677250649081,0.767276841868038,2,1.5,7,7,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-06,1.1002024689900374,1.7622482069194605,0.5925932067904569,4.756157994615751,0.7678412865113969,2,1.5,2,3,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-07,1.0925442355941284,1.7456993871704336,0.5909555299442582,4.833840520475155,0.7578461101018387,2,1.5,4,1,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-08,1.079810901928813,1.7225352044948432,0.58570979854626,4.953837751398839,0.7563951574288067,2,1.5,5,3,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-09,1.0714980274028845,1.7052950979420916,0.5835249818152988,5.137445079721464,0.7658579701512742,2,1.5,7,1,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-10,1.06930697910053,1.6965673880856222,0.5854043205688947,5.346211528391241,0.8053500787906773,2,1.5,4,9,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-11,1.0745913544911694,1.6980043200011028,0.5923907400071446,5.574626618463759,0.8669508991182171,2,1.5,2,4,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-12,1.0920133788700404,1.7150390639009176,0.6082220647671687,5.840722973921003,0.9191851532971738,2,1.5,4,4,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-13,1.1237581579212976,1.749737699024052,0.6349882193494314,6.142806435413152,0.965429470273323,2,1.5,9,1,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-14,1.1633597734093273,1.7930980811385555,0.6684756818792278,6.479600255922804,1.0280832793552122,2,1.5,3,5,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-15,1.204806470505529,1.8366692918814205,0.7047986465616348,6.9048116862609294,1.100101414406037,2,1.5,6,5,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-16,1.2514160821335367,1.8838562891313924,0.7469946043320218,7.452833332089377,1.1751260749867027,2,1.5,8,3,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-17,1.3089945475439437,1.9413935167144574,0.799925262591561,8.094900668739108,1.2943016228945936,2,1.5,4,6,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-18,1.3670678443813025,1.996175290863804,0.8557797906922963,8.78228596631935,1.4373781310346183,2,1.5,9,6,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-19,1.4075052564472958,2.02617462333278,0.9003283471617911,9.50853506132992,1.5671019688566337,2,1.5,11,4,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-20,1.4272689258118272,2.0283708664251376,0.9306565973136663,10.310114981795063,1.7143247588165023,2,1.5,9,11,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-21,1.4415848295254383,2.0222517863304663,0.9581091382176429,11.290133316208694,1.837127448875422,2,1.5,9,6,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-22,1.4624597579923715,2.0232890284248013,0.9916443276937268,12.469954069422261,1.916293556833768,2,1.5,11,2,TRUE,FALSE,FALSE,1.5,10,1.5_10
2020-03-23,1.4857236790944643,2.0270852770100456,1.0275175400195915,13.76619164372606,2.0693574628004625,2,1.5,12,2,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-24,1.5097494140088465,2.031684322659684,1.0644213844203592,15.165657275264584,2.2894598359822718,2,1.5,14,4,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-25,1.541396074956303,2.044855810115079,1.1082675715743109,16.709638158852947,2.497796139775269,2,1.5,15,3,TRUE,TRUE,FALSE,1.5,10,1.5_10
2020-03-26,1.5833578415453853,2.0694787534378944,1.1615596045430479,18.39860719506082,2.699624514585807,2,1.5,17,6,TRUE,TRUE,FALSE,1.5,10,1.5_10
