date,median_R_mean,median_R_highHPD,median_R_lowHPD,est_infections,sd_infections,replicate,Re,infections,observations,in_CI,above_1,below_1,R1,init,exp_name
2020-02-06,1.5978026506405005,1.7407606281606363,1.4548446731203648,743.39506232481,48.61115228422956,1,0.8,840,243,FALSE,TRUE,FALSE,0.8,5000,0.8_5000
2020-02-07,1.4185674148266223,1.5469797589888779,1.2901550706643667,763.8669272935703,51.516371620309755,1,0.8,807,285,FALSE,TRUE,FALSE,0.8,5000,0.8_5000
2020-02-08,1.2765349939506432,1.3990482136914075,1.1540217742098788,770.7256472809548,54.15284693308905,1,0.8,750,503,FALSE,TRUE,FALSE,0.8,5000,0.8_5000
2020-02-09,1.159466830564899,1.277180079326142,1.0417535818036558,767.1458850308497,55.566196940206154,1,0.8,743,427,FALSE,TRUE,FALSE,0.8,5000,0.8_5000
2020-02-10,1.061613136365516,1.173009974414506,0.950216298316526,750.8178169553524,57.58498593986447,1,0.8,710,221,FALSE,FALSE,FALSE,0.8,5000,0.8_5000
2020-02-11,0.9823563772584333,1.0875267979144148,0.8771859566024518,726.881648034401,60.266135683301755,1,0.8,656,816,FALSE,FALSE,FALSE,0.8,5000,0.8_5000
2020-02-12,0.9217643535023645,1.0213480138439341,0.822180693160795,700.8694471329062,61.2782906136827,1,0.8,616,915,FALSE,FALSE,FALSE,0.8,5000,0.8_5000
2020-02-13,0.8773372651016266,0.9705847182917,0.7840898119115531,671.4805705757888,60.3163448879495,1,0.8,636,932,TRUE,FALSE,TRUE,0.8,5000,0.8_5000
2020-02-14,0.8419038053785503,0.9283436758387996,0.7554639349183009,637.3957823013853,57.59775896541241,1,0.8,570,571,TRUE,FALSE,TRUE,0.8,5000,0.8_5000
2020-02-15,0.8096807055561577,0.8916056092105655,0.7277558019017498,602.4774987673125,55.031838145103414,1,0.8,504,617,TRUE,FALSE,TRUE,0.8,5000,0.8_5000
2020-02-16,0.78092913439518985,0.8614442112839266,0.7004140575064531,570.6285091406896,52.79973904153289,1,0.8,527,791,TRUE,FALSE,TRUE,0.8,5000,0.8_5000
2020-02-17,0.758963245649646,0.8409099582712481,0.6770165330280439,540.5133129674683,49.66121231483676,1,0.8,531,326,TRUE,FALSE,TRUE,0.8,5000,0.8_5000
2020-02-18,0.7455384427573579,0.8319221829531914,0.6591547025615244,512.7753397034799,46.90837538297417,1,0.8,466,1146,TRUE,FALSE,TRUE,0.8,5000,0.8_5000
2020-02-19,0.7393674594167814,0.8329316718779398,0.645803246955623,488.55166225561703,45.50998478056945,1,0.8,441,717,TRUE,FALSE,TRUE,0.8,5000,0.8_5000
2020-02-20,0.7400473973661471,0.841615863152179,0.6384789315801153,467.2798200366917,45.03179080980127,1,0.8,449,1124,TRUE,FALSE,TRUE,0.8,5000,0.8_5000
2020-02-21,0.7486469956902045,0.8572419802800474,0.6400520111003617,448.4072559941129,45.29944087779397,1,0.8,444,758,TRUE,FALSE,TRUE,0.8,5000,0.8_5000
2020-02-22,0.7658431706183103,0.879980578380527,0.6517057628560936,431.3684104732727,45.99979257642775,1,0.8,380,905,TRUE,FALSE,TRUE,0.8,5000,0.8_5000
2020-02-23,0.7895944760242692,0.9064956778337873,0.6726932742147512,415.78939166108347,46.213017703950584,1,0.8,379,296,TRUE,FALSE,TRUE,0.8,5000,0.8_5000
2020-02-24,0.8150080998604878,0.9314529122356001,0.6985632874853756,401.4059682334113,45.929607058397146,1,0.8,365,211,TRUE,FALSE,TRUE,0.8,5000,0.8_5000
