date,median_R_mean,median_R_highHPD,median_R_lowHPD,est_infections,sd_infections,replicate,Re,infections,observations,in_CI,above_1,below_1,R1,init,exp_name
2020-02-10,1.0551317779163116,2.0078455656012104,0.40643889962093604,1.8636102113949273,0.4298704651741743,1,0.8,1,0,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-11,0.9566593871501345,1.8488233671961436,0.35607271977745975,1.8328349507095876,0.4398687058823479,1,0.8,1,4,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-12,0.8762503196787611,1.7263925334332864,0.3121257646420121,1.7996264339506591,0.45320978113659705,1,0.8,2,0,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-13,0.8172395176229386,1.6433110310732055,0.27749027266835774,1.7586562052031722,0.4573104533619351,1,0.8,1,3,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-14,0.7806116315614674,1.6000385120494909,0.2530356567156051,1.7050169459851177,0.4485236548611296,1,0.8,0,5,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-15,0.7660658362826609,1.5954901681214744,0.23865322502268557,1.6461860790972223,0.43471546560906865,1,0.8,3,2,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-16,0.7772674368822197,1.6341852092563698,0.23640699630713047,1.5932307442366787,0.41565799643644136,1,0.8,0,2,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-17,0.8165815399438308,1.7181963670178855,0.24786396084788812,1.5473238087812669,0.3946506309654128,1,0.8,3,0,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-18,0.8752030049052172,1.8319577314190245,0.26921594808743976,1.507106764074368,0.38608961147715665,1,0.8,1,5,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-19,0.9362663417687969,1.9468968177045844,0.2928347765079077,1.4700822430860643,0.3882635199010979,1,0.8,2,2,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-20,0.9874248950329724,2.041212249955509,0.3134212768608545,1.435995040027106,0.38896935071314104,1,0.8,2,1,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-21,1.029020791122457,2.113436383335794,0.33191824334837583,1.4047470015198964,0.38178744536066456,1,0.8,2,2,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-22,1.0579874140490038,2.1594946292661237,0.34649197558063444,1.375634255455795,0.3689481346765301,1,0.8,3,2,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-23,1.062311701286811,2.16369905400782,0.3497219165749494,1.347198035313196,0.3498095335119872,1,0.8,1,1,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-24,1.03555386328033,2.1188382756302717,0.3371391707669666,1.3189184787253951,0.33207955785056265,1,0.8,1,1,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-25,0.9921138689907125,2.0483057272629046,0.31590453584813866,1.2924488909127794,0.3258116096383777,1,0.8,1,1,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-26,0.9533189659894715,1.986218818299443,0.2967114108671642,1.2677617754327084,0.3245024184354673,1,0.8,1,1,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-27,0.9243337112606342,1.942624477604971,0.28142003836281554,1.2423856659234425,0.31889615927031584,1,0.8,1,2,TRUE,FALSE,FALSE,0.8,10,0.8_10
2020-02-28,0.8920567935311936,1.898863948733754,0.26279460192706866,1.2141894956251467,0.30538098464903735,1,0.8,2,1,TRUE,FALSE,FALSE,0.8,10,0.8_10
