date,region,country,source,data_type,estimate_type,replicate,median_R_mean,median_R_highHPD,median_R_lowHPD,Re,infections,observations,in_CI,above_1,below_1,R1,init,epiestim,exp_name
2020-02-07,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.7905582283208417,1.8986049148167254,1.6856346346305349,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-08,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.618413155116999,1.7127025476174782,1.5267577354865984,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-09,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.515116462903733,1.6003774972879754,1.4321581214483539,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-10,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.4503299970544858,1.529263632943551,1.3734599182848308,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-11,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.4080901431998996,1.482292261180944,1.3357678405703384,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-12,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.3885197957901043,1.4591953511520974,1.3195751250683818,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-13,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.4004505804455214,1.4687643888064719,1.333741740882072,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-14,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.4451536692491,1.5120597239119955,1.3797412527079238,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-15,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.514659799722959,1.5806694028574577,1.4500391514454012,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-16,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.5950417631707436,1.6601297759317526,1.531237831756493,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-17,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.6691834185414505,1.7328440318711191,1.6066981166785548,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-18,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.7206315862537847,1.7820651743147753,1.6602610265893412,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-19,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.7424996281423888,1.8009403680199672,1.6850097782793154,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-20,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.7371872983525245,1.7921317519438373,1.6830867053553438,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-21,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.7088966021901066,1.7601165239488623,1.6584227464735544,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-22,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.6660331197296396,1.713573725122236,1.6191522369757605,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-23,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.6172637719248384,1.661370866640554,1.57374202743106,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-24,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.571564233376998,1.6126233155758343,1.531027434504356,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-25,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.5365662665100581,1.5750350435013551,1.4985666418882013,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-26,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.5226123153528375,1.5590169581358664,1.4866319099646175,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-27,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.5362774755277977,1.5711338576700788,1.5018067812763534,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-28,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.5681487362666515,1.6017616844994076,1.5348873732857673,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-02-29,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.5904793870569323,1.6227743154670493,1.5585046303989658,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-01,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.5721658878515483,1.6027403940317306,1.5418818130890493,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-02,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.5036126109181485,1.5320382497337912,1.4754495280663784,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-03,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.4102309136299616,1.4364205611845438,1.3842789374120243,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-04,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.3307648911378087,1.3550674460004517,1.3066792442082718,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-05,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.2897026707143062,1.3127054005510412,1.2669004951913014,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-06,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.2912604407285047,1.3135350269733057,1.2691737393627713,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-07,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.3276017828925448,1.3495536481457022,1.3058274642704935,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-08,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.383590539405278,1.4053918637537706,1.361957312041117,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-09,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.4380257195683306,1.459599623597073,1.416610250898667,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-10,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.471145223030103,1.492236206412763,1.4502023005093998,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-11,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.4757937161671069,1.4961199100392453,1.4556046445233337,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-12,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.4591000588283543,1.478487192087654,1.4398391276194054,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-13,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.4402386174312685,1.458697315275958,1.4218958484696087,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-14,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.4370926725650308,1.4547775082765588,1.4195145086054333,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-15,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.4549262368691787,1.4720171567527123,1.4379337499492992,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-16,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.4867404887184448,1.503344489560618,1.4702274297217983,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-17,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.5227125763447769,1.5388471744817154,1.506661845613615,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
2020-03-18,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.5540258291082814,1.5696421466413493,1.538486514992517,NA,NA,NA,NA,TRUE,FALSE,1.5,1000,TRUE,1.5_1000
