date,median_R_mean,median_R_highHPD,median_R_lowHPD,est_infections,sd_infections,replicate,Re,infections,observations,in_CI,above_1,below_1,R1,init,exp_name
2020-02-07,1.4049947414155712,1.822087489841464,1.0414794599792832,15.659132095745136,2.211102740421901,1,0.8,14,1,FALSE,TRUE,FALSE,0.8,100,0.8_100
2020-02-08,1.2567607772643128,1.6297865600218784,0.9316448755119565,16.030247256709597,2.2655101437863427,1,0.8,14,10,FALSE,FALSE,FALSE,0.8,100,0.8_100
2020-02-09,1.147243163722044,1.4898476190857508,0.8488790813119325,16.349272272656293,2.2754573270781213,1,0.8,20,6,FALSE,FALSE,FALSE,0.8,100,0.8_100
2020-02-10,1.0695594673679552,1.3915949991226948,0.7894100142282979,16.504395126339002,2.28563542445081,1,0.8,19,7,TRUE,FALSE,FALSE,0.8,100,0.8_100
2020-02-11,1.017866621506996,1.3267931991638755,0.7494045456006168,16.501696621970545,2.3331955609673125,1,0.8,16,25,TRUE,FALSE,FALSE,0.8,100,0.8_100
2020-02-12,0.9845131832350501,1.2856538437549456,0.7230886112853121,16.42630876395191,2.3587897770207165,1,0.8,16,19,TRUE,FALSE,FALSE,0.8,100,0.8_100
2020-02-13,0.9655866740153303,1.262897821177354,0.7077152892044664,16.287731690847483,2.3233087589798918,1,0.8,13,20,TRUE,FALSE,FALSE,0.8,100,0.8_100
2020-02-14,0.9584192919161637,1.2548588213908425,0.7014602557164514,16.095538720567454,2.2317843829548,1,0.8,12,16,TRUE,FALSE,FALSE,0.8,100,0.8_100
2020-02-15,0.957260545949263,1.2544775409149647,0.6997609759753654,15.811874099957976,2.133980574947081,1,0.8,12,18,TRUE,FALSE,FALSE,0.8,100,0.8_100
2020-02-16,0.9559756419052967,1.2543392267111422,0.6976649515835935,15.431921692126986,2.0171982636084014,1,0.8,16,13,TRUE,FALSE,FALSE,0.8,100,0.8_100
2020-02-17,0.9517787767515175,1.2509859186233045,0.6929931712858802,15.014312805602172,1.8643876984384022,1,0.8,10,7,TRUE,FALSE,FALSE,0.8,100,0.8_100
2020-02-18,0.9458376135030356,1.2456659765257838,0.6868118331818465,14.584057931067285,1.7454882451413007,1,0.8,13,17,TRUE,FALSE,FALSE,0.8,100,0.8_100
2020-02-19,0.9388972009992224,1.2392828673799878,0.6797214934001571,14.104356803668555,1.672576251566023,1,0.8,7,21,TRUE,FALSE,FALSE,0.8,100,0.8_100
2020-02-20,0.9283101752476676,1.2288687516707992,0.669417366290312,13.541997302467575,1.584890392157303,1,0.8,19,13,TRUE,FALSE,FALSE,0.8,100,0.8_100
2020-02-21,0.9103051051501683,1.2101191098609396,0.6526792740653977,12.866306048127681,1.458863291373154,1,0.8,14,10,TRUE,FALSE,FALSE,0.8,100,0.8_100
2020-02-22,0.8845894197220517,1.1827375977900132,0.6292474853814327,12.154956002848703,1.3657043547643848,1,0.8,15,20,TRUE,FALSE,FALSE,0.8,100,0.8_100
2020-02-23,0.8527692523676356,1.1486983882928332,0.6004179681698784,11.465683417228291,1.3274763445085156,1,0.8,9,14,TRUE,FALSE,FALSE,0.8,100,0.8_100
2020-02-24,0.8159275693445491,1.109427207520275,0.5670125404029395,10.742193918555376,1.305978840777433,1,0.8,10,4,TRUE,FALSE,FALSE,0.8,100,0.8_100
