date,median_R_mean,median_R_highHPD,median_R_lowHPD,est_infections,sd_infections,replicate,Re,infections,observations,in_CI,above_1,below_1,R1,init,exp_name
2020-02-07,1.7905582283208417,2.246089621047373,1.3350268355943102,388.6514116983197,48.207734919350884,1,1.5,362,66,TRUE,TRUE,FALSE,1.5,1000,1.5_1000
2020-02-08,1.618413155116999,1.9818667687713436,1.2549595414626542,434.9610796084292,51.701184732336834,1,1.5,384,51,TRUE,TRUE,FALSE,1.5,1000,1.5_1000
2020-02-09,1.515116462903733,1.8067964852729665,1.2234364405344995,480.5391696667729,51.76670129688872,1,1.5,444,66,TRUE,TRUE,FALSE,1.5,1000,1.5_1000
2020-02-10,1.4503299970544858,1.7057771172800176,1.194882876828954,521.5399401977315,51.60539355396162,1,1.5,485,99,TRUE,TRUE,FALSE,1.5,1000,1.5_1000
2020-02-11,1.4080901431998996,1.6554739179233149,1.1607063684764842,562.6967079877517,55.299555326468564,1,1.5,510,320,TRUE,TRUE,FALSE,1.5,1000,1.5_1000
2020-02-12,1.3885197957901043,1.638969130675385,1.1380704609048236,612.5388397903115,62.5938808260201,1,1.5,556,324,TRUE,TRUE,FALSE,1.5,1000,1.5_1000
2020-02-13,1.4004505804455214,1.651343210943131,1.1495579499479118,674.2857075982436,72.6169539060739,1,1.5,640,289,TRUE,TRUE,FALSE,1.5,1000,1.5_1000
2020-02-14,1.4451536692491,1.6912588353427354,1.1990485031554647,745.3477648632187,83.58097321819076,1,1.5,688,309,TRUE,TRUE,FALSE,1.5,1000,1.5_1000
2020-02-15,1.514659799722959,1.7493329044682968,1.279986694977621,825.4695742166031,90.48343163845125,1,1.5,721,259,TRUE,TRUE,FALSE,1.5,1000,1.5_1000
2020-02-16,1.5950417631707436,1.803451254280441,1.3866322720610462,911.6098751574847,88.20966434134509,1,1.5,782,306,TRUE,TRUE,FALSE,1.5,1000,1.5_1000
2020-02-17,1.6691834185414505,1.8488638320173723,1.4895030050655287,1000.6612801539098,83.26487517617994,1,1.5,968,216,TRUE,TRUE,FALSE,1.5,1000,1.5_1000
2020-02-18,1.7206315862537847,1.9104959099616876,1.5307672625458817,1098.7582981577452,88.52606615433429,1,1.5,1003,464,FALSE,TRUE,FALSE,1.5,1000,1.5_1000
2020-02-19,1.7424996281423888,1.9757919985642545,1.509207257720523,1216.5624211986176,105.44285489539668,1,1.5,1048,644,FALSE,TRUE,FALSE,1.5,1000,1.5_1000
