date,region,country,source,data_type,estimate_type,replicate,median_R_mean,median_R_highHPD,median_R_lowHPD,Re,infections,observations,in_CI,above_1,below_1,R1,init,epiestim,exp_name
2020-02-06,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.5978026506405005,1.6623123247781773,1.5345524199461855,NA,NA,NA,NA,TRUE,FALSE,0.8,5000,TRUE,0.8_5000
2020-02-07,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.4185674148266223,1.4752024867467284,1.3630259623364,NA,NA,NA,NA,TRUE,FALSE,0.8,5000,TRUE,0.8_5000
2020-02-08,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.2765349939506432,1.3274303994174745,1.2266210673172704,NA,NA,NA,NA,TRUE,FALSE,0.8,5000,TRUE,0.8_5000
2020-02-09,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.159466830564899,1.206046173143276,1.1137924328122801,NA,NA,NA,NA,TRUE,FALSE,0.8,5000,TRUE,0.8_5000
2020-02-10,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,1.061613136365516,1.1049190926208745,1.0191612519923072,NA,NA,NA,NA,TRUE,FALSE,0.8,5000,TRUE,0.8_5000
2020-02-11,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.9823563772584333,1.0232578953208136,0.9422778607789005,NA,NA,NA,NA,FALSE,FALSE,0.8,5000,TRUE,0.8_5000
2020-02-12,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.9217643535023645,0.9610318565489856,0.883304900315862,NA,NA,NA,NA,FALSE,TRUE,0.8,5000,TRUE,0.8_5000
2020-02-13,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.8773372651016266,0.9156212048083682,0.8398598991464805,NA,NA,NA,NA,FALSE,TRUE,0.8,5000,TRUE,0.8_5000
2020-02-14,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.8419038053785503,0.8796436862545597,0.8049802629988777,NA,NA,NA,NA,FALSE,TRUE,0.8,5000,TRUE,0.8_5000
2020-02-15,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.8096807055561577,0.8471341231257006,0.773062709969951,NA,NA,NA,NA,FALSE,TRUE,0.8,5000,TRUE,0.8_5000
2020-02-16,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.78092913439518985,0.8183196924930004,0.7444011870856134,NA,NA,NA,NA,FALSE,TRUE,0.8,5000,TRUE,0.8_5000
2020-02-17,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.758963245649646,0.796580328470462,0.7222438100684228,NA,NA,NA,NA,FALSE,TRUE,0.8,5000,TRUE,0.8_5000
2020-02-18,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.7455384427573579,0.7837215166354847,0.7082961502397594,NA,NA,NA,NA,FALSE,TRUE,0.8,5000,TRUE,0.8_5000
2020-02-19,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.7393674594167814,0.7784284485277906,0.7012984707418392,NA,NA,NA,NA,FALSE,TRUE,0.8,5000,TRUE,0.8_5000
2020-02-20,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.7400473973661471,0.7802793305561021,0.7008661038202654,NA,NA,NA,NA,FALSE,TRUE,0.8,5000,TRUE,0.8_5000
2020-02-21,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.7486469956902045,0.7903564717385094,0.7080530665237107,NA,NA,NA,NA,FALSE,TRUE,0.8,5000,TRUE,0.8_5000
2020-02-22,Simulated,Simulated,ETH,infection_Simulated,Cori_slidingWindow,0,0.7658431706183103,0.8093372440599835,0.7235343067106591,NA,NA,NA,NA,FALSE,TRUE,0.8,5000,TRUE,0.8_5000
