date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate,Re,infections,observations,in_CI,above_1,smooth_day,exp_name
2020-10-04,1.039686048094568,1.161480168996484,0.9178919271926521,1,0.9,1231,1251,FALSE,TRUE,21,21
2020-10-05,1.0408389166560785,1.1631973323657414,0.9184805009464156,1,0.9,1213,758,FALSE,TRUE,21,21
2020-10-06,1.0411162013816808,1.1610624146346495,0.9211699881287121,1,0.9,1160,1836,FALSE,TRUE,21,21
2020-10-07,1.0393662911243515,1.1534961120965845,0.9252364701521184,1,0.9,1123,1382,FALSE,TRUE,21,21
2020-10-08,1.0270713414130208,1.1337420760574983,0.9204006067685433,1,0.9,1103,966,FALSE,TRUE,21,21
2020-10-09,1.000056627239667,1.100874951902938,0.899238302576396,1,0.9095238095238095,1088,1549,TRUE,TRUE,21,21
2020-10-10,0.9637659655079694,1.0612470964871916,0.8662848345287473,1,0.9190476190476191,1077,1308,TRUE,FALSE,21,21
2020-10-11,0.9282310086907614,1.0252347506028838,0.8312272667786389,1,0.9285714285714286,993,1043,TRUE,FALSE,21,21
2020-10-12,0.8997716828952648,1.0004864480805862,0.7990569177099434,1,0.9380952380952381,1037,800,TRUE,FALSE,21,21
2020-10-13,0.8815025490223359,0.98939529200136,0.7736098060433119,1,0.9476190476190477,1056,2162,TRUE,FALSE,21,21
2020-10-14,0.8747712622819782,0.9909678338982822,0.7585746906656742,1,0.9571428571428572,1060,2469,TRUE,FALSE,21,21
2020-10-15,0.8781216385547205,1.0010765068021734,0.7551667703072675,1,0.9666666666666667,997,1432,TRUE,FALSE,21,21
2020-10-16,0.8851845159957387,1.0117090094848273,0.75866002250665,1,0.9761904761904763,1047,895,TRUE,FALSE,21,21
2020-10-17,0.889499196596474,1.0166866575678148,0.7623117356251332,1,0.9857142857142858,1097,1169,TRUE,FALSE,21,21
2020-10-18,0.8919060855074213,1.0175279631139282,0.7662842079009144,1,0.9952380952380953,1056,644,TRUE,FALSE,21,21
2020-10-19,0.8997864115297614,1.0228137782139317,0.776759044845591,1,1.0047619047619047,1001,691,TRUE,FALSE,21,21
2020-10-20,0.9185514503362171,1.0414606534931,0.7956422471793342,1,1.0142857142857142,1031,1791,TRUE,FALSE,21,21
2020-10-21,0.9453535483258817,1.071526027494154,0.8191810691576094,1,1.023809523809524,1100,2206,TRUE,FALSE,21,21
2020-10-22,0.9745109595428917,1.1046152082923801,0.8444067107934032,1,1.0333333333333334,1066,946,TRUE,FALSE,21,21
2020-10-23,1.0009076671813602,1.134139585362213,0.8676757490005074,1,1.042857142857143,1027,1728,TRUE,TRUE,21,21
2020-10-24,1.0231307344355598,1.157741701843893,0.8885197670272267,1,1.0523809523809524,1049,733,TRUE,TRUE,21,21
2020-10-25,1.0420332040069207,1.1757204592989714,0.9083459487148698,1,1.061904761904762,1062,504,TRUE,TRUE,21,21
2020-10-26,1.0653344277913293,1.1982512355249335,0.9324176200577249,1,1.0714285714285716,1158,621,TRUE,TRUE,21,21
2020-10-27,1.0978381247480558,1.2324301309648333,0.9632461185312782,1,1.080952380952381,1177,1769,TRUE,TRUE,21,21
2020-10-28,1.1350775476457653,1.2731440800957672,0.9970110151957634,1,1.0904761904761906,1163,1086,TRUE,TRUE,21,21
2020-10-29,1.1672210633489997,1.3071712944065896,1.0272708322914097,1,1.1,1220,1181,TRUE,TRUE,21,21
2020-10-30,1.1882101110642032,1.3270963563053955,1.0493238658230108,1,1.1,1248,1013,TRUE,TRUE,21,21
2020-10-31,1.1975520584356807,1.333726704544381,1.0613774123269804,1,1.1,1238,1129,TRUE,TRUE,21,21
2020-11-01,1.1955779373013788,1.3281537315107197,1.063002143092038,1,1.1,1225,810,TRUE,TRUE,21,21
2020-11-02,1.1872677026668443,1.3156872215788806,1.058848183754808,1,1.1,1286,531,TRUE,TRUE,21,21
2020-11-03,1.1786603441908836,1.3049382185237164,1.0523824698580508,1,1.1,1329,1626,TRUE,TRUE,21,21
2020-11-04,1.1694824843962197,1.2961416774099825,1.0428232913824569,1,1.1,1273,1871,TRUE,TRUE,21,21
2020-11-05,1.152894043479362,1.2800990243618027,1.0256890625969213,1,1.1,1433,999,TRUE,TRUE,21,21
2020-11-06,1.1258097972935406,1.2522438277005739,0.9993757668865073,1,1.1,1404,1160,TRUE,TRUE,21,21
2020-11-07,1.0932909037461236,1.2167362176469732,0.9698455898452739,1,1.1,1348,1221,TRUE,TRUE,21,21
2020-11-08,1.0609545846527497,1.1797691809083202,0.9421399883971793,1,1.1,1500,656,TRUE,TRUE,21,21
2020-11-09,1.03554346431313,1.1513984435146447,0.9196884851116153,1,1.1,1485,819,TRUE,TRUE,21,21
2020-11-10,1.0230001975331622,1.139678202932712,0.9063221921336124,1,1.1,1520,1701,TRUE,TRUE,21,21
2020-11-11,1.0265050224278618,1.1463065981624079,0.9067034466933157,1,1.1,1573,1876,TRUE,TRUE,21,21
2020-11-12,1.0397602868643956,1.162486554575731,0.9170340191530602,1,1.1,1621,1928,TRUE,TRUE,21,21
2020-11-13,1.0531087896650329,1.1758569934559506,0.9303605858741151,1,1.1,1649,2196,TRUE,TRUE,21,21
2020-11-14,1.0640330846618262,1.1844963843467808,0.9435697849768716,1,1.1,1602,1335,TRUE,TRUE,21,21
2020-11-15,1.076978562114071,1.1966709931722264,0.9572861310559158,1,1.1,1738,1195,TRUE,TRUE,21,21
2020-11-16,1.095814247008151,1.2172280005781022,0.9744004934382,1,1.1,1796,566,TRUE,TRUE,21,21
2020-11-17,1.1201633464428402,1.2440271667489313,0.9962995261367491,1,1.1,1791,2496,TRUE,TRUE,21,21
2020-11-18,1.1450116614079144,1.2712016853505668,1.018821637465262,1,1.0857142857142859,1838,2002,TRUE,TRUE,21,21
2020-11-19,1.162844104712331,1.2894868587284052,1.0362013506962569,1,1.0714285714285716,1881,1752,TRUE,TRUE,21,21
2020-11-20,1.165864883549491,1.2900666749058483,1.0416630921931336,1,1.0571428571428572,1857,1569,TRUE,TRUE,21,21
2020-11-21,1.1506424858664501,1.2711906983259207,1.0300942734069796,1,1.042857142857143,1873,1314,TRUE,TRUE,21,21
2020-11-22,1.1215484788264962,1.2375875897625075,1.005509367890485,1,1.0285714285714287,1944,747,TRUE,TRUE,21,21
2020-11-23,1.0874820969296728,1.197026826942993,0.9779373669163528,1,1.0142857142857145,1888,952,TRUE,TRUE,21,21
2020-11-24,1.0595693633784213,1.1632922028364596,0.955846523920383,1,1,1858,3136,TRUE,TRUE,21,21
2020-11-25,1.0428739297460057,1.1445998623872364,0.941147997104775,1,0.9857142857142858,1846,1535,TRUE,TRUE,21,21
2020-11-26,1.0337181316941928,1.1364456665487457,0.9309905968396399,1,0.9714285714285715,1855,2459,TRUE,TRUE,21,21
2020-11-27,1.0195040954671828,1.12513547655047,0.9138727143838957,1,0.9571428571428572,1802,2507,TRUE,TRUE,21,21
2020-11-28,0.9909403825703021,1.0999116239132207,0.8819691412273837,1,0.942857142857143,1720,2324,TRUE,FALSE,21,21
2020-11-29,0.9494402445466199,1.0598209422998774,0.8390595467933624,1,0.9285714285714286,1607,914,TRUE,FALSE,21,21
2020-11-30,0.9048576245307651,1.0148677506345458,0.7948474984269843,1,0.9142857142857144,1682,724,TRUE,FALSE,21,21
2020-12-01,0.8643850138001887,0.9739817737255436,0.7547882538748338,1,0.9000000000000001,1541,3061,TRUE,FALSE,21,21
2020-12-02,0.8288533137627684,0.9361075904953253,0.7215990370302114,1,0.8857142857142858,1521,2821,TRUE,FALSE,21,21
2020-12-03,0.7988111949581814,0.9000807564768237,0.6975416334395391,1,0.8714285714285714,1439,2612,TRUE,FALSE,21,21
2020-12-04,0.7753645809675664,0.8688492488130826,0.6818799131220503,1,0.8571428571428572,1422,2371,TRUE,FALSE,21,21
2020-12-05,0.7543427133108751,0.8409328483405695,0.6677525782811807,1,0.842857142857143,1325,2238,FALSE,FALSE,21,21
2020-12-06,0.7283603920663155,0.8118237998750222,0.6448969842576089,1,0.8285714285714286,1276,1301,FALSE,FALSE,21,21
2020-12-07,0.6971525183789239,0.7831331664202508,0.611171870337597,1,0.8142857142857143,1240,633,FALSE,FALSE,21,21
2020-12-08,0.6717163216587828,0.7634890441179291,0.5799435991996366,1,0.8,1119,1987,FALSE,FALSE,21,21
2020-12-09,0.6642183580087706,0.7614097853080453,0.567026930709496,1,0.8,1087,2106,FALSE,FALSE,21,21
2020-12-10,0.6766598759222021,0.7776504029614302,0.575669348882974,1,0.8,1037,3294,FALSE,FALSE,21,21
2020-12-11,0.7056127013225455,0.8080363265197467,0.6031890761253443,1,0.8,1073,3449,TRUE,FALSE,21,21
2020-12-12,0.74549177991251,0.8472890126539977,0.6436945471710224,1,0.8,930,1396,TRUE,FALSE,21,21
2020-12-13,0.7926923645744541,0.8932827054368953,0.692102023712013,1,0.8,896,638,TRUE,FALSE,21,21
2020-12-14,0.8433229763377547,0.9425578120898157,0.7440881405856936,1,0.8,842,650,TRUE,FALSE,21,21
2020-12-15,0.8914711678618049,0.98938559357347855,0.7935567421501313,1,0.8,836,1256,TRUE,FALSE,21,21
2020-12-16,0.9300645976873552,1.0278701938383663,0.832259001536344,1,0.8,771,1163,FALSE,FALSE,21,21
2020-12-17,0.9548620206619015,1.0528376485845787,0.8568863927392242,1,0.8,708,1111,FALSE,FALSE,21,21
2020-12-18,0.965322600007428,1.0623811741860711,0.8682640258287848,1,0.8,749,1765,FALSE,FALSE,21,21
2020-12-19,0.9611254319257464,1.056580650566822,0.8656702132846708,1,0.8,655,1221,FALSE,FALSE,21,21
2020-12-20,0.9402559760583775,1.0343061754847378,0.8462057766320172,1,0.8,612,519,FALSE,FALSE,21,21
2020-12-21,0.9061298448084893,1.0001675880553584,0.8120921015616203,1,0.8,582,413,FALSE,FALSE,21,21
2020-12-22,0.8676050387881981,0.9637848909954542,0.771425186580942,1,0.8,607,1219,TRUE,FALSE,21,21
2020-12-23,0.8302411582298141,0.9284826874850121,0.7319996289746162,1,0.8,547,978,TRUE,FALSE,21,21
2020-12-24,0.794540672585396,0.8926833454897257,0.6963979996810662,1,0.8,543,1139,TRUE,FALSE,21,21
2020-12-25,0.7598530968608601,0.8563003032876962,0.663405890434024,1,0.8,485,906,TRUE,FALSE,21,21
2020-12-26,0.7281395408633252,0.8221751626798667,0.6341039190467838,1,0.8,471,1218,TRUE,FALSE,21,21
2020-12-27,0.7015502631157762,0.7940126843977073,0.609087841833845,1,0.8,447,611,FALSE,FALSE,21,21
2020-12-28,0.6815840185223435,0.775464832044656,0.587703205000031,1,0.8,444,434,FALSE,FALSE,21,21
2020-12-29,0.6721394568458384,0.7693736696510729,0.574905244040604,1,0.8,384,1395,FALSE,FALSE,21,21
2020-12-30,0.6781038677815038,0.778252378536077,0.5779553570269306,1,0.8,412,1277,FALSE,FALSE,21,21
2020-12-31,0.7006335681683318,0.803267003739626,0.5980001325970375,1,0.8,371,533,TRUE,FALSE,21,21
2021-01-01,0.7352620852024381,0.8395766664498164,0.6309475039550597,1,0.8,366,672,TRUE,FALSE,21,21
2021-01-02,0.7723975516465816,0.8766869998550659,0.6681081034380973,1,0.8,364,672,TRUE,FALSE,21,21
2021-01-03,0.8047707377730744,0.9082010014514524,0.7013404740946964,1,0.8,327,470,TRUE,FALSE,21,21
2021-01-04,0.8315463788954742,0.9353249125257899,0.7277678452651586,1,0.8,333,330,TRUE,FALSE,21,21
2021-01-05,0.85591413764278,0.9624320452627182,0.7493962300228418,1,0.8,303,614,TRUE,FALSE,21,21
2021-01-06,0.8777707382328855,0.989309947069783,0.766231529395988,1,0.8,306,421,TRUE,FALSE,21,21
2021-01-07,0.8939025349321761,1.0106501737555418,0.7771548961088103,1,0.8076923076923077,304,790,TRUE,FALSE,21,21
2021-01-08,0.9030336201686581,1.0227523720085294,0.7833148683287868,1,0.8153846153846154,285,518,TRUE,FALSE,21,21
2021-01-09,0.9065779603690981,1.0257711671019007,0.7873847536362955,1,0.8230769230769232,243,295,TRUE,FALSE,21,21
2021-01-10,0.9027196084632628,1.0174410797308293,0.7879981371956963,1,0.8307692307692308,271,330,TRUE,FALSE,21,21
2021-01-11,0.8901918762657208,0.9985522192402811,0.7818315332911605,1,0.8384615384615385,267,288,TRUE,FALSE,21,21
2021-01-12,0.8731274796805203,0.9770889412394164,0.7691660181216242,1,0.8461538461538461,261,375,TRUE,FALSE,21,21
2021-01-13,0.8590995504336302,0.9616417808877415,0.7565573199795188,1,0.8538461538461539,253,323,TRUE,FALSE,21,21
2021-01-14,0.8517798544058045,0.9549510757914252,0.7486086330201838,1,0.8615384615384616,255,345,TRUE,FALSE,21,21
2021-01-15,0.8490254449294288,0.9545253742071848,0.7435255156516728,1,0.8692307692307693,252,580,TRUE,FALSE,21,21
2021-01-16,0.8495549833490544,0.9581437814738265,0.7409661852242824,1,0.8769230769230769,238,549,TRUE,FALSE,21,21
2021-01-17,0.855468268126087,0.9677117783763397,0.7432247578758343,1,0.8846153846153847,245,213,TRUE,FALSE,21,21
2021-01-18,0.8699459147390278,0.9872701086368694,0.7526217208411863,1,0.8923076923076924,210,168,TRUE,FALSE,21,21
2021-01-19,0.8934605268360967,1.0157580004703726,0.7711630532018209,1,0.9,222,463,TRUE,FALSE,21,21
2021-01-20,0.9203548637041551,1.0436979167046923,0.7970118107036179,1,0.9076923076923077,219,234,TRUE,FALSE,21,21
2021-01-21,0.9424780298894342,1.0604822750756506,0.8244737847032179,1,0.9153846153846155,211,350,TRUE,FALSE,21,21
2021-01-22,0.9551023304013654,1.0625687026586894,0.8476359581440414,1,0.9230769230769231,170,251,TRUE,FALSE,21,21
2021-01-23,0.9579842169588456,1.0544076414495593,0.8615607924681319,1,0.9307692307692308,232,327,TRUE,FALSE,21,21
2021-01-24,0.9527299348236064,1.0419104045621392,0.8635494650850735,1,0.9384615384615385,213,167,TRUE,FALSE,21,21
2021-01-25,0.9411020743917804,1.0301663607319318,0.8520377880516291,1,0.9461538461538461,209,180,TRUE,FALSE,21,21
2021-01-26,0.9259550334668056,1.023077597624132,0.8288324693094793,1,0.9538461538461539,194,299,TRUE,FALSE,21,21
2021-01-27,0.9102095888877478,1.0207488970621457,0.7996702807133501,1,0.9615384615384616,179,307,TRUE,FALSE,21,21
2021-01-28,0.8946198407982642,1.020402437508109,0.7688372440884194,1,0.9692307692307692,226,249,TRUE,FALSE,21,21
2021-01-29,0.8788054043945323,1.0198756485168565,0.7377351602722079,1,0.976923076923077,200,270,TRUE,FALSE,21,21
2021-01-30,0.8628938454749089,1.0187986939072424,0.7069889970425753,1,0.9846153846153847,223,354,TRUE,FALSE,21,21
