date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate
2020-02-10,2.5264459019042182,2.9586066528315254,2.094285150976911,1
2020-02-11,2.5428212441670834,2.9446121458515657,2.141030342482601,1
2020-02-12,2.5895179605432213,2.9703537911074442,2.2086821299789983,1
2020-02-13,2.6200555687212654,2.9892658667356944,2.2508452707068365,1
2020-02-14,2.6201262078633403,2.9936277458539564,2.246624669872724,1
2020-02-15,2.5703118494999417,2.9579935358391154,2.182630163160768,1
2020-02-16,2.4630886986733485,2.8548320577901833,2.0713453395565136,1
2020-02-17,2.323344850148107,2.704202162162556,1.9424875381336584,1
2020-02-18,2.192254574928662,2.5519401401488846,1.8325690097084397,1
2020-02-19,2.0867599672124495,2.4159509876550023,1.7575689467698965,1
2020-02-20,1.9925174318614387,2.2884432585477628,1.6965916051751146,1
2020-02-21,1.894286711471149,2.1651665324408547,1.6234068905014434,1
2020-02-22,1.7914092489978237,2.0457336747456694,1.5370848232499783,1
2020-02-23,1.6876654465851635,1.9306107178446201,1.4447201753257068,1
2020-02-24,1.5852325056517784,1.8224121939301048,1.348052817373452,1
2020-02-25,1.4882047879973592,1.7222642948992597,1.2541452810954588,1
2020-02-26,1.405863931278392,1.634218657468784,1.177509205088,1
2020-02-27,1.3399871047527883,1.558205101261246,1.1217691082443306,1
2020-02-28,1.2821584958136023,1.4856980572350125,1.0786189343921921,1
2020-02-29,1.2237479197844314,1.4087132823778121,1.0387825571910507,1
2020-03-01,1.1647104958843226,1.3315700338648793,0.997850957903766,1
2020-03-02,1.1102373950384283,1.264877050832296,0.9555977392445608,1
2020-03-03,1.0610183564462283,1.211569745955481,0.9104669669369756,1
2020-03-04,1.0160259500308086,1.1697953158280694,0.8622565842335479,1
2020-03-05,0.9748354813416847,1.1353479599157876,0.8143230027675818,1
2020-03-06,0.9364384322605739,1.1002151207466668,0.7726617437744809,1
2020-03-07,0.8959704907819962,1.0551704248121097,0.7367705567518827,1
2020-03-08,0.8494701453837022,0.9978083911109572,0.7011318996564473,1
2020-03-09,0.7997589196335694,0.9349405136303657,0.6645773256367731,1
2020-03-10,0.7547729550231888,0.8788498534710509,0.6306960565753266,1
2020-03-11,0.7188918714831527,0.8376456721791229,0.6001380707871825,1
2020-03-12,0.6897221742290313,0.8093159973889685,0.570128351069094,1
2020-03-13,0.6631515862565428,0.7869405430769998,0.5393626294360858,1
2020-03-14,0.6379690833771727,0.7668254573251534,0.5091127094291921,1
2020-03-15,0.6130871019608302,0.7456305886456648,0.48054361527599554,1
