date,median_R_mean,median_R_highHPD,median_R_lowHPD,est_infections,sd_infections,replicate
2020-02-10,2.828087609608385,3.228897919955636,2.4272772992611342,192.36223220691394,18.16601594939465,1
2020-02-11,2.802317320383502,3.2112750668421786,2.3933595739248252,240.4084182187542,22.800594353256344,1
2020-02-12,2.7467567248447393,3.157519249393777,2.3359942002957017,294.71740689355306,28.33594824157354,1
2020-02-13,2.634253615671632,3.019237994824919,2.2492692365183453,358.076759414668,34.18905058995049,1
2020-02-14,2.4997600940177986,2.8460324486356474,2.15348773939995,433.1534342357924,41.016591475825294,1
2020-02-15,2.39696729290889,2.712410521310682,2.0815240645070983,531.0628390942327,47.72274654916605,1
2020-02-16,2.343400529726083,2.6487443800676735,2.0380566793844923,656.9946673442981,54.43870402517648,1
2020-02-17,2.319996456378579,2.6437454670072698,1.9962474457498884,804.7576954669001,64.75884247286011,1
2020-02-18,2.3049845134467253,2.6546758118772833,1.9552932150161673,971.5036127936628,78.98282537973931,1
2020-02-19,2.2881798670009075,2.645239996718946,1.9311197372828688,1162.2513503382172,96.71759272529755,1
2020-02-20,2.264980990258846,2.6152706687909912,1.9146913117267008,1382.9687993082025,121.94618983242857,1
2020-02-21,2.252670972636164,2.5878439189817586,1.917498026290569,1654.1874217955578,148.24507797338444,1
2020-02-22,2.2716700715406297,2.586521486106252,1.9568186569750075,1990.2797607326256,172.505153071509,1
2020-02-23,2.3227445914526377,2.626494461023582,2.0189947218816933,2389.278982712149,206.71242241060978,1
2020-02-24,2.3792513102652695,2.682696211163237,2.075806409367302,2854.779298039831,251.42028889200864,1
2020-02-25,2.413331297814102,2.7115632671185117,2.1150993285096926,3393.213319533243,300.0287571302654,1
2020-02-26,2.4184547155388834,2.708385124350722,2.1285243067270447,4006.5118890560334,357.585344683204,1
2020-02-27,2.378832494948308,2.661643858921424,2.0960211309751924,4661.238452034334,416.063457677767,1
2020-02-28,2.286495181539899,2.556468430427608,2.01652193265219,5353.065856877246,463.5161457965388,1
2020-02-29,2.162110415070099,2.417285991876391,1.906934838263807,6131.702403502603,518.9554207882201,1
2020-03-01,2.0430079213734036,2.290786873030391,1.7952289697164165,7024.307859223852,593.336117653371,1
2020-03-02,1.9457078571116062,2.190028405449899,1.7013873087733133,7993.984710612257,667.2388140581763,1
2020-03-03,1.857792784913586,2.0966570614057582,1.6189285084214138,8993.363091813533,728.5155339146443,1
2020-03-04,1.765625060208478,1.9959045734471035,1.5353455469698525,9911.248498291307,778.9990796889944,1
2020-03-05,1.6690496352986157,1.8871647113037096,1.4509345592935219,10701.623604106835,812.4014517409192,1
2020-03-06,1.5722208255257832,1.7783891311636895,1.366052519887877,11419.112569467561,843.5309691411289,1
