date,median_R_mean,median_R_highHPD,median_R_lowHPD,est_infections,sd_infections,replicate
2020-02-08,2.9802608248492084,3.4671512300383074,2.4933704196601094,93.57415927437506,7.637518527164738,1
2020-02-09,2.809307587587298,3.2337172135986822,2.3848979615759136,117.9467426819183,9.539998689157745,1
2020-02-10,2.6729573225174543,3.044553469606209,2.3013611754286996,146.89546906092295,12.409457020890123,1
2020-02-11,2.622132911277922,2.966556399637901,2.277709422917943,186.7791766810125,15.602023778188467,1
2020-02-12,2.6721471808996244,3.0065065528043906,2.3377878089948583,240.80849540758283,19.46276873939528,1
2020-02-13,2.7733422790378794,3.1227248139145156,2.4239597441612433,304.49567033008555,25.668584708544486,1
2020-02-14,2.8440508173378407,3.2054236717310682,2.482677962944613,376.6338330026911,32.23171446573687,1
2020-02-15,2.8431008635057413,3.184615582193216,2.501586144818267,460.6466556102177,38.34350504114088,1
2020-02-16,2.784920365577052,3.0962744209286464,2.4735663102254573,558.7032491319293,47.10775968684812,1
2020-02-17,2.698186979182301,2.985348410125988,2.4110255482386145,681.8541914201768,56.808381758422335,1
2020-02-18,2.598555294167171,2.8632775753360367,2.333833012998305,834.5188420495062,66.22650455916931,1
2020-02-19,2.493295114203984,2.7502794438299407,2.236310784578027,1009.2880376613016,79.40484883198472,1
2020-02-20,2.395858263913935,2.655961715080911,2.1357548127469594,1214.2965410459728,93.382707267874,1
2020-02-21,2.312921586439422,2.5687329767147955,2.0571101961640488,1457.3568020729979,108.3436273791069,1
2020-02-22,2.238173303633727,2.4933660138027722,1.9829805934646816,1731.2439886181116,132.388427072869,1
2020-02-23,2.168258049516768,2.4270580447189714,1.909458054314564,2039.845815703039,155.46302407621724,1
2020-02-24,2.109299716511911,2.3587443280949647,1.8598551049288576,2396.0974994444787,170.89703134149232,1
2020-02-25,2.0679030158867104,2.3019148110653123,1.8338912207081086,2806.5187254775137,193.81438887394415,1
2020-02-26,2.0556203894640053,2.278711605629001,1.8325291732990094,3307.120400533491,221.2214990692405,1
2020-02-27,2.0744602584342386,2.289082514044814,1.8598380028236634,3909.5638079251507,249.32649729619257,1
2020-02-28,2.1108575929912274,2.329080613671529,1.892634572310926,4586.7827192697605,297.3268531397989,1
2020-02-29,2.1237928608764722,2.354877509663796,1.8927082120891485,5269.175410449786,353.0378080671517,1
2020-03-01,2.086273544833464,2.3167767649121975,1.8557703247547304,5950.610560293139,401.62296186920753,1
2020-03-02,2.0114632994550976,2.2280663213666543,1.7948602775435412,6697.575475888537,469.9229655957381,1
2020-03-03,1.9300735415365347,2.1308303266370863,1.7293167564359833,7526.725057243576,543.73343646083,1
2020-03-04,1.857006718081332,2.041695703209984,1.6723177329526804,8396.593112333194,597.1539481440544,1
2020-03-05,1.789361645731542,1.9619187233711695,1.6168045680919145,9294.658955228177,664.206273717796,1
2020-03-06,1.7187648245906741,1.8868557570683726,1.5506738921129757,10141.924968427837,742.1499491145746,1
2020-03-07,1.6416579761262888,1.8033094105979997,1.480006541654578,10885.44963042965,796.0612942556401,1
2020-03-08,1.5577546518502048,1.7081185339174336,1.407390769782976,11551.820466753841,845.3484723323185,1
2020-03-09,1.4689686997010887,1.609209593836115,1.3287278055660623,12114.070381130221,889.5220677383921,1
2020-03-10,1.3799446765417003,1.5102442308139352,1.2496451222694653,12556.907042241064,889.1055907502401,1
2020-03-11,1.296707206248143,1.4151769598319204,1.1782374526643657,12927.307983321065,863.0311319847777,1
2020-03-12,1.2254314082166993,1.335730455446724,1.1151323609866746,13265.7624887042,858.1976726699502,1
2020-03-13,1.167057350599347,1.2750530692048128,1.059061631993881,13525.936155325446,862.2483064058433,1
2020-03-14,1.1169373294669924,1.2253367677765894,1.0085378911573954,13634.296368900254,852.7804904438592,1
2020-03-15,1.0702767500295072,1.1808984437481784,0.9596550563108359,13541.540546073249,847.9970259064528,1
2020-03-16,1.0265918254232889,1.1393999300642697,0.913783720782308,13292.02970393263,841.4589641430211,1
2020-03-17,0.9872294186091387,1.0993784607918589,0.8750803764264186,12946.34424662863,835.4561657063194,1
2020-03-18,0.9539948445588973,1.0634029857248604,0.8445867033929342,12562.305592588424,844.9885384908504,1
2020-03-19,0.9279328161027512,1.0348315104116366,0.8210341217938659,12133.423480784619,846.1936690396486,1
2020-03-20,0.9100679223659783,1.0139212901094106,0.8062145546225462,11631.717395928345,819.2417368440498,1
2020-03-21,0.8974265319641274,0.9970708455621438,0.797782218366111,11054.34914588864,790.7985882679767,1
2020-03-22,0.8838987749942829,0.978875786860869,0.7889217631276969,10390.987881218945,760.2357509973308,1
2020-03-23,0.8648290053048373,0.9550160760646303,0.7746419345450443,9603.88330705675,702.9871992111863,1
2020-03-24,0.8385900433469147,0.9255031976409873,0.751676889052842,8732.175330759648,649.6599139721461,1
2020-03-25,0.8058513933393159,0.892870125143383,0.7188326615352487,7862.157420155776,610.7190334380166,1
2020-03-26,0.767898208860789,0.8561963217257947,0.6796000959957832,7029.824359863281,561.0436714724501,1
2020-03-27,0.7287498911093586,0.8165697139052117,0.6409300683135055,6284.79689637154,517.3705927217134,1
2020-03-28,0.6912052803471792,0.7773683825846518,0.6050421781097066,5599.715166854309,483.2749078384031,1
2020-03-29,0.6518837258167874,0.7352435244798069,0.568523927153768,4902.897706058532,421.7528847548769,1
2020-03-30,0.6057218634410221,0.6845316601308395,0.5269120667512046,4210.739466917071,349.2150530702961,1
2020-03-31,0.55405494729092,0.6287381267347638,0.4793717678470762,3598.995331010297,296.8516119367514,1
