date,median_R_mean,median_R_highHPD,median_R_lowHPD,est_infections,sd_infections,replicate
2020-02-08,2.734190997769797,3.0234582640068264,2.4449237315327674,180.2757787901501,15.254923179535554,1
2020-02-09,2.746316885237326,3.0393815339617696,2.453252236512882,232.52777736645388,17.208883732561638,1
2020-02-10,2.8365427405724217,3.1721462214655425,2.500939259679301,293.6903984348147,20.781190381620515,1
2020-02-11,2.9030938803164186,3.2772926335986727,2.5288951270341644,362.4468142073143,25.09387800824203,1
2020-02-12,2.8937060695603734,3.268622241750603,2.518789897370144,441.9808783571388,30.002369947724798,1
2020-02-13,2.821318590766244,3.1760095259344245,2.4666276555980637,534.4484718549064,38.30767195865201,1
2020-02-14,2.7199375058317337,3.04620500104264,2.3936700106208275,652.1655471049502,46.98977493124848,1
2020-02-15,2.6110155295865054,2.9050910573824096,2.3169400017906012,801.1640153633924,55.90481424264396,1
2020-02-16,2.5032939982902165,2.783731263389479,2.222856733190954,974.1092230208401,70.80494046253416,1
2020-02-17,2.407139845807811,2.690997543046243,2.1232821485693787,1176.1864217696818,87.29742996416381,1
2020-02-18,2.3249186655541623,2.6077789472513357,2.042058383856989,1413.796625601116,105.51464912522977,1
2020-02-19,2.248328045879077,2.53180548064422,1.9648506111139339,1681.8954917361302,134.39438577842733,1
2020-02-20,2.175214673036343,2.455057331584547,1.8953720144881392,1989.1437875638476,163.14184512244705,1
2020-02-21,2.1142542426170112,2.3714425343412064,1.857065950892816,2350.7487805351266,187.10252548216195,1
2020-02-22,2.0739279406074527,2.30853879929898,1.8393170819159255,2771.979690451956,223.27225456226466,1
2020-02-23,2.066213114386344,2.2955533580078353,1.8368728707648525,3283.515339776296,265.56512985518276,1
2020-02-24,2.092242685924742,2.3204972790438885,1.8639880928055954,3895.6270399539753,306.6667903307939,1
2020-02-25,2.136296329833332,2.3664814613794523,1.9061111982872116,4582.899012593575,362.1812304212896,1
2020-02-26,2.154416835497817,2.387031031987261,1.921802639008373,5274.318494960735,418.8893781357522,1
2020-02-27,2.11799506575467,2.3399339134435344,1.8960562180658054,5961.794289438021,457.25323485167434,1
2020-02-28,2.0413531644631,2.2427225107653075,1.8399838181608925,6715.329810863276,498.7746163047268,1
2020-02-29,1.9577364642120791,2.1406785120202962,1.774794416403862,7560.693756297403,546.517649288416,1
2020-03-01,1.8837187733298042,2.053637672525414,1.713799874134194,8460.060170995388,586.1378149740714,1
2020-03-02,1.8161751797163932,1.9810047064280818,1.6513456530047046,9391.423917445833,632.575167699833,1
2020-03-03,1.7449156961257901,1.9119035259748403,1.57792786627674,10256.81010887453,689.1096537083062,1
2020-03-04,1.6644003469771256,1.8312650443167064,1.4975356496375447,10994.847024846933,741.8587750973012,1
2020-03-05,1.5739618413696599,1.7361540484630722,1.4117696342762476,11641.023710382104,806.8233671893735,1
2020-03-06,1.4771994639386443,1.633012518779389,1.3213864090978997,12176.828787250672,866.8023113052652,1
2020-03-07,1.3811646757646316,1.5275190691995866,1.2348102823296767,12591.687253928845,885.90998199622,1
2020-03-08,1.293293533324224,1.4267184076427895,1.1598686590056584,12937.816158468158,896.0262760070839,1
2020-03-09,1.2197183083429344,1.3415602812653584,1.0978763354205103,13261.8912674903,918.717642014633,1
2020-03-10,1.1605451098684731,1.2744544979410601,1.0466357217958862,13509.004707862245,925.3032642494563,1
2020-03-11,1.1102741984644213,1.2189708936221164,1.0015775033067262,13586.436757845448,910.6694860351005,1
2020-03-12,1.063587963790138,1.1700467858895747,0.9571291416907013,13448.184473786809,905.0927921421192,1
2020-03-13,1.0198894691091025,1.124718446625122,0.9150604915930828,13156.873498396959,891.9362363555546,1
2020-03-14,0.9807806767254252,1.0818663491754046,0.8796950042754459,12782.161662545586,869.5266194846776,1
2020-03-15,0.948408967666238,1.0460466236656678,0.8507713116668081,12377.635900150888,865.5794868437664,1
2020-03-16,0.9239343297782076,1.0209918918345913,0.8268767677218238,11934.067297278321,863.1224143598481,1
2020-03-17,0.908080381699412,1.0047896328298411,0.8113711305689828,11429.032688748952,835.1303232078018,1
2020-03-18,0.8972329346685463,0.9919535442909788,0.8025123250461137,10855.071228365588,797.6275651410097,1
2020-03-19,0.8846028948340177,0.9764613982949651,0.7927443913730702,10190.901343430762,752.7612013496165,1
2020-03-20,0.8651692858619985,0.9535696799939534,0.7767688917300436,9398.826660383478,693.3059990373733,1
2020-03-21,0.837412555767508,0.9231908250348839,0.751634286500132,8528.411671717799,647.9609394404064,1
2020-03-22,0.8024653271783145,0.8883688867528616,0.7165617676037674,7672.147998458495,613.2637155314663,1
2020-03-23,0.7621258382070634,0.8491799674321471,0.6750717089819797,6859.929489733117,561.1748354041755,1
2020-03-24,0.7207198120159316,0.8072651016883923,0.6341745223434709,6131.803482969977,511.6425752611159,1
2020-03-25,0.681105269396408,0.7660594791641893,0.5961510596286268,5461.314646229942,471.6861498353358,1
2020-03-26,0.6399566498580236,0.7227709813939087,0.5571423183221385,4784.6464455761725,411.5331542673561,1
2020-03-27,0.5924010007323134,0.6724611600205519,0.5123408414440749,4117.574778682739,349.9695768117752,1
2020-03-28,0.5400023163038796,0.6186334434654039,0.46137118914235536,3528.7883079708836,311.09416316471976,1
2020-03-29,0.49067947602347456,0.5704031227508515,0.4109558292960976,3035.556258870449,275.645510973233,1
2020-03-30,0.4514193091555496,0.5324104901458077,0.3704281281652916,2630.3026377808246,243.5140165640999,1
2020-03-31,0.423260515325401,0.5048003258373233,0.3417207048134787,2292.454149512325,222.52772767778353,1
