date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate
2020-02-08,3.0456614880302477,3.415149677215751,2.6761732988447444,1
2020-02-09,2.8927398415804504,3.2406090896620112,2.5448705934988896,1
2020-02-10,2.7462489006672,3.072049218156751,2.4204485831776488,1
2020-02-11,2.613037318811463,2.913985076436859,2.312089561186067,1
2020-02-12,2.4950301725615023,2.785622643141381,2.2044377019816235,1
2020-02-13,2.3983552061321003,2.6876841808671217,2.109026231397079,1
2020-02-14,2.3214388529836536,2.5999125862925068,2.0429651196748004,1
2020-02-15,2.2522875384862866,2.521221449383816,1.9833536275887569,1
2020-02-16,2.1861828598824933,2.444670372366741,1.9276953473982457,1
2020-02-17,2.130850947502712,2.372095736715407,1.889606158290017,1
2020-02-18,2.0948589018388675,2.3407222553600757,1.8489955483176592,1
2020-02-19,2.09066630747987,2.362002331076097,1.819330283883643,1
2020-02-20,2.1193847357746582,2.4052667678317934,1.833502703717523,1
2020-02-21,2.164499730375478,2.4570665650104644,1.8719328957404917,1
2020-02-22,2.1808991765909127,2.4718901121994823,1.8899082409823433,1
2020-02-23,2.139912581160387,2.4075850272809682,1.872240135039806,1
2020-02-24,2.0572600616573316,2.2889369875695422,1.8255831357451207,1
2020-02-25,1.9679269949848048,2.167307359111172,1.7685466308584374,1
2020-02-26,1.8896074150297184,2.0618265376914984,1.7173882923679384,1
2020-02-27,1.8194640638470012,1.972745177110987,1.6661829505830155,1
2020-02-28,1.7468412823898762,1.894228708411049,1.5994538563687035,1
2020-02-29,1.6652960802678993,1.810036389927964,1.5205557706078348,1
2020-03-01,1.5733877021883762,1.7145576165648695,1.432217787811883,1
2020-03-02,1.474581468440845,1.6158946393598799,1.33326829752181,1
2020-03-03,1.3764593945870565,1.5201799876099458,1.2327388015641672,1
2020-03-04,1.2871788056974691,1.4326323632089715,1.1417252481859668,1
2020-03-05,1.2132819686342924,1.3592574027467081,1.0673065345218766,1
2020-03-06,1.1548042994483547,1.2978469332082383,1.0117616656884711,1
2020-03-07,1.1058497515936812,1.2417329416655913,0.969966561521771,1
2020-03-08,1.0606224381387876,1.187664073173215,0.9335808031043601,1
2020-03-09,1.0181678357713886,1.1359610126657242,0.9003746588770529,1
2020-03-10,0.9799441802229902,1.0880749022891165,0.871813458156864,1
2020-03-11,0.9481509880347685,1.04888756627571,0.847414409793827,1
2020-03-12,0.9240752673961623,1.0214292830841152,0.8267212517082094,1
2020-03-13,0.9084991183635269,1.0046063616652758,0.812391875061778,1
2020-03-14,0.8976997797827972,0.994682475131214,0.8007170844343805,1
2020-03-15,0.8846737602053005,0.985106506219449,0.7842410141911521,1
2020-03-16,0.8642595678442089,0.9673144592376377,0.76120467645078,1
2020-03-17,0.835021627233256,0.9381647309223994,0.7318785235441126,1
2020-03-18,0.7984090504587888,0.9007874772718985,0.6960306236456792,1
2020-03-19,0.7566199338833317,0.8560336598628374,0.657206207903826,1
2020-03-20,0.714267057359653,0.8069063022791932,0.6216278124401128,1
2020-03-21,0.6743161142641452,0.7588177390275245,0.5898144895007659,1
2020-03-22,0.6334448506898575,0.7114598374910319,0.555429863888683,1
2020-03-23,0.5867237124596312,0.6612216329783374,0.512225791940925,1
2020-03-24,0.5356045924226279,0.6109969820650519,0.4602122027802039,1
2020-03-25,0.4878824992823305,0.5678345063373804,0.40793049222728056,1
2020-03-26,0.45048018872515466,0.5348850499898505,0.3660753274604588,1
2020-03-27,0.4244319385557878,0.5117179081064962,0.3371459690050795,1
2020-03-28,0.41068508508857915,0.49922967317629374,0.32214049700086456,1
2020-03-29,0.40838045153268054,0.4956482757301179,0.3211126273352432,1
2020-03-30,0.41497696707202225,0.49897505333386416,0.33097888081018034,1
2020-03-31,0.42880113544240717,0.5102020498446764,0.3474002210401379,1
2020-04-01,0.45106461952094984,0.5322086688555507,0.36992057018634894,1
2020-04-02,0.4832342848446324,0.5678862041255266,0.3985823655637381,1
2020-04-03,0.5225959068341299,0.6145371014202148,0.4306547122480451,1
2020-04-04,0.5655810538375269,0.6650749644617724,0.46608714321328143,1
2020-04-05,0.6102144612507623,0.7147070298445948,0.5057218926569298,1
2020-04-06,0.6497772573031206,0.7562915355856524,0.5432629790205888,1
2020-04-07,0.673384706762027,0.7793279812380564,0.5674414322859976,1
2020-04-08,0.6764518247485894,0.7804854333985509,0.572418216098628,1
2020-04-09,0.6679560855506161,0.7698644320548765,0.5660477390463557,1
2020-04-10,0.6618104271732667,0.7611602728005895,0.5624605815459438,1
2020-04-11,0.6624425427479701,0.7591023745632822,0.565782710932658,1
2020-04-12,0.6672132476766708,0.7618376976786542,0.5725887976746874,1
2020-04-13,0.6729556592776106,0.7662189671430706,0.5796923514121506,1
2020-04-14,0.6799609526816568,0.7729521837067086,0.586969721656605,1
2020-04-15,0.6851401457027665,0.779041541968362,0.591238749437171,1
2020-04-16,0.6845021904912592,0.779949753871007,0.5890546271115114,1
2020-04-17,0.6778869704846232,0.7766683018787536,0.5791056390904928,1
2020-04-18,0.6688890201518037,0.7722112114144893,0.5655668288891181,1
2020-04-19,0.6607332981659112,0.766758910659384,0.5547076856724384,1
2020-04-20,0.653386169057042,0.759548157413861,0.5472241807002232,1
2020-04-21,0.6469649447234591,0.7519490998425435,0.5419807896043747,1
2020-04-22,0.6444566776061921,0.7474274255299651,0.541485929682419,1
2020-04-23,0.6501179589777715,0.75139908286404,0.5488368350915029,1
2020-04-24,0.6651900535743452,0.7662895466154733,0.5640905605332172,1
2020-04-25,0.6870026076914407,0.7885766576401051,0.5854285577427764,1
2020-04-26,0.7120411842839784,0.8137966198656237,0.6102857487023332,1
2020-04-27,0.7379480483218975,0.8397749752748274,0.6361211213689677,1
2020-04-28,0.7622266068685205,0.8654286357719213,0.6590245779651197,1
2020-04-29,0.7831190172833973,0.8908295849360766,0.675408449630718,1
2020-04-30,0.8034380637319483,0.9183803838293407,0.6884957436345558,1
2020-05-01,0.829661089480285,0.95153912914538,0.7077830498151901,1
2020-05-02,0.8636863365182536,0.9894263976813942,0.7379462753551129,1
2020-05-03,0.8984564820981207,1.023986038829269,0.7729269253669725,1
2020-05-04,0.924736472291002,1.0479953555731993,0.8014775890088045,1
2020-05-05,0.9407965838008141,1.062518717789235,0.8190744498123932,1
2020-05-06,0.9501207933183934,1.0720023804858507,0.8282392061509359,1
2020-05-07,0.9574656499277487,1.0811226506580915,0.8338086491974059,1
2020-05-08,0.9656474226948663,1.0913672923077695,0.8399275530819629,1
2020-05-09,0.977649362670563,1.1046040152761134,0.8506947100650125,1
2020-05-10,0.9945046305330144,1.1232669534731845,0.8657423075928443,1
2020-05-11,1.01437313223861,1.146578345013715,0.882167919463505,1
2020-05-12,1.034341636490388,1.1706037283042285,0.8980795446765473,1
2020-05-13,1.0539501154440376,1.193014482597224,0.9148857482908512,1
2020-05-14,1.075079261425354,1.214001062220534,0.9361574606301739,1
2020-05-15,1.0983485846868029,1.233782760426644,0.9629144089469617,1
2020-05-16,1.1200333246407783,1.2510774250218577,0.9889892242596989,1
2020-05-17,1.135011244665863,1.2624819932734237,1.007540496058302,1
2020-05-18,1.141616948348706,1.2669517558984273,1.0162821407989846,1
2020-05-19,1.143785682656294,1.2690057711525669,1.0185655941600211,1
2020-05-20,1.1467633849141234,1.2720087379628828,1.021518031865364,1
2020-05-21,1.152620348755931,1.2762270897463774,1.0290136077654846,1
2020-05-22,1.158485407659253,1.2806650904103785,1.0363057249081276,1
2020-05-23,1.1595313567570926,1.2816532988902725,1.0374094146239128,1
2020-05-24,1.152511593564956,1.275563225691826,1.029459961438086,1
2020-05-25,1.1369386931928964,1.2616613582258178,1.012216028159975,1
2020-05-26,1.1156802201607738,1.2409403981063085,0.9904200422152392,1
2020-05-27,1.093866993375853,1.2183696065669523,0.9693643801847537,1
2020-05-28,1.0781559226278614,1.2043200263905787,0.9519918188651442,1
2020-05-29,1.0711663597453267,1.2023969883259893,0.9399357311646641,1
2020-05-30,1.0690993984117942,1.2075846570723527,0.9306141397512357,1
2020-05-31,1.067002468534429,1.2123633316393418,0.9216416054295162,1
2020-06-01,1.0650581555230492,1.21168168503687,0.9184346260092284,1
2020-06-02,1.0670766882014953,1.2079316214696856,0.926221754933305,1
2020-06-03,1.075503579227768,1.2093002065833762,0.9417069518721599,1
2020-06-04,1.0892781438324108,1.2200987855899266,0.9584575020748951,1
2020-06-05,1.107297254431367,1.2391392784819448,0.9754552303807893,1
2020-06-06,1.1240941152110566,1.2582424290951,0.9899458013270133,1
2020-06-07,1.1322454451934967,1.2654347920963398,0.9990560982906534,1
2020-06-08,1.1287137942595042,1.2570469097811194,1.000380678737889,1
2020-06-09,1.1223318387631729,1.2469054222295166,0.9977582552968292,1
2020-06-10,1.1246416281560583,1.2489341814702344,1.0003490748418822,1
2020-06-11,1.1374040480081453,1.2624711110987268,1.0123369849175639,1
2020-06-12,1.1527891372499695,1.2779016089009665,1.0276766655989724,1
2020-06-13,1.1629353192650722,1.2857549948948794,1.040115643635265,1
2020-06-14,1.1653040122056306,1.2832269498292852,1.047381074581976,1
2020-06-15,1.157370081472681,1.271284876828019,1.0434552861173432,1
2020-06-16,1.1383341977999497,1.2516619979076302,1.0250063976922692,1
2020-06-17,1.1148051611935046,1.230708583765426,0.9989017386215832,1
2020-06-18,1.0974882639013586,1.2182986551629604,0.9766778726397567,1
2020-06-19,1.0893159283969849,1.215442511235278,0.9631893455586917,1
2020-06-20,1.0823361957505682,1.2124517161207309,0.9522206753804056,1
2020-06-21,1.0697851721591836,1.2020525670522737,0.9375177772660934,1
2020-06-22,1.054270219473568,1.1850286372688814,0.9235118016782546,1
2020-06-23,1.0408313212154998,1.1659309810112133,0.9157316614197863,1
2020-06-24,1.0363894519940984,1.1545192193635592,0.9182596846246376,1
2020-06-25,1.0473669168566155,1.1595103084895475,0.9352235252236836,1
2020-06-26,1.0780107895421442,1.186400072931041,0.9696215061532475,1
2020-06-27,1.1183417067742831,1.2283037391100795,1.0083796744384868,1
2020-06-28,1.151184941689525,1.2668875663882837,1.0354823169907663,1
2020-06-29,1.1693055765456768,1.2918204606741621,1.0467906924171915,1
2020-06-30,1.176596464793421,1.3065675819520206,1.0466253476348215,1
2020-07-01,1.1782237656088261,1.314709516536637,1.0417380146810153,1
2020-07-02,1.1750636943755428,1.3144928490606465,1.0356345396904392,1
2020-07-03,1.169707160985667,1.307856843799825,1.0315574781715091,1
2020-07-04,1.1643786821544992,1.2976272585187751,1.0311301057902234,1
2020-07-05,1.1542109291650802,1.2801816567930084,1.028240201537152,1
2020-07-06,1.135759928957436,1.2547606694493074,1.0167591884655647,1
2020-07-07,1.1149126170017758,1.2286541132722035,1.001171120731348,1
2020-07-08,1.1024030803784326,1.214382595588187,0.990423565168678,1
2020-07-09,1.1032641416669176,1.2205526959071105,0.9859755874267246,1
2020-07-10,1.1143885821795483,1.2435150824373464,0.98526208192175,1
2020-07-11,1.1327976807837847,1.2757289192230268,0.9898664423445427,1
2020-07-12,1.153263536147433,1.3052926752857494,1.0012343970091167,1
2020-07-13,1.1694728624036559,1.3202834583201488,1.018662266487163,1
2020-07-14,1.1779419163159701,1.3192148394681154,1.0366689931638249,1
2020-07-15,1.183396341136537,1.315353915136974,1.0514387671360998,1
2020-07-16,1.1923983486776153,1.3208231876562222,1.0639735096990084,1
2020-07-17,1.2046873233518416,1.3368310277927524,1.0725436189109308,1
2020-07-18,1.216583516307457,1.3565136993401776,1.0766533332747363,1
2020-07-19,1.2244943321160837,1.3710561853140764,1.077932478918091,1
2020-07-20,1.2281614021064764,1.378388964034611,1.0779338401783418,1
2020-07-21,1.2306209935841201,1.383049472697332,1.0781925144709084,1
2020-07-22,1.23630018212917,1.3926748247519747,1.0799255395063652,1
2020-07-23,1.246298021386974,1.408478284881678,1.0841177578922703,1
2020-07-24,1.2557658413102435,1.4213780949168462,1.0901535877036408,1
2020-07-25,1.2608644105979567,1.4253841458813223,1.0963446753145911,1
2020-07-26,1.2623589437248588,1.4233364443525331,1.1013814430971844,1
2020-07-27,1.2628703563254429,1.4167995939374205,1.1089411187134652,1
2020-07-28,1.2623995617604067,1.405915131506929,1.1188839920138844,1
2020-07-29,1.2630304793014904,1.3989751878664234,1.1270857707365574,1
2020-07-30,1.2683092293362317,1.4030326390247605,1.1335858196477029,1
2020-07-31,1.2784690111876151,1.418486403261079,1.1384516191141512,1
2020-08-01,1.2864289582218533,1.4353405638486458,1.1375173525950608,1
2020-08-02,1.2857352253104768,1.4381883021592672,1.1332821484616864,1
2020-08-03,1.2784591886297518,1.4265517590940264,1.1303666181654772,1
2020-08-04,1.2725858643976034,1.4153762786457322,1.1297954501494745,1
2020-08-05,1.2731458079380047,1.4143314182940263,1.131960197581983,1
2020-08-06,1.279512641047878,1.4218345793216767,1.1371907027740795,1
2020-08-07,1.286863781085805,1.431725486689129,1.1420020754824811,1
2020-08-08,1.289851913300339,1.4356199741981308,1.1440838524025472,1
2020-08-09,1.2842031721120846,1.427921353051706,1.140484991172463,1
2020-08-10,1.2666116741144426,1.406362256220524,1.1268610920083613,1
2020-08-11,1.2377782049195634,1.3714256286692166,1.1041307811699101,1
2020-08-12,1.2033721901100067,1.3289161061650345,1.077828274054979,1
2020-08-13,1.1712805188729203,1.2886260400749263,1.0539349976709143,1
2020-08-14,1.144313791765649,1.2541468404144434,1.0344807431168546,1
2020-08-15,1.1187825904884927,1.22266374150837,1.0149014394686153,1
2020-08-16,1.09034178120616,1.1927391225710862,0.9879444398412338,1
2020-08-17,1.0591748347944605,1.1634131575894986,0.9549365119994224,1
2020-08-18,1.02764350381565,1.133870229405696,0.921416778225604,1
2020-08-19,0.999423016578582,1.108271273261001,0.8905747598961631,1
2020-08-20,0.9775522003858259,1.0905933781513977,0.8645110226202541,1
2020-08-21,0.9638780508581734,1.0804561672076485,0.8472999345086982,1
2020-08-22,0.9563160466642254,1.0741493051325348,0.838482788195916,1
2020-08-23,0.9504015526439887,1.0671833162989273,0.8336197889890501,1
