Re,infections,observations,date,replicate
2.5,990,44,2020-02-19,31
2.5,1145,65,2020-02-20,31
2.5,1462,47,2020-02-21,31
2.435483870967742,1809,110,2020-02-22,31
2.370967741935484,2182,78,2020-02-23,31
2.306451612903226,2596,43,2020-02-24,31
2.241935483870968,2986,136,2020-02-25,31
2.1774193548387095,3517,106,2020-02-26,31
2.1129032258064515,4247,189,2020-02-27,31
2.0483870967741935,4970,205,2020-02-28,31
1.9838709677419355,5624,324,2020-02-29,31
1.9193548387096775,6195,259,2020-03-01,31
1.8548387096774195,7333,223,2020-03-02,31
1.7903225806451613,8124,760,2020-03-03,31
1.7258064516129032,8856,603,2020-03-04,31
1.6612903225806452,9739,1230,2020-03-05,31
1.596774193548387,10681,862,2020-03-06,31
1.532258064516129,11345,1370,2020-03-07,31
1.467741935483871,12120,831,2020-03-08,31
1.403225806451613,12765,649,2020-03-09,31
1.338709677419355,13147,4389,2020-03-10,31
1.2741935483870968,13494,3932,2020-03-11,31
1.2096774193548387,13884,3280,2020-03-12,31
1.1451612903225807,13712,3024,2020-03-13,31
1.0806451612903225,13626,7099,2020-03-14,31
1.0161290322580645,13191,2315,2020-03-15,31
0.9516129032258065,12318,1551,2020-03-16,31
0.8870967741935485,11881,7328,2020-03-17,31
0.8225806451612905,10939,6050,2020-03-18,31
0.7580645161290323,9765,9968,2020-03-19,31
0.6935483870967742,8882,8793,2020-03-20,31
0.6290322580645162,7627,7341,2020-03-21,31
0.564516129032258,6220,5331,2020-03-22,31
0.5,5185,3104,2020-03-23,31
0.5,4636,11512,2020-03-24,31
0.5,4094,11591,2020-03-25,31
0.5,3660,8879,2020-03-26,31
0.5,3143,12689,2020-03-27,31
0.5,2712,18376,2020-03-28,31
0.5,2356,6560,2020-03-29,31
0.5,2074,6111,2020-03-30,31
0.5,1776,20662,2020-03-31,31
0.5,1615,7931,2020-04-01,31
0.5095238095238095,1443,14384,2020-04-02,31
0.5190476190476191,1214,12962,2020-04-03,31
0.5285714285714286,1099,11730,2020-04-04,31
0.5380952380952381,1010,8028,2020-04-05,31
0.5476190476190476,897,5573,2020-04-06,31
0.5571428571428572,792,9195,2020-04-07,31
0.5666666666666667,713,8893,2020-04-08,31
0.5761904761904761,677,10359,2020-04-09,31
0.5857142857142856,591,7315,2020-04-10,31
0.5952380952380952,564,9529,2020-04-11,31
0.6047619047619047,493,4128,2020-04-12,31
0.6142857142857142,483,2493,2020-04-13,31
0.6238095238095238,378,6356,2020-04-14,31
0.6333333333333333,369,8512,2020-04-15,31
0.6428571428571428,374,4788,2020-04-16,31
0.6523809523809523,336,5921,2020-04-17,31
0.6619047619047619,254,5610,2020-04-18,31
0.6714285714285714,285,1220,2020-04-19,31
0.6809523809523809,258,1193,2020-04-20,31
0.6904761904761905,247,4487,2020-04-21,31
0.7,231,3200,2020-04-22,31
0.7,221,2711,2020-04-23,31
0.7,200,2705,2020-04-24,31
0.7,193,1548,2020-04-25,31
0.7,164,1201,2020-04-26,31
0.7,155,545,2020-04-27,31
0.7,143,2381,2020-04-28,31
0.7,125,1662,2020-04-29,31
0.7,143,1233,2020-04-30,31
0.7,116,787,2020-05-01,31
0.7363636363636363,118,1293,2020-05-02,31
0.7727272727272727,103,598,2020-05-03,31
0.8090909090909091,117,323,2020-05-04,31
0.8454545454545455,110,784,2020-05-05,31
0.8818181818181818,113,592,2020-05-06,31
0.9181818181818182,106,444,2020-05-07,31
0.9545454545454546,98,616,2020-05-08,31
0.990909090909091,116,516,2020-05-09,31
1.0272727272727273,118,220,2020-05-10,31
1.0636363636363637,132,124,2020-05-11,31
1.1,117,595,2020-05-12,31
1.1,123,462,2020-05-13,31
1.1,118,274,2020-05-14,31
1.1,128,330,2020-05-15,31
1.1,118,291,2020-05-16,31
1.1,137,153,2020-05-17,31
1.1,136,85,2020-05-18,31
1.1,164,268,2020-05-19,31
1.1,127,262,2020-05-20,31
1.1,152,256,2020-05-21,31
1.1,155,124,2020-05-22,31
1.1,138,182,2020-05-23,31
1.1,169,118,2020-05-24,31
1.1,163,68,2020-05-25,31
1.1,161,156,2020-05-26,31
1.1,185,130,2020-05-27,31
1.1,167,200,2020-05-28,31
1.1,187,138,2020-05-29,31
1.1,156,156,2020-05-30,31
1.1,196,44,2020-05-31,31
1.1,192,59,2020-06-01,31
1.1,173,154,2020-06-02,31
1.1,194,225,2020-06-03,31
1.1,206,210,2020-06-04,31
1.1,196,143,2020-06-05,31
1.1,191,154,2020-06-06,31
1.1,211,126,2020-06-07,31
1.1,195,71,2020-06-08,31
1.1,213,199,2020-06-09,31
1.1,215,219,2020-06-10,31
1.1,218,211,2020-06-11,31
1.1,218,130,2020-06-12,31
1.1,254,244,2020-06-13,31
1.1,230,95,2020-06-14,31
1.1,228,73,2020-06-15,31
1.1,237,212,2020-06-16,31
1.1,250,221,2020-06-17,31
1.1,259,402,2020-06-18,31
1.1,249,257,2020-06-19,31
1.1,253,293,2020-06-20,31
1.1,255,129,2020-06-21,31
1.1,281,107,2020-06-22,31
1.1,268,239,2020-06-23,31
1.1,287,165,2020-06-24,31
1.1,288,249,2020-06-25,31
1.1,294,217,2020-06-26,31
1.1,290,313,2020-06-27,31
1.1,323,115,2020-06-28,31
1.1,300,106,2020-06-29,31
1.1,344,506,2020-06-30,31
1.1,325,220,2020-07-01,31
1.1,320,208,2020-07-02,31
1.1,325,229,2020-07-03,31
1.1,331,343,2020-07-04,31
1.1,381,155,2020-07-05,31
1.1,318,137,2020-07-06,31
1.1,366,270,2020-07-07,31
1.1,356,338,2020-07-08,31
1.1,386,359,2020-07-09,31
1.1,353,343,2020-07-10,31
1.1095238095238096,376,329,2020-07-11,31
1.119047619047619,415,231,2020-07-12,31
1.1285714285714286,404,120,2020-07-13,31
1.1380952380952383,422,353,2020-07-14,31
1.1476190476190478,471,224,2020-07-15,31
1.1571428571428573,443,280,2020-07-16,31
1.1666666666666667,485,490,2020-07-17,31
1.1761904761904762,470,317,2020-07-18,31
1.1857142857142857,529,255,2020-07-19,31
1.1952380952380952,545,212,2020-07-20,31
1.204761904761905,586,377,2020-07-21,31
1.2142857142857144,599,577,2020-07-22,31
1.223809523809524,626,415,2020-07-23,31
1.2333333333333334,692,474,2020-07-24,31
1.2428571428571429,656,440,2020-07-25,31
1.2523809523809524,765,275,2020-07-26,31
1.2619047619047619,802,140,2020-07-27,31
1.2714285714285714,847,477,2020-07-28,31
1.280952380952381,844,370,2020-07-29,31
1.2904761904761906,937,495,2020-07-30,31
1.3,1044,484,2020-07-31,31
1.3,1029,1060,2020-08-01,31
1.3,1175,326,2020-08-02,31
1.3,1204,172,2020-08-03,31
1.3,1286,759,2020-08-04,31
1.3,1316,548,2020-08-05,31
1.3,1360,796,2020-08-06,31
1.3,1502,391,2020-08-07,31
1.3,1546,557,2020-08-08,31
1.3,1601,382,2020-08-09,31
1.280952380952381,1652,373,2020-08-10,31
1.2619047619047619,1820,1093,2020-08-11,31
1.2428571428571429,1856,1045,2020-08-12,31
1.223809523809524,1818,909,2020-08-13,31
1.2047619047619047,1941,567,2020-08-14,31
1.1857142857142857,1999,723,2020-08-15,31
1.1666666666666667,2087,509,2020-08-16,31
1.1476190476190475,2143,474,2020-08-17,31
1.1285714285714286,2124,2040,2020-08-18,31
1.1095238095238096,2171,1628,2020-08-19,31
1.0904761904761906,2276,1687,2020-08-20,31
1.0714285714285714,2236,905,2020-08-21,31
1.0523809523809524,2202,1512,2020-08-22,31
1.0333333333333332,2186,713,2020-08-23,31
1.0142857142857142,2248,556,2020-08-24,31
0.9952380952380953,2121,1689,2020-08-25,31
0.9761904761904763,2162,2647,2020-08-26,31
0.9571428571428572,2110,2280,2020-08-27,31
0.9380952380952381,2069,1613,2020-08-28,31
0.9190476190476191,1972,2509,2020-08-29,31
0.9,1921,819,2020-08-30,31
0.9,2029,891,2020-08-31,31
0.9,1877,3138,2020-09-01,31
0.9,1872,1223,2020-09-02,31
0.9,1745,3019,2020-09-03,31
0.9,1793,2841,2020-09-04,31
0.9,1777,2140,2020-09-05,31
0.9,1720,1396,2020-09-06,31
0.9,1709,773,2020-09-07,31
0.9,1668,3405,2020-09-08,31
0.9,1524,1720,2020-09-09,31
0.9,1618,2267,2020-09-10,31
0.9,1557,2326,2020-09-11,31
0.9,1520,1785,2020-09-12,31
0.9,1479,1712,2020-09-13,31
0.9,1455,736,2020-09-14,31
0.9,1409,3104,2020-09-15,31
0.9,1367,2673,2020-09-16,31
0.9,1357,2276,2020-09-17,31
0.9,1272,2569,2020-09-18,31
0.9,1290,1797,2020-09-19,31
0.9,1255,1321,2020-09-20,31
0.9,1253,1401,2020-09-21,31
0.9,1290,3312,2020-09-22,31
0.9,1174,1868,2020-09-23,31
0.9,1197,2618,2020-09-24,31
0.9,1158,2311,2020-09-25,31
0.9,1146,2447,2020-09-26,31
0.9,1128,742,2020-09-27,31
0.9,1084,697,2020-09-28,31
0.9,1055,2415,2020-09-29,31
0.9,1011,3087,2020-09-30,31
0.9,1053,3047,2020-10-01,31
0.9,977,1849,2020-10-02,31
0.9,968,2105,2020-10-03,31
0.9,955,955,2020-10-04,31
0.9,915,410,2020-10-05,31
0.9,872,1626,2020-10-06,31
0.9,897,2324,2020-10-07,31
0.9,923,2497,2020-10-08,31
0.9095238095238095,840,1254,2020-10-09,31
0.9190476190476191,842,1357,2020-10-10,31
0.9285714285714286,872,1023,2020-10-11,31
0.9380952380952381,829,585,2020-10-12,31
0.9476190476190477,858,2008,2020-10-13,31
0.9571428571428572,805,1906,2020-10-14,31
0.9666666666666667,835,1645,2020-10-15,31
0.9761904761904763,831,867,2020-10-16,31
0.9857142857142858,833,1779,2020-10-17,31
0.9952380952380953,861,828,2020-10-18,31
1.0047619047619047,795,543,2020-10-19,31
1.0142857142857142,842,2326,2020-10-20,31
1.023809523809524,861,934,2020-10-21,31
1.0333333333333334,847,1160,2020-10-22,31
1.042857142857143,852,1163,2020-10-23,31
1.0523809523809524,909,2211,2020-10-24,31
1.061904761904762,917,463,2020-10-25,31
1.0714285714285716,969,716,2020-10-26,31
1.080952380952381,901,1081,2020-10-27,31
1.0904761904761906,973,832,2020-10-28,31
1.1,959,662,2020-10-29,31
1.1,1031,728,2020-10-30,31
1.1,974,1527,2020-10-31,31
1.1,1019,574,2020-11-01,31
1.1,1135,392,2020-11-02,31
1.1,1049,787,2020-11-03,31
1.1,1093,1267,2020-11-04,31
1.1,1155,830,2020-11-05,31
1.1,1166,1352,2020-11-06,31
1.1,1244,1500,2020-11-07,31
1.1,1206,410,2020-11-08,31
1.1,1319,394,2020-11-09,31
1.1,1272,1648,2020-11-10,31
1.1,1288,922,2020-11-11,31
1.1,1357,1438,2020-11-12,31
1.1,1284,1438,2020-11-13,31
1.1,1371,1349,2020-11-14,31
1.1,1347,416,2020-11-15,31
1.1,1489,489,2020-11-16,31
1.1,1399,1808,2020-11-17,31
1.0857142857142859,1446,911,2020-11-18,31
1.0714285714285716,1425,1341,2020-11-19,31
1.0571428571428572,1472,1428,2020-11-20,31
1.042857142857143,1489,1337,2020-11-21,31
1.0285714285714287,1480,805,2020-11-22,31
1.0142857142857145,1491,824,2020-11-23,31
1,1390,1387,2020-11-24,31
0.9857142857142858,1467,1211,2020-11-25,31
0.9714285714285715,1383,1413,2020-11-26,31
0.9571428571428572,1368,1209,2020-11-27,31
0.942857142857143,1340,1324,2020-11-28,31
0.9285714285714286,1314,948,2020-11-29,31
0.9142857142857144,1295,660,2020-11-30,31
0.9000000000000001,1235,2099,2020-12-01,31
0.8857142857142858,1201,1526,2020-12-02,31
0.8714285714285714,1137,1309,2020-12-03,31
0.8571428571428572,1135,1665,2020-12-04,31
0.842857142857143,1143,1128,2020-12-05,31
0.8285714285714286,1058,696,2020-12-06,31
0.8142857142857143,976,473,2020-12-07,31
0.8,951,2516,2020-12-08,31
0.8,919,1985,2020-12-09,31
0.8,835,2197,2020-12-10,31
0.8,900,1088,2020-12-11,31
0.8,811,1343,2020-12-12,31
0.8,795,1153,2020-12-13,31
0.8,711,755,2020-12-14,31
0.8,736,2126,2020-12-15,31
0.8,737,1788,2020-12-16,31
0.8,620,1624,2020-12-17,31
0.8,622,1014,2020-12-18,31
0.8,592,2192,2020-12-19,31
0.8,513,721,2020-12-20,31
0.8,519,647,2020-12-21,31
0.8,513,1630,2020-12-22,31
0.8,466,1843,2020-12-23,31
0.8,472,1436,2020-12-24,31
0.8,409,1072,2020-12-25,31
0.8,397,1254,2020-12-26,31
0.8,382,883,2020-12-27,31
0.8,412,497,2020-12-28,31
0.8,360,1299,2020-12-29,31
0.8,361,1117,2020-12-30,31
0.8,317,794,2020-12-31,31
0.8,281,836,2021-01-01,31
0.8,325,1715,2021-01-02,31
0.8,277,857,2021-01-03,31
0.8,275,393,2021-01-04,31
0.8,295,1303,2021-01-05,31
0.8,227,548,2021-01-06,31
0.8076923076923077,261,457,2021-01-07,31
0.8153846153846154,214,639,2021-01-08,31
0.8230769230769232,210,517,2021-01-09,31
0.8307692307692308,210,420,2021-01-10,31
0.8384615384615385,196,499,2021-01-11,31
0.8461538461538461,206,920,2021-01-12,31
0.8538461538461539,187,361,2021-01-13,31
0.8615384615384616,203,445,2021-01-14,31
0.8692307692307693,162,540,2021-01-15,31
0.8769230769230769,174,723,2021-01-16,31
0.8846153846153847,149,347,2021-01-17,31
0.8923076923076924,175,187,2021-01-18,31
0.9,159,508,2021-01-19,31
0.9076923076923077,152,368,2021-01-20,31
0.9153846153846155,132,258,2021-01-21,31
0.9230769230769231,151,320,2021-01-22,31
0.9307692307692308,146,587,2021-01-23,31
0.9384615384615385,150,157,2021-01-24,31
0.9461538461538461,159,122,2021-01-25,31
0.9538461538461539,120,352,2021-01-26,31
0.9615384615384616,144,310,2021-01-27,31
0.9692307692307692,131,369,2021-01-28,31
0.976923076923077,126,205,2021-01-29,31
0.9846153846153847,119,319,2021-01-30,31
0.9923076923076923,128,242,2021-01-31,31
1,141,186,2021-02-01,31
1,121,350,2021-02-02,31
1,113,222,2021-02-03,31
1,137,169,2021-02-04,31
1,107,183,2021-02-05,31
1,122,206,2021-02-06,31
1,114,102,2021-02-07,31
1,139,90,2021-02-08,31
1,114,283,2021-02-09,31
2.5,100,0,2020-02-02,32
2.5,2,0,2020-02-03,32
2.5,36,0,2020-02-04,32
2.5,60,0,2020-02-05,32
2.5,82,0,2020-02-06,32
2.5,89,0,2020-02-07,32
2.5,93,2,2020-02-08,32
2.5,145,1,2020-02-09,32
2.5,150,1,2020-02-10,32
2.5,206,9,2020-02-11,32
2.5,249,8,2020-02-12,32
2.5,345,8,2020-02-13,32
2.5,392,9,2020-02-14,32
2.5,461,10,2020-02-15,32
2.5,599,8,2020-02-16,32
2.5,722,7,2020-02-17,32
2.5,923,53,2020-02-18,32
2.5,1149,43,2020-02-19,32
2.5,1364,58,2020-02-20,32
2.5,1749,64,2020-02-21,32
2.435483870967742,2080,63,2020-02-22,32
2.370967741935484,2500,64,2020-02-23,32
2.306451612903226,3019,71,2020-02-24,32
2.241935483870968,3591,202,2020-02-25,32
2.1774193548387095,4096,173,2020-02-26,32
2.1129032258064515,4903,336,2020-02-27,32
2.0483870967741935,5723,352,2020-02-28,32
1.9838709677419355,6475,445,2020-02-29,32
1.9193548387096775,7364,182,2020-03-01,32
1.8548387096774195,8205,172,2020-03-02,32
1.7903225806451613,9380,1061,2020-03-03,32
1.7258064516129032,10149,1340,2020-03-04,32
1.6612903225806452,11366,1249,2020-03-05,32
1.596774193548387,12375,1471,2020-03-06,32
1.532258064516129,13270,1017,2020-03-07,32
1.467741935483871,14078,1030,2020-03-08,32
1.403225806451613,14736,952,2020-03-09,32
1.338709677419355,15543,3999,2020-03-10,32
1.2741935483870968,15873,3012,2020-03-11,32
1.2096774193548387,15933,3361,2020-03-12,32
1.1451612903225807,16061,3286,2020-03-13,32
1.0806451612903225,15973,3041,2020-03-14,32
1.0161290322580645,15459,3775,2020-03-15,32
0.9516129032258065,14634,4881,2020-03-16,32
0.8870967741935485,13783,8987,2020-03-17,32
0.8225806451612905,12639,5977,2020-03-18,32
0.7580645161290323,11471,9410,2020-03-19,32
0.6935483870967742,10230,5886,2020-03-20,32
0.6290322580645162,8876,8171,2020-03-21,32
0.564516129032258,7449,8876,2020-03-22,32
0.5,5914,5564,2020-03-23,32
0.5,5502,19969,2020-03-24,32
0.5,4933,9690,2020-03-25,32
0.5,4241,13669,2020-03-26,32
0.5,3728,12234,2020-03-27,32
0.5,3376,15582,2020-03-28,32
0.5,2838,5245,2020-03-29,32
0.5,2465,9170,2020-03-30,32
0.5,2190,18902,2020-03-31,32
0.5,1891,14846,2020-04-01,32
0.5095238095238095,1728,14177,2020-04-02,32
0.5190476190476191,1521,10162,2020-04-03,32
0.5285714285714286,1365,14136,2020-04-04,32
0.5380952380952381,1259,7208,2020-04-05,32
0.5476190476190476,1050,5591,2020-04-06,32
0.5571428571428572,990,13480,2020-04-07,32
0.5666666666666667,917,16019,2020-04-08,32
0.5761904761904761,771,9157,2020-04-09,32
0.5857142857142856,703,8167,2020-04-10,32
0.5952380952380952,678,10071,2020-04-11,32
0.6047619047619047,621,6197,2020-04-12,32
0.6142857142857142,549,2959,2020-04-13,32
0.6238095238095238,491,12590,2020-04-14,32
0.6333333333333333,434,5006,2020-04-15,32
0.6428571428571428,410,5281,2020-04-16,32
0.6523809523809523,365,5434,2020-04-17,32
0.6619047619047619,337,5881,2020-04-18,32
0.6714285714285714,339,2498,2020-04-19,32
0.6809523809523809,338,1822,2020-04-20,32
0.6904761904761905,309,7419,2020-04-21,32
0.7,278,2830,2020-04-22,32
0.7,249,2687,2020-04-23,32
0.7,224,1902,2020-04-24,32
0.7,221,2582,2020-04-25,32
0.7,203,1078,2020-04-26,32
0.7,196,970,2020-04-27,32
0.7,164,2709,2020-04-28,32
0.7,185,1576,2020-04-29,32
0.7,149,1606,2020-04-30,32
0.7,160,1231,2020-05-01,32
0.7363636363636363,147,1034,2020-05-02,32
0.7727272727272727,134,473,2020-05-03,32
0.8090909090909091,140,541,2020-05-04,32
0.8454545454545455,153,944,2020-05-05,32
0.8818181818181818,134,518,2020-05-06,32
0.9181818181818182,148,1208,2020-05-07,32
0.9545454545454546,142,877,2020-05-08,32
0.990909090909091,138,636,2020-05-09,32
1.0272727272727273,153,310,2020-05-10,32
1.0636363636363637,163,169,2020-05-11,32
1.1,157,449,2020-05-12,32
1.1,167,383,2020-05-13,32
1.1,154,584,2020-05-14,32
1.1,149,382,2020-05-15,32
1.1,192,265,2020-05-16,32
1.1,182,140,2020-05-17,32
1.1,184,117,2020-05-18,32
1.1,169,521,2020-05-19,32
1.1,187,248,2020-05-20,32
1.1,209,237,2020-05-21,32
1.1,191,114,2020-05-22,32
1.1,200,262,2020-05-23,32
1.1,216,159,2020-05-24,32
1.1,206,73,2020-05-25,32
1.1,207,176,2020-05-26,32
1.1,216,222,2020-05-27,32
1.1,231,251,2020-05-28,32
1.1,230,385,2020-05-29,32
1.1,240,129,2020-05-30,32
1.1,282,105,2020-05-31,32
1.1,239,103,2020-06-01,32
1.1,258,284,2020-06-02,32
1.1,254,146,2020-06-03,32
1.1,271,243,2020-06-04,32
1.1,299,148,2020-06-05,32
1.1,286,152,2020-06-06,32
1.1,284,126,2020-06-07,32
1.1,307,100,2020-06-08,32
1.1,300,309,2020-06-09,32
1.1,293,207,2020-06-10,32
1.1,315,570,2020-06-11,32
1.1,354,119,2020-06-12,32
1.1,337,299,2020-06-13,32
1.1,317,110,2020-06-14,32
1.1,399,107,2020-06-15,32
1.1,351,369,2020-06-16,32
1.1,378,304,2020-06-17,32
1.1,338,220,2020-06-18,32
1.1,369,264,2020-06-19,32
1.1,410,223,2020-06-20,32
1.1,381,192,2020-06-21,32
1.1,425,133,2020-06-22,32
1.1,409,443,2020-06-23,32
1.1,429,327,2020-06-24,32
1.1,398,267,2020-06-25,32
1.1,447,261,2020-06-26,32
1.1,405,391,2020-06-27,32
1.1,461,161,2020-06-28,32
1.1,456,165,2020-06-29,32
1.1,490,452,2020-06-30,32
1.1,496,480,2020-07-01,32
1.1,504,364,2020-07-02,32
1.1,468,204,2020-07-03,32
1.1,501,315,2020-07-04,32
1.1,523,307,2020-07-05,32
1.1,486,272,2020-07-06,32
1.1,524,430,2020-07-07,32
1.1,547,406,2020-07-08,32
1.1,561,245,2020-07-09,32
1.1,558,415,2020-07-10,32
1.1095238095238096,613,617,2020-07-11,32
1.119047619047619,600,286,2020-07-12,32
1.1285714285714286,591,218,2020-07-13,32
1.1380952380952383,596,575,2020-07-14,32
1.1476190476190478,611,671,2020-07-15,32
1.1571428571428573,693,855,2020-07-16,32
1.1666666666666667,637,300,2020-07-17,32
1.1761904761904762,710,371,2020-07-18,32
1.1857142857142857,716,254,2020-07-19,32
1.1952380952380952,773,250,2020-07-20,32
1.204761904761905,833,1014,2020-07-21,32
1.2142857142857144,823,483,2020-07-22,32
1.223809523809524,869,662,2020-07-23,32
1.2333333333333334,915,600,2020-07-24,32
1.2428571428571429,1020,513,2020-07-25,32
1.2523809523809524,1039,340,2020-07-26,32
1.2619047619047619,1020,340,2020-07-27,32
1.2714285714285714,1128,792,2020-07-28,32
1.280952380952381,1219,864,2020-07-29,32
1.2904761904761906,1262,1324,2020-07-30,32
1.3,1256,558,2020-07-31,32
1.3,1448,497,2020-08-01,32
1.3,1474,389,2020-08-02,32
1.3,1514,382,2020-08-03,32
1.3,1681,1210,2020-08-04,32
1.3,1731,1187,2020-08-05,32
1.3,1803,824,2020-08-06,32
1.3,2011,893,2020-08-07,32
1.3,2073,1071,2020-08-08,32
1.3,2273,515,2020-08-09,32
1.280952380952381,2316,444,2020-08-10,32
1.2619047619047619,2363,1031,2020-08-11,32
1.2428571428571429,2518,1239,2020-08-12,32
1.223809523809524,2558,890,2020-08-13,32
1.2047619047619047,2730,701,2020-08-14,32
1.1857142857142857,2820,1152,2020-08-15,32
1.1666666666666667,2719,906,2020-08-16,32
1.1476190476190475,2836,644,2020-08-17,32
1.1285714285714286,2931,2895,2020-08-18,32
1.1095238095238096,2916,2008,2020-08-19,32
1.0904761904761906,3021,1490,2020-08-20,32
1.0714285714285714,2946,1286,2020-08-21,32
1.0523809523809524,2922,2220,2020-08-22,32
1.0333333333333332,3011,1068,2020-08-23,32
1.0142857142857142,3040,876,2020-08-24,32
0.9952380952380953,3051,2235,2020-08-25,32
0.9761904761904763,2897,2727,2020-08-26,32
0.9571428571428572,2877,2441,2020-08-27,32
0.9380952380952381,2850,1952,2020-08-28,32
0.9190476190476191,2670,2915,2020-08-29,32
0.9,2644,2868,2020-08-30,32
0.9,2673,1552,2020-08-31,32
0.9,2574,2786,2020-09-01,32
0.9,2498,4386,2020-09-02,32
0.9,2425,4497,2020-09-03,32
0.9,2356,1564,2020-09-04,32
0.9,2275,2060,2020-09-05,32
0.9,2308,2269,2020-09-06,32
0.9,2268,1238,2020-09-07,32
0.9,2168,6684,2020-09-08,32
0.9,2186,3760,2020-09-09,32
0.9,2043,2889,2020-09-10,32
0.9,2090,2070,2020-09-11,32
0.9,2003,2827,2020-09-12,32
0.9,1972,2208,2020-09-13,32
0.9,1870,1868,2020-09-14,32
0.9,1893,3037,2020-09-15,32
0.9,1743,4013,2020-09-16,32
0.9,1873,3041,2020-09-17,32
0.9,1717,3425,2020-09-18,32
0.9,1723,2069,2020-09-19,32
0.9,1649,1593,2020-09-20,32
0.9,1634,1516,2020-09-21,32
0.9,1560,5441,2020-09-22,32
0.9,1574,3915,2020-09-23,32
0.9,1558,4093,2020-09-24,32
0.9,1488,2127,2020-09-25,32
0.9,1495,916,2020-09-26,32
0.9,1424,1262,2020-09-27,32
0.9,1321,1051,2020-09-28,32
0.9,1448,2927,2020-09-29,32
0.9,1277,2655,2020-09-30,32
0.9,1296,2388,2020-10-01,32
0.9,1222,2058,2020-10-02,32
0.9,1216,2289,2020-10-03,32
0.9,1201,1930,2020-10-04,32
0.9,1166,1729,2020-10-05,32
0.9,1135,2696,2020-10-06,32
0.9,1120,1503,2020-10-07,32
0.9,1086,2023,2020-10-08,32
0.9095238095238095,1049,1717,2020-10-09,32
0.9190476190476191,1096,1774,2020-10-10,32
0.9285714285714286,1057,1375,2020-10-11,32
0.9380952380952381,977,1056,2020-10-12,32
0.9476190476190477,991,2244,2020-10-13,32
0.9571428571428572,963,1722,2020-10-14,32
0.9666666666666667,982,1638,2020-10-15,32
0.9761904761904763,978,2199,2020-10-16,32
0.9857142857142858,1016,1314,2020-10-17,32
0.9952380952380953,1019,1354,2020-10-18,32
1.0047619047619047,997,870,2020-10-19,32
1.0142857142857142,1005,2615,2020-10-20,32
1.023809523809524,1021,1854,2020-10-21,32
1.0333333333333334,1053,1582,2020-10-22,32
1.042857142857143,1035,1543,2020-10-23,32
1.0523809523809524,1062,895,2020-10-24,32
1.061904761904762,1121,1221,2020-10-25,32
1.0714285714285716,1084,583,2020-10-26,32
1.080952380952381,1113,1930,2020-10-27,32
1.0904761904761906,1202,1341,2020-10-28,32
1.1,1124,1115,2020-10-29,32
1.1,1212,1431,2020-10-30,32
1.1,1231,1698,2020-10-31,32
1.1,1225,761,2020-11-01,32
1.1,1249,761,2020-11-02,32
1.1,1298,1394,2020-11-03,32
1.1,1329,1080,2020-11-04,32
1.1,1348,1640,2020-11-05,32
1.1,1355,918,2020-11-06,32
1.1,1358,1160,2020-11-07,32
1.1,1396,1241,2020-11-08,32
1.1,1413,722,2020-11-09,32
1.1,1426,1632,2020-11-10,32
1.1,1542,1068,2020-11-11,32
1.1,1547,1446,2020-11-12,32
1.1,1586,863,2020-11-13,32
1.1,1613,1558,2020-11-14,32
1.1,1653,795,2020-11-15,32
1.1,1657,576,2020-11-16,32
1.1,1649,2016,2020-11-17,32
1.0857142857142859,1712,1827,2020-11-18,32
1.0714285714285716,1718,966,2020-11-19,32
1.0571428571428572,1728,1251,2020-11-20,32
1.042857142857143,1735,1371,2020-11-21,32
1.0285714285714287,1752,1520,2020-11-22,32
1.0142857142857145,1763,655,2020-11-23,32
1,1768,1401,2020-11-24,32
0.9857142857142858,1717,1511,2020-11-25,32
0.9714285714285715,1669,1613,2020-11-26,32
0.9571428571428572,1640,1331,2020-11-27,32
0.942857142857143,1529,1891,2020-11-28,32
0.9285714285714286,1642,1641,2020-11-29,32
0.9142857142857144,1454,863,2020-11-30,32
0.9000000000000001,1531,1828,2020-12-01,32
0.8857142857142858,1490,3059,2020-12-02,32
0.8714285714285714,1338,1913,2020-12-03,32
0.8571428571428572,1354,1848,2020-12-04,32
0.842857142857143,1245,1359,2020-12-05,32
0.8285714285714286,1219,1550,2020-12-06,32
0.8142857142857143,1187,874,2020-12-07,32
0.8,1131,1941,2020-12-08,32
0.8,1055,1528,2020-12-09,32
0.8,1013,1964,2020-12-10,32
0.8,950,1436,2020-12-11,32
0.8,933,1957,2020-12-12,32
0.8,859,833,2020-12-13,32
0.8,814,659,2020-12-14,32
0.8,809,2839,2020-12-15,32
0.8,757,2067,2020-12-16,32
0.8,678,2337,2020-12-17,32
0.8,706,1623,2020-12-18,32
0.8,637,1592,2020-12-19,32
0.8,615,1067,2020-12-20,32
0.8,573,637,2020-12-21,32
0.8,543,2202,2020-12-22,32
0.8,543,2331,2020-12-23,32
0.8,525,1394,2020-12-24,32
0.8,505,1497,2020-12-25,32
0.8,499,1509,2020-12-26,32
0.8,457,1018,2020-12-27,32
0.8,427,849,2020-12-28,32
0.8,418,775,2020-12-29,32
0.8,414,752,2020-12-30,32
0.8,414,1926,2020-12-31,32
0.8,356,1261,2021-01-01,32
0.8,334,888,2021-01-02,32
0.8,388,630,2021-01-03,32
0.8,307,482,2021-01-04,32
0.8,294,1081,2021-01-05,32
0.8,344,1366,2021-01-06,32
0.8076923076923077,312,958,2021-01-07,32
