date,median_R_mean,median_R_highHPD,median_R_lowHPD,est_infections,sd_infections,replicate
2020-02-10,2.837469611144409,3.2299530461838124,2.4449861761050053,286.8696464740514,27.002316392600374,1
2020-02-11,2.671059330892435,3.0572084921609544,2.2849101696239154,347.83681619255566,31.78711681945383,1
2020-02-12,2.511870281493231,2.89412292980707,2.129617633179392,419.82580271895534,38.565612760669815,1
2020-02-13,2.3994308518468874,2.780852040888235,2.01800966280554,513.9891861123391,47.18034750639024,1
2020-02-14,2.3439651349279926,2.718998114038049,1.9689321558179365,635.2421240078673,57.157754440323885,1
2020-02-15,2.323158403836961,2.690669348704163,1.955647458969759,777.6650719692943,71.48964521676709,1
2020-02-16,2.3136976889351475,2.6751390107004784,1.9522563671698165,939.7808765949197,89.42765561443099,1
2020-02-17,2.304282549928087,2.6555001820819744,1.9530649177741992,1126.8767353622368,109.79460095204382,1
2020-02-18,2.289141380526637,2.6284513674071537,1.9498313936461207,1344.2154354976233,134.843256765527,1
2020-02-19,2.284752096390612,2.6089280761053164,1.9605761166759077,1612.1796321455413,161.15058363113096,1
2020-02-20,2.3109969395816172,2.6107939524770223,2.011199926686212,1946.1218383651621,185.88798891287902,1
2020-02-21,2.3674925079769182,2.6447617400644563,2.09022327588938,2344.9274881955967,214.81258107260524,1
2020-02-22,2.426071158456969,2.694914419372346,2.1572278975415924,2812.029658474498,248.68067779818378,1
2020-02-23,2.458047371981051,2.7277619478819854,2.1883327960801164,3353.335032564877,283.5747038776727,1
2020-02-24,2.457547646936458,2.733613159910238,2.181482133962678,3971.0772172166085,323.7495527987249,1
2020-02-25,2.4100927219076227,2.692100076192464,2.1280853676227816,4631.617358922891,365.80157030877086,1
2020-02-26,2.3093156315772196,2.5881266169910675,2.030504646163372,5327.935892570829,405.64974746955806,1
2020-02-27,2.177431164633495,2.4477112188673225,1.9071511103996681,6106.246161867381,458.90285449338086,1
2020-02-28,2.052607428164558,2.314598950578539,1.790615905750577,6993.3447529135165,526.3181510831969,1
2020-02-29,1.951477741251571,2.2027528222749173,1.7002026602282245,7955.553446809613,591.9183656530066,1
2020-03-01,1.861386307225229,2.0993653352922355,1.6234072791582226,8948.634089618194,660.579451253715,1
2020-03-02,1.7683547116256477,1.9926349963480081,1.5440744269032873,9866.076439981061,728.8897457399137,1
2020-03-03,1.671893470901873,1.880696559694068,1.463090382109678,10665.09365755271,777.2870773654627,1
2020-03-04,1.575738981029948,1.769463442900098,1.3820145191597981,11400.55145852157,821.869180454615,1
2020-03-05,1.4819670886497798,1.6662853233827597,1.2976488539167998,12107.104263978548,886.0344001866284,1
2020-03-06,1.394237020345083,1.5737273079643264,1.2147467327258394,12767.929144074189,950.1263240291526,1
