date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate,Re,infections,observations,in_CI,above_1,R1,init,t3,weekly,gaussian,exp_name
2020-02-08,3.662043263716633,4.165610199092132,3.158476328341134,1,3.5,169,8,TRUE,TRUE,3.5,100,26,0.75,0.2,3.5_100_26
2020-02-09,3.6534044049650545,4.114551502872419,3.19225730705769,1,3.5,229,15,TRUE,TRUE,3.5,100,26,0.75,0.2,3.5_100_26
2020-02-10,3.673617469191331,4.1207884738057805,3.226446464576881,1,3.5,310,23,TRUE,TRUE,3.5,100,26,0.75,0.2,3.5_100_26
2020-02-11,3.691856275097627,4.165369621409676,3.218342928785578,1,3.5,419,29,TRUE,TRUE,3.5,100,26,0.75,0.2,3.5_100_26
2020-02-12,3.6723135960927444,4.168657473875328,3.175969718310161,1,3.5,567,56,TRUE,TRUE,3.5,100,26,0.75,0.2,3.5_100_26
2020-02-13,3.606027995535666,4.086059208944984,3.1259967821263484,1,3.5,767,43,TRUE,TRUE,3.5,100,26,0.75,0.2,3.5_100_26
2020-02-14,3.5082152617384628,3.94710116144758,3.0693293620293454,1,3.5,1038,80,TRUE,TRUE,3.5,100,26,0.75,0.2,3.5_100_26
2020-02-15,3.387042911936607,3.786265572413468,2.9878202514597456,1,3.5,1405,100,TRUE,TRUE,3.5,100,26,0.75,0.2,3.5_100_26
2020-02-16,3.232010343719722,3.5851089922755532,2.8789116951638904,1,3.5,1901,142,TRUE,TRUE,3.5,100,26,0.75,0.2,3.5_100_26
2020-02-17,3.046800477246383,3.3482351977694758,2.7453657567232903,1,3.5,2572,272,FALSE,TRUE,3.5,100,26,0.75,0.2,3.5_100_26
2020-02-18,2.8527347590539307,3.127578211023893,2.577891307083968,1,3.5,3480,258,FALSE,TRUE,3.5,100,26,0.75,0.2,3.5_100_26
2020-02-19,2.6563666666806447,2.9327830151511955,2.379950318210094,1,3.5,4709,340,FALSE,TRUE,3.5,100,26,0.75,0.2,3.5_100_26
2020-02-20,2.4529675814287852,2.7276361099410513,2.178299052916519,1,3.5,6372,412,FALSE,TRUE,3.5,100,26,0.75,0.2,3.5_100_26
