date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate,Re,infections,observations,in_CI,above_1,R1,init,t3,weekly,gaussian,exp_name
2020-02-10,3.77664109885733,4.3658453421481935,3.229605772566471,1,3.5,31,1,TRUE,TRUE,3.5,10,21,0.75,0.2,3.5_10_21
2020-02-11,3.5432195649193288,4.023973019451554,3.0771963567893996,1,3.5,42,4,TRUE,TRUE,3.5,10,21,0.75,0.2,3.5_10_21
2020-02-12,3.2974462179927393,3.6915309262145755,2.903361509770903,1,3.5,57,5,TRUE,TRUE,3.5,10,21,0.75,0.2,3.5_10_21
2020-02-13,3.0701660433313602,3.4052644064775386,2.735067680185182,1,3.5,77,8,FALSE,TRUE,3.5,10,21,0.75,0.2,3.5_10_21
2020-02-14,2.8608385072730234,3.143754355589865,2.5779226589561817,1,3.5,104,6,FALSE,TRUE,3.5,10,21,0.75,0.2,3.5_10_21
2020-02-15,2.6645488422112162,2.9157184634153683,2.413379221007064,1,3.5,141,3,FALSE,TRUE,3.5,10,21,0.75,0.2,3.5_10_21
2020-02-16,2.483727921632964,2.7378768856834395,2.229578957582489,1,3.5,191,20,FALSE,TRUE,3.5,10,21,0.75,0.2,3.5_10_21
2020-02-17,2.3031395342365166,2.563949643312321,2.0423294251607125,1,3.5,258,42,FALSE,TRUE,3.5,10,21,0.75,0.2,3.5_10_21
2020-02-18,2.1091258529852124,2.356182036768045,1.86206966920238,1,3.5,349,33,FALSE,TRUE,3.5,10,21,0.75,0.2,3.5_10_21
2020-02-19,1.910394367613564,2.1338086901007838,1.686980045126344,1,3.5,473,23,FALSE,TRUE,3.5,10,21,0.75,0.2,3.5_10_21
2020-02-20,1.7219515459898593,1.9240855704602464,1.5198175215194722,1,3.5,639,60,FALSE,TRUE,3.5,10,21,0.75,0.2,3.5_10_21
2020-02-21,1.5501589063844439,1.732102483791131,1.3682153289777568,1,3.5,865,61,FALSE,TRUE,3.5,10,21,0.75,0.2,3.5_10_21
2020-02-22,1.3923263053048534,1.5545158955371143,1.2301367150725924,1,2,669,81,FALSE,TRUE,3.5,10,21,0.75,0.2,3.5_10_21
