date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate,Re,infections,observations,in_CI,above_1,R1,init,t3,weekly,gaussian,exp_name
2020-02-07,3.611971261654325,4.157758334054789,3.0661841892538613,1,3,980,76,FALSE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-08,3.395744600938367,3.937689135480819,2.8538000663959155,1,3,1273,53,TRUE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-09,3.251299123763884,3.763681727444329,2.738916520083439,1,3,1657,105,TRUE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-10,3.1481974033682225,3.620820720089953,2.675574086646492,1,3,2151,200,TRUE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-11,3.061106088389275,3.4971827789685976,2.6250293978099526,1,3,2790,339,TRUE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-12,2.9868068742953278,3.3819913847847625,2.591622363805893,1,3,3620,185,TRUE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-13,2.93075756796018,3.292177318578265,2.5693378173420953,1,3,4698,431,TRUE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-14,2.882523823205119,3.2396463713063466,2.5254012751038917,1,3,6096,661,TRUE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-15,2.8306225021948634,3.1904643598315983,2.4707806445581286,1,3,7910,486,TRUE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-16,2.773636979316107,3.1175823428970544,2.42969161573516,1,3,10265,1047,TRUE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-17,2.7106291866662113,3.0333615344396057,2.387896838892817,1,3,13320,2427,TRUE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-18,2.628910733178187,2.9370214215169748,2.320800044839399,1,3,17284,1893,FALSE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-19,2.520495319801406,2.8084277029120672,2.232562936690745,1,3,22428,2891,FALSE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-20,2.393786138947806,2.652215318669259,2.1353569592263533,1,3,29104,3314,FALSE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-21,2.2677550823138812,2.506699540112917,2.0288106245148456,1,3,37766,4572,FALSE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-22,2.146206206742033,2.3829823064394096,1.9094301070446567,1,2.7916666666666665,45603,4109,FALSE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-23,2.02223118333227,2.2563328538723453,1.7881295127921946,1,2.5833333333333335,54611,6160,FALSE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-24,1.8955978824795794,2.118420311555509,1.6727754534036496,1,2.375,64005,8971,FALSE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-25,1.7684721649321653,1.9760868426980625,1.5608574871662682,1,2.1666666666666665,72900,14774,FALSE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-26,1.6414860115334258,1.8302161016008296,1.452755921466022,1,1.9583333333333333,80514,15490,FALSE,TRUE,3,1000,31,0.75,0.2,3_1000_31
2020-02-27,1.5136493255991463,1.6776981906482225,1.3496004605500702,1,1.75,85974,16964,FALSE,TRUE,3,1000,31,0.75,0.2,3_1000_31
