date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate,Re,infections,observations,in_CI,above_1,R1,init,t3,weekly,gaussian,exp_name
2020-02-06,4.0113522218424045,4.658432789830438,3.3642716538543715,1,3.5,944,43,TRUE,TRUE,3.5,1000,21,0.75,0.2,3.5_1000_21
2020-02-07,3.875416951332,4.497752682339734,3.2530812203242654,1,3.5,1245,63,TRUE,TRUE,3.5,1000,21,0.75,0.2,3.5_1000_21
2020-02-08,3.7901822747940583,4.356788738357541,3.223575811230576,1,3.5,1691,100,TRUE,TRUE,3.5,1000,21,0.75,0.2,3.5_1000_21
2020-02-09,3.761975848065251,4.24199447188045,3.2819572242500517,1,3.5,2295,126,TRUE,TRUE,3.5,1000,21,0.75,0.2,3.5_1000_21
2020-02-10,3.7454043349259387,4.159138460938991,3.3316702089128856,1,3.5,3104,285,TRUE,TRUE,3.5,1000,21,0.75,0.2,3.5_1000_21
2020-02-11,3.6559417718849825,4.041471882937256,3.2704116608327083,1,3.5,4199,401,TRUE,TRUE,3.5,1000,21,0.75,0.2,3.5_1000_21
2020-02-12,3.463527015854005,3.8253200973732184,3.101733934334791,1,3.5,5682,443,TRUE,TRUE,3.5,1000,21,0.75,0.2,3.5_1000_21
2020-02-13,3.211456386156192,3.5470407014473713,2.8758720708650127,1,3.5,7689,745,TRUE,TRUE,3.5,1000,21,0.75,0.2,3.5_1000_21
2020-02-14,2.9612352396915584,3.286128876003364,2.636341603379753,1,3.5,10404,690,FALSE,TRUE,3.5,1000,21,0.75,0.2,3.5_1000_21
2020-02-15,2.7252576832317517,3.0429785279041455,2.407536838559358,1,3.5,14078,1025,FALSE,TRUE,3.5,1000,21,0.75,0.2,3.5_1000_21
2020-02-16,2.4919883027002054,2.7861667403519026,2.1978098650485083,1,3.5,19049,1771,FALSE,TRUE,3.5,1000,21,0.75,0.2,3.5_1000_21
2020-02-17,2.2642912516533755,2.5255955972056023,2.0029869061011487,1,3.5,25776,3014,FALSE,TRUE,3.5,1000,21,0.75,0.2,3.5_1000_21
2020-02-18,2.051947434102893,2.2856227473473636,1.8182721208584223,1,3.5,34878,3196,FALSE,TRUE,3.5,1000,21,0.75,0.2,3.5_1000_21
