date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate,Re,infections,observations,in_CI,above_1,R1,init,t3,weekly,gaussian,exp_name
2020-02-06,3.022408363005852,3.525546064130202,2.519270661881502,1,2.5,621,41,FALSE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-07,2.744968221628293,3.250639770821312,2.239296672435274,1,2.5,743,92,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-08,2.541040602960953,3.0355063938436544,2.0465748120782514,1,2.5,917,79,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-09,2.404943924288943,2.862699286717055,1.9471885618608307,1,2.5,1138,111,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-10,2.313191656524809,2.7363281020503223,1.8900552109992956,1,2.5,1409,149,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-11,2.2554304681673045,2.657357476244554,1.8535034600900546,1,2.5,1743,283,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-12,2.237678843194186,2.6179404786827134,1.857417207705658,1,2.5,2156,278,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-13,2.2637918908480716,2.6223620267263934,1.9052217549697497,1,2.5,2667,364,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-14,2.3173010648772236,2.6678807594809406,1.9667213702735067,1,2.5,3299,434,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-15,2.3803510957516334,2.7262084725243962,2.0344937189788705,1,2.5,4082,534,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-16,2.444318262222787,2.7727729639382535,2.1158635605073206,1,2.5,5049,452,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-17,2.49806845600579,2.8030807888330926,2.1930561231784873,1,2.5,6246,1227,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-18,2.508899210223602,2.7934680291888476,2.2243303912583565,1,2.5,7727,1685,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-19,2.452256207600663,2.7163299410939614,2.1881824741073648,1,2.5,9559,1179,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-20,2.3384611193116913,2.5863086667791086,2.090613571844274,1,2.5,11826,1530,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-21,2.20425559099142,2.4553822775227068,1.9531289044601337,1,2.5,14629,2921,FALSE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-22,2.0729832497080887,2.336882175796014,1.8090843236201635,1,2.3333333333333335,16891,1646,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-23,1.9444787951208073,2.2063993591495783,1.6825582310920364,1,2.1666666666666665,19360,1806,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-24,1.815120363163203,2.0590447892040644,1.5711959371223414,1,2,21768,3280,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-25,1.6838517213985886,1.9066132105749125,1.4610902322222648,1,1.8333333333333335,23850,5524,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-26,1.552660813985131,1.756556906251438,1.3487647217188241,1,1.6666666666666667,25409,4459,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-27,1.4222892627446597,1.6095684255449705,1.235010099944349,1,1.5,26257,6577,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-28,1.2946733909061834,1.473431170508923,1.1159156113034439,1,1.3333333333333335,26225,8184,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-02-29,1.174003446953781,1.3547599430860395,0.9932469508215225,1,1.1666666666666667,25189,7340,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-03-01,1.0630434554295176,1.245469352062504,0.8806175587965313,1,1,23111,9232,TRUE,TRUE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-03-02,0.9625715837998645,1.1388891349073482,0.7862540326923809,1,0.8333333333333335,20058,13739,TRUE,FALSE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-03-03,0.8746745630401304,1.040337283101697,0.7090118429785637,1,0.6666666666666667,16217,26272,FALSE,FALSE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-03-04,0.8006167222338783,0.9554951717728366,0.6457382726949199,1,0.5,11888,18953,FALSE,FALSE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-03-05,0.7377979870347458,0.8811925277270126,0.5944034463424789,1,0.5,11190,21411,FALSE,FALSE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-03-06,0.681612558074875,0.8138115658310718,0.5494135503186781,1,0.5,10119,13936,FALSE,FALSE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-03-07,0.6302849135610648,0.7543388883521362,0.5062309387699933,1,0.5,8921,12868,FALSE,FALSE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-03-08,0.5862307598571452,0.7041566554604841,0.4683048642538064,1,0.5,7800,14502,TRUE,FALSE,2.5,1000,31,0.75,0.2,2.5_1000_31
2020-03-09,0.5509511695509491,0.6636476796331692,0.43825465946872916,1,0.5,6815,28759,TRUE,FALSE,2.5,1000,31,0.75,0.2,2.5_1000_31
