date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate,Re,infections,observations,in_CI,above_1,R1,init,t3,weekly,gaussian,exp_name
2020-02-06,3.2198390345662675,3.6298383054519414,2.8098397636805936,1,2.5,621,41,FALSE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-07,3.119288540404532,3.5075215440464658,2.731055536762598,1,2.5,743,47,FALSE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-08,3.0235631775467464,3.4230146186634394,2.6241117364300535,1,2.5,917,66,FALSE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-09,2.918912063865256,3.32006661707941,2.517757510651102,1,2.5,1138,88,FALSE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-10,2.8085941402009023,3.2064797766591724,2.410708503742632,1,2.5,1409,293,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-11,2.6927711371059626,3.075180773886656,2.310361500325269,1,2.5,1743,285,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-12,2.571300874038875,2.9141990207226733,2.2284027273550766,1,2.5,2156,351,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-13,2.450674580179426,2.746369405512057,2.1549797548467953,1,2.5,2667,205,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-14,2.3418175379934465,2.615883715157462,2.067751360829431,1,2.5,3299,376,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-15,2.2546619175431406,2.5304211296492403,1.978902705437041,1,2.5,4082,373,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-16,2.188348107748018,2.465429896128465,1.911266319367571,1,2.5,5049,550,FALSE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-17,2.132964026732473,2.4082082049355047,1.8577198485294413,1,2.5,6246,1532,FALSE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-18,2.0650067923758364,2.334680541309252,1.7953330434424206,1,2.5,7727,897,FALSE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-19,1.9684328160091813,2.2192365091896304,1.7176291228287324,1,2.5,9559,1454,FALSE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-20,1.847370088272402,2.064539933293161,1.630200243251643,1,2.5,11826,1922,FALSE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-21,1.7221996487389037,1.905035100881792,1.5393641965960154,1,2.5,14629,2479,FALSE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-22,1.605122926927373,1.7663245364108586,1.4439213174438874,1,2.2142857142857144,16030,2451,FALSE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-23,1.4936072834860818,1.643581530021861,1.3436330369503027,1,1.9285714285714286,17204,2754,FALSE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-24,1.383517071284862,1.527359849702129,1.2396742928675948,1,1.6428571428571428,17653,6706,FALSE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-25,1.2771663213260847,1.4187058352383146,1.1356268074138547,1,1.3571428571428572,16984,5470,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-26,1.179368883559274,1.3194434464878808,1.039294320630667,1,1.0714285714285716,15053,4320,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-27,1.0894652401643468,1.2247468077051933,0.9541836726235002,1,0.7857142857142858,11903,6799,FALSE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-28,1.0021297803728004,1.1305540696222114,0.8737054911233894,1,0.5,7802,6354,FALSE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-02-29,0.916019897479644,1.040084810216192,0.791954984743096,1,0.5,7617,5980,FALSE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-01,0.8353081304472422,0.9570538678643468,0.7135623930301376,1,0.5,7008,6190,FALSE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-02,0.7648030492580272,0.8829283861280914,0.646677712387963,1,0.5,6205,12302,FALSE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-03,0.7060681047057213,0.8181087830452585,0.5940274263661842,1,0.5,5425,15985,FALSE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-04,0.6572275546712315,0.7617356436355278,0.5527194657069352,1,0.5,4736,14376,FALSE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-05,0.6169739743350396,0.7129490153398808,0.5209989333301985,1,0.5,4140,12594,FALSE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-06,0.5839053319940892,0.6726178690428255,0.49519279494535295,1,0.5,3623,9078,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-07,0.5564605826104958,0.6429611188139656,0.4699600464070261,1,0.5,3172,10188,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-08,0.5338019744803796,0.6227039550900053,0.4448999938707538,1,0.5,2776,8330,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-09,0.5157428995977369,0.6088106693765362,0.4226751298189376,1,0.5,2430,8672,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-10,0.5020987371959078,0.6005729391451885,0.4036245352466271,1,0.5,2128,11581,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-11,0.49247655194190515,0.5965449596261091,0.3884081442577012,1,0.5,1862,7548,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-12,0.4855594842176614,0.5931756132257009,0.37794335520962186,1,0.5,1630,8963,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-13,0.4797043693007265,0.5893703607001712,0.3700383779012818,1,0.5,1427,5644,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-14,0.47432565566758983,0.5870027971240274,0.36164851421115224,1,0.5,1249,4808,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-15,0.4701732221143044,0.5869068060487682,0.3534396381798406,1,0.5,1093,3480,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-16,0.4682713719164386,0.5874352662126582,0.349107477620219,1,0.5,957,6170,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-17,0.4688464028750759,0.5882195802722144,0.3494732254779373,1,0.5,838,5898,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-18,0.47227779120960495,0.5912308656795633,0.3533247167396466,1,0.5,733,3757,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-19,0.4805104617803259,0.5985876185282664,0.3624333050323855,1,0.5,642,4517,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-20,0.4956955324423101,0.6118548333490369,0.37953623153558336,1,0.5,562,3018,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-21,0.5175366758521852,0.6339541463962106,0.4011192053081598,1,0.5,492,1256,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-22,0.5437517723357774,0.6673395296777641,0.42016401499379075,1,0.5,431,2065,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-23,0.5719222068998026,0.7094886641670102,0.43435574963259493,1,0.5545454545454546,418,1972,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-24,0.6010356014614946,0.7540398525610708,0.4480313503619184,1,0.6090909090909091,402,1918,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-25,0.6299732925116421,0.793438569456061,0.4665080155672233,1,0.6636363636363637,387,1522,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-26,0.6585479712378929,0.8236401160609426,0.49345582641484315,1,0.7181818181818183,376,1337,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-27,0.6880293330358233,0.8465481802344449,0.5295104858372016,1,0.7727272727272727,370,1517,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-28,0.7199667380282145,0.8680684545310765,0.5718650215253526,1,0.8272727272727274,368,666,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-29,0.755646763764342,0.8938110741481236,0.6174824533805605,1,0.8818181818181818,370,529,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-30,0.7939293572587418,0.9255857193118402,0.6622729952056434,1,0.9363636363636365,376,1450,FALSE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-03-31,0.8325753633234538,0.9630441494195107,0.702106577227397,1,0.990909090909091,386,734,FALSE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-01,0.8714386664975025,1.004552179165205,0.7383251538297999,1,1.0454545454545454,400,787,FALSE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-02,0.9130761507689436,1.0504311273895164,0.7757211741483707,1,1.1,418,454,FALSE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-03,0.9592140298679052,1.1026425973902179,0.8157854623455926,1,1.1,421,752,TRUE,FALSE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-04,1.0084522048940883,1.160519830645285,0.8563845791428915,1,1.1,428,500,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-05,1.0566503939863539,1.2183696016927414,0.8949311862799662,1,1.1,436,383,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-06,1.0993037091363116,1.2683347759755856,0.9302726422970375,1,1.1,446,356,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-07,1.1324135590468367,1.3031007280623312,0.9617263900313421,1,1.1,455,708,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-08,1.1548645116780303,1.3218026211232867,0.9879264022327738,1,1.1,464,362,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-09,1.1681392121626715,1.3281855550728459,1.008092869252497,1,1.1,473,456,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-10,1.1738312399531543,1.3252769979078187,1.0223854819984899,1,1.1,483,355,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-11,1.173343598668555,1.3176456515243773,1.0290415458127327,1,1.1,493,228,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-12,1.1676723193968017,1.3101239889476126,1.0252206498459908,1,1.1,503,276,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-13,1.1576185606764287,1.301330661236252,1.0139064601166052,1,1.1,513,596,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-14,1.1439128850429725,1.2870216294179602,1.0008041406679848,1,1.1,523,724,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-15,1.1273984887309751,1.2690153557361867,0.9857816217257634,1,1.1,534,416,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-16,1.1102014714376331,1.2531754387582845,0.9672275041169817,1,1.1,545,443,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-17,1.0947260338952478,1.2416345307282388,0.9478175370622568,1,1.1,556,294,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-18,1.0821152511479895,1.2346919190062453,0.9295385832897336,1,1.1,567,311,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
2020-04-19,1.0719619592926142,1.2303112961446365,0.9136126224405919,1,1.1,579,393,TRUE,TRUE,2.5,1000,26,0.75,0.2,2.5_1000_26
