date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate,Re,infections,observations,in_CI,above_1,R1,init,t3,weekly,gaussian,exp_name
2020-02-08,2.953792655826909,3.3435302198196584,2.56405509183416,1,2.5,91,8,FALSE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-09,2.9050796272155046,3.319743486168902,2.4904157682621073,1,2.5,113,11,TRUE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-10,2.843038352040083,3.238573446899097,2.4475032571810686,1,2.5,140,26,TRUE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-11,2.7651173190437275,3.1205500891863256,2.4096845489011294,1,2.5,173,32,TRUE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-12,2.6628979280169713,2.973127583019118,2.3526682730148245,1,2.5,214,34,TRUE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-13,2.5261428805905823,2.7840922159701287,2.268193545211036,1,2.5,265,45,TRUE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-14,2.3644993228904805,2.5740991518049383,2.1548994939760227,1,2.5,328,64,TRUE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-15,2.2037403797709363,2.392912461819894,2.0145682977219788,1,2.5,405,30,FALSE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-16,2.051236211113944,2.239909659360147,1.8625627628677408,1,2.5,502,44,FALSE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-17,1.8987023266346332,2.080929896855416,1.7164747564138503,1,2.5,620,96,FALSE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-18,1.7448929734643595,1.9133698945584932,1.5764160523702258,1,2.5,768,145,FALSE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-19,1.5968377031565981,1.7530582638280356,1.4406171424851606,1,2.5,950,158,FALSE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-20,1.4601841647836242,1.6055314885685879,1.3148368409986606,1,2.5,1175,163,FALSE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-21,1.3328392399396043,1.4643088175109447,1.201369662368264,1,2.5,1453,158,FALSE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-22,1.2118575989582798,1.3287343087203747,1.094980889196185,1,1.5,1079,272,FALSE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-23,1.1012914685620219,1.2098279614631284,0.9927549756609153,1,0.5,439,224,FALSE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-24,1.005577448630419,1.1110715188694948,0.9000833783913431,1,0.5,492,334,FALSE,TRUE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-25,0.924409040899694,1.0275985705489856,0.8212195112504024,1,0.5,485,829,FALSE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-26,0.8538675060528872,0.9538981166512337,0.7538368954545407,1,0.5,438,652,FALSE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-27,0.7912727038156734,0.8885892003318328,0.693956207299514,1,0.5,384,674,FALSE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-28,0.737580167818355,0.8324479208858397,0.6427124147508703,1,0.5,334,494,FALSE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-02-29,0.6931543698747998,0.7848352749257779,0.6014734648238218,1,0.5,291,627,FALSE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-01,0.6559104307269477,0.7454364783799514,0.5663843830739439,1,0.5,255,605,FALSE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-02,0.625050237955541,0.7142061772730354,0.5358942986380467,1,0.5,223,912,FALSE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-03,0.6011557160134203,0.6898303548350893,0.5124810771917514,1,0.5,195,932,FALSE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-04,0.5848982651926095,0.6711938197592783,0.49860271062594064,1,0.5,171,398,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-05,0.57507505145642,0.6580062782014017,0.49214382471143836,1,0.5,150,592,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-06,0.568693835425536,0.6487914168678928,0.48859625398317924,1,0.5,131,596,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-07,0.5622318043320176,0.6412942863908297,0.48316932227320536,1,0.5,115,339,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-08,0.5540049467425758,0.6357324323069306,0.4722774611782211,1,0.5,100,324,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-09,0.5441521510617883,0.630866341048212,0.4574379610753645,1,0.5,88,524,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-10,0.534011953470314,0.6233281683980989,0.44469573854252925,1,0.5,77,297,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-11,0.5243166169250983,0.6123903666049791,0.43624286724521755,1,0.5,67,405,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-12,0.5150137281407984,0.5997267277249677,0.430300728556629,1,0.5,59,427,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-13,0.5053656698426026,0.5855924731399821,0.42513886654522304,1,0.5,52,264,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-14,0.49514076694402265,0.5701935236696053,0.42008801021844,1,0.5,45,192,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-15,0.4848944866896509,0.5575910605268186,0.4121979128524832,1,0.5,40,192,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-16,0.4758066928328054,0.5517708839981978,0.40038116682175845,1,0.5,35,225,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-17,0.46839507829599786,0.5492929749163862,0.3885346218809139,1,0.5,30,196,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-18,0.46217217780957587,0.5485918367316095,0.37947214710567184,1,0.5,27,215,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-19,0.45710423068526673,0.5496947491251521,0.3729474551843546,1,0.5,23,103,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-20,0.4552510885311463,0.5549426727206261,0.36530894984622864,1,0.5,20,203,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-21,0.45877659136088805,0.5668624061848555,0.3619851278517113,1,0.5,18,84,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-22,0.4676246357802509,0.5855538618763751,0.3627968752866958,1,0.5,16,90,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
2020-03-23,0.48099011413025455,0.6102329503557786,0.36694390598632654,1,0.5545454545454546,15,74,TRUE,FALSE,2.5,100,21,0.75,0.2,2.5_100_21
