date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate,Re,infections,observations,in_CI,above_1,R1,init,t3,weekly,gaussian,exp_name
2020-02-06,3.798903924842673,4.8625233605431575,2.7352844891421886,1,3.5,944,22,TRUE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
2020-02-07,3.8245031212461065,4.618189337491094,3.0308169050011187,1,3.5,1245,89,TRUE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
2020-02-08,3.8893221344776823,4.507197774928198,3.271446494027167,1,3.5,1691,130,TRUE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
2020-02-09,3.924400408637007,4.489977330738873,3.3588234865351403,1,3.5,2295,93,TRUE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
2020-02-10,3.8305751380147948,4.452120337389456,3.2090299386401338,1,3.5,3104,205,TRUE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
2020-02-11,3.627016812294565,4.354198082708262,2.899835541880868,1,3.5,4199,397,TRUE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
2020-02-12,3.4036946518179296,4.167111250567825,2.640278053068034,1,3.5,5682,547,TRUE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
2020-02-13,3.2276319927544503,3.916224384810863,2.539039600698038,1,3.5,7689,620,TRUE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
2020-02-14,3.1064771727332863,3.690971015476965,2.5219833299896077,1,3.5,10404,1018,TRUE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
2020-02-15,3.047277509127546,3.5919239349286682,2.502631083326424,1,3.5,14078,720,TRUE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
2020-02-16,3.0615027594776323,3.604534725262184,2.5184707936930804,1,3.5,19049,1075,TRUE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
2020-02-17,3.1295888966794014,3.673721770711407,2.5854560226473957,1,3.5,25776,2285,TRUE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
2020-02-18,3.184167502045425,3.747827574220855,2.6205074298699955,1,3.5,34878,2960,TRUE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
2020-02-19,3.1533305667207485,3.7230130985579537,2.5836480348835433,1,3.5,47194,4964,TRUE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
2020-02-20,3.0111881713565167,3.5275381597210105,2.494838182992023,1,3.5,63860,5134,TRUE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
2020-02-21,2.7897152999381216,3.216971229410571,2.3624593704656722,1,3.5,86411,9493,FALSE,TRUE,3.5,1000,31,0.75,0.2,3.5_1000_31
