date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate,Re,infections,observations,in_CI,above_1,R1,init,t3,weekly,gaussian,exp_name
2020-02-06,3.3821580287407396,3.9950033313119198,2.7693127261695594,1,3,778,31,TRUE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-07,3.228361896919642,3.8747473480461774,2.581976445793107,1,3,980,111,TRUE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-08,3.137056794835094,3.772504653356596,2.501608936313592,1,3,1273,91,TRUE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-09,3.1059728703560685,3.668590883542084,2.543354857170053,1,3,1657,126,TRUE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-10,3.1021993548566598,3.5799737268374128,2.6244249828759068,1,3,2151,237,TRUE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-11,3.0721689987642504,3.4829888737827224,2.6613491237457785,1,3,2790,314,TRUE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-12,2.991228544999268,3.3446256529003637,2.637831437098172,1,3,3620,296,TRUE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-13,2.874914697176849,3.1877411244794898,2.5620882698742085,1,3,4698,674,TRUE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-14,2.7500363612122536,3.061325860359262,2.438746862065245,1,3,6096,830,TRUE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-15,2.607817215985604,2.9327321411635117,2.282902290807696,1,3,7910,666,FALSE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-16,2.435240658357776,2.7543874548342324,2.11609386188132,1,3,10265,978,FALSE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-17,2.2452015200500237,2.541702036847739,1.9487010032523082,1,3,13320,1489,FALSE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-18,2.0559510310073508,2.327022483276146,1.7848795787385556,1,3,17284,2429,FALSE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-19,1.8737502464088316,2.116821772556919,1.6306787202607442,1,3,22428,2175,FALSE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-20,1.6954654661252253,1.904337407203537,1.4865935250469136,1,3,29104,3552,FALSE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-21,1.5234132375960638,1.6985959120043905,1.3482305631877372,1,3,37766,5072,FALSE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-22,1.3679083590703294,1.5198533076995104,1.2159634104411483,1,1.75,28587,3934,FALSE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-23,1.2324156228036676,1.369663831978473,1.095167413628862,1,0.5,10426,3832,FALSE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-24,1.1127918078199484,1.239046875770696,0.9865367398692007,1,0.5,12089,9201,FALSE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-25,1.004103191324356,1.124059139597577,0.8841472430511352,1,0.5,12092,11787,FALSE,TRUE,3,1000,21,0.75,0.2,3_1000_21
2020-02-26,0.9059281803749171,1.0253444864632864,0.7865118742865479,1,0.5,10968,13474,FALSE,FALSE,3,1000,21,0.75,0.2,3_1000_21
2020-02-27,0.8204742077873283,0.9408543617791602,0.7000940537954964,1,0.5,9604,12846,FALSE,FALSE,3,1000,21,0.75,0.2,3_1000_21
2020-02-28,0.747305641910301,0.866282105188257,0.628329178632345,1,0.5,8361,22513,FALSE,FALSE,3,1000,21,0.75,0.2,3_1000_21
