date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate,Re,infections,observations,in_CI,above_1,R1,init,t3,weekly,gaussian,exp_name
2020-02-08,3.4595982834831016,3.858352200736553,3.06084436622965,1,3,127,8,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-09,3.405535379407038,3.7920820973424405,3.018988661471636,1,3,166,6,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-10,3.339294431999417,3.7141534316335973,2.9644354323652364,1,3,215,25,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-11,3.255333493693829,3.6258593145379767,2.8848076728496816,1,3,279,33,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-12,3.129699301107628,3.4885957827709952,2.770802819444261,1,3,362,44,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-13,2.947333497874185,3.269467063829242,2.625199931919128,1,3,470,57,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-14,2.729939774848825,3.0007930280492596,2.4590865216483904,1,3,610,66,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-15,2.5179460163806566,2.7480681812128505,2.287823851548463,1,3,791,75,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-16,2.3253922701772924,2.5294824788373655,2.1213020615172193,1,3,1027,89,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-17,2.143920699746018,2.3287015722136837,1.9591398272783527,1,3,1332,173,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-18,1.969627213782859,2.143988982892648,1.79526544467307,1,3,1729,154,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-19,1.8045590962704745,1.9765964808195309,1.6325217117214181,1,3,2243,184,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-20,1.6507506044445495,1.8172407400095758,1.4842604688795231,1,3,2911,256,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-21,1.5058271679575814,1.6584675514125231,1.3531867845026397,1,3,3777,441,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-22,1.3688483168646877,1.506066420980861,1.2316302127485144,1,1.75,2859,487,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-23,1.2421362979117319,1.3685318192843552,1.1157407765391085,1,0.5,1043,476,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-24,1.1266676289191382,1.245027028648016,1.0083082291902603,1,0.5,1209,823,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-25,1.0216814068338693,1.131555626799456,0.9118071868682825,1,0.5,1209,1129,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-26,0.9275925110170536,1.0293522012730152,0.8258328207610921,1,0.5,1097,1323,FALSE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-02-27,0.8456700088939723,0.9414418006995064,0.7498982170884381,1,0.5,961,1631,FALSE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-02-28,0.7759537547204288,0.8663384655322691,0.6855690439085885,1,0.5,836,1290,FALSE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-02-29,0.7145985426818009,0.7987106604719936,0.6304864248916082,1,0.5,730,1430,FALSE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-01,0.6581276102367185,0.7372550194299399,0.5790002010434971,1,0.5,638,1513,FALSE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-02,0.6072514003393216,0.6851436168631846,0.5293591838154585,1,0.5,558,1343,FALSE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-03,0.5640720624836211,0.6432480624863419,0.4848960624809003,1,0.5,489,1733,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-04,0.5288899147922406,0.6094394641060016,0.44834036547847955,1,0.5,428,1685,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-05,0.5001561287363115,0.5819812258268718,0.4183310316457512,1,0.5,375,1864,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-06,0.4781354986734029,0.5604181486807958,0.39585284866601,1,0.5,328,1483,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-07,0.4630993389363082,0.5436164385649342,0.38258223930768226,1,0.5,287,1078,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-08,0.4540783110929733,0.5311880142713292,0.3769686079146174,1,0.5,251,875,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-09,0.45060358153790775,0.5250380400790635,0.376169122996752,1,0.5,220,1472,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-10,0.4530189712425427,0.5271133082364396,0.37892463424864575,1,0.5,193,1053,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-11,0.4610601005499549,0.53822237596877,0.3838978251311398,1,0.5,169,670,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-12,0.4721227041524469,0.5553446424858458,0.388900765819048,1,0.5,148,555,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-13,0.4832168069656498,0.5716217996226308,0.39481181430866874,1,0.5,129,629,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-14,0.49316757104474296,0.5823673077679425,0.4039678343215433,1,0.5,113,497,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-15,0.5013019658760034,0.5865299191641369,0.4160740125878699,1,0.5,99,393,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-16,0.5081197472623111,0.5867845952829072,0.4294548992417151,1,0.5,87,597,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-17,0.514518290470299,0.587053542976033,0.44198303796456495,1,0.5,76,458,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-18,0.5206256306911112,0.5907692431567965,0.450482018225426,1,0.5,66,261,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-19,0.5258797050139145,0.5995424951444401,0.4522169148833888,1,0.5,58,306,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-20,0.5306878394060098,0.6109629335059421,0.4504127453060776,1,0.5,51,291,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-21,0.5363186253766467,0.6224465900416725,0.4501906607116208,1,0.5,45,221,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-22,0.5435661933149255,0.6336510130260526,0.4534813736037983,1,0.5,39,148,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-23,0.5544446724926589,0.6474550405586795,0.46143430442663835,1,0.5545454545454546,38,280,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-24,0.5720453033947595,0.6711954181698786,0.4757272531462189,1,0.6090909090909091,36,199,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-25,0.5981256172441829,0.7057372057993858,0.49662110332211107,1,0.6636363636363637,35,135,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-26,0.6313799607708281,0.7484367454937871,0.5230355112977539,1,0.7181818181818183,34,83,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-27,0.6697275729422729,0.7969092353826778,0.5534648592822954,1,0.7727272727272727,33,112,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-28,0.7128705922321114,0.8506356507380655,0.5871248248545186,1,0.8272727272727274,33,92,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-29,0.7612248122658676,0.9098510407314403,0.6256880685654599,1,0.8818181818181818,33,64,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-30,0.8171593588356081,0.9769180564110613,0.6714876843761167,1,0.9363636363636365,34,91,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-31,0.8804190034531179,1.0513040083852376,0.7245023838849651,1,0.990909090909091,35,100,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-04-01,0.9456233484951879,1.126827845465195,0.7801055511580427,1,1.0454545454545454,36,56,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-04-02,1.0064683266608534,1.1963086043797404,0.8328253708860949,1,1.1,38,65,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-03,1.0571138572455065,1.2532018859133132,0.8775008366231557,1,1.1,38,47,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-04,1.093269946329626,1.2928705959972537,0.9101959010524668,1,1.1,39,24,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-05,1.1128145857422458,1.3132472289347683,0.9287711594088011,1,1.1,39,35,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-06,1.118228972316023,1.3173968916532415,0.9351795666802946,1,1.1,40,60,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-07,1.1132268280995166,1.3097513659204283,0.9324769596316409,1,1.1,41,41,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-08,1.0979732607048873,1.2908345870139886,0.9205209100692258,1,1.1,42,42,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-09,1.071866761480548,1.2602452050822446,0.8985467219803922,1,1.1,43,33,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-10,1.0413695609331102,1.2251767869463321,0.8723138409392992,1,1.1,44,56,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-11,1.015340875069996,1.1953996551906285,0.8497957741511976,1,1.1,44,18,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-12,0.9982101853384494,1.1758179833687759,0.834962348921239,1,1.1,45,26,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-04-13,0.9892592997004803,1.1656302874646176,0.827174895141988,1,1.1,46,57,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-04-14,0.98782744704917,1.1639951888669373,0.8259337185473056,1,1.1,47,59,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-04-15,0.9968644411749522,1.1739556530718063,0.8340707564428402,1,1.1,48,48,TRUE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-04-16,1.0171100572575078,1.1961468053597317,0.8524058135770999,1,1.1,49,54,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-17,1.0453151761096708,1.226840693174822,0.8781404571640091,1,1.1,50,56,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-18,1.0793363897218577,1.263479481041605,0.9095142647053397,1,1.1,51,36,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-19,1.1147202665309244,1.301033892546704,0.9426231191046202,1,1.1,52,25,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-20,1.143996064871175,1.3313020032878573,0.9707114272750929,1,1.1,53,57,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-21,1.1607686689256795,1.3473798045583631,0.987891556845058,1,1.1,54,47,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-22,1.1658704999081961,1.3503065752865508,0.9948063791028746,1,1.1,55,36,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-23,1.163650268413903,1.3450099652714897,0.9952580505460722,1,1.1,56,53,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-24,1.155777301501209,1.3335367439664867,0.9905717026412398,1,1.1,57,28,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-25,1.1437859135583097,1.317715626672426,0.9820101572467912,1,1.1,59,29,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-26,1.1301886225968547,1.300353185400854,0.9718052047412897,1,1.1,60,29,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-27,1.1175395946629596,1.284251987085113,0.9622701100593217,1,1.1,61,53,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-28,1.1066308374367757,1.27028345551235,0.9541199612973724,1,1.1,62,73,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-29,1.0970793887122252,1.2580229184475626,0.9470112308407387,1,1.1,64,44,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-04-30,1.0886256385777597,1.2471584675203213,0.9407317904300295,1,1.1,65,50,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-05-01,1.0812279352640901,1.2376115872169626,0.9352721337773238,1,1.1,66,77,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-07,3.900632517416791,4.290614191789721,3.528988892044672,2,3,98,8,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-08,3.8351419692245017,4.209757475473755,3.460526462975248,2,3,127,6,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-09,3.759763903132754,4.149913979155648,3.3696138271098603,2,3,166,4,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-10,3.661546676312482,4.067255396080958,3.2558379565440063,2,3,215,19,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-11,3.500313608803594,3.900875104281089,3.099752113326099,2,3,279,44,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-12,3.2624039027850804,3.623068906331292,2.9017388992388686,2,3,362,39,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-13,2.986816608573676,3.2936452615754646,2.6799879555718875,2,3,470,35,TRUE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-14,2.7280222556160876,2.995849733636633,2.460194777595542,2,3,610,37,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-15,2.4982505107714488,2.741569611720046,2.2549314098228517,2,3,791,49,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-16,2.283843323766021,2.5063897826805,2.0612968648515424,2,3,1027,109,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-17,2.080513558845896,2.2878089854948236,1.8732181321969685,2,3,1332,218,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-18,1.8907115972277921,2.0875611046384623,1.693862089817122,2,3,1729,197,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-19,1.7153444357088097,1.8973758583732547,1.5333130130443646,2,3,2243,235,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-20,1.5503423455556762,1.709947475844169,1.3907372152671833,2,3,2911,313,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-21,1.3949235132639717,1.5322312571089836,1.2576157694189598,2,3,3777,454,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-22,1.2545437903698857,1.3767665837893286,1.1323209969504429,2,1.75,2859,364,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-23,1.1319058991792437,1.2443529992918763,1.019458799066611,2,0.5,1043,585,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-24,1.0251367758847523,1.1288944400160548,0.9213791117534498,2,0.5,1209,1374,FALSE,TRUE,3,100,21,0.75,0.2,3_100_21
2020-02-25,0.9317692423654108,1.0274378215764641,0.8361006631543574,2,0.5,1209,1215,FALSE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-02-26,0.8512870757510878,0.9406613971156851,0.7619127543864904,2,0.5,1097,1662,FALSE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-02-27,0.7840677000203551,0.8678689744760012,0.700266425564709,2,0.5,961,1547,FALSE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-02-28,0.7271497946458386,0.8051334381589865,0.6491661511326907,2,0.5,836,1386,FALSE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-02-29,0.6768459571912001,0.7507210283957315,0.6029708859866687,2,0.5,730,1341,FALSE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-01,0.6337921529345691,0.7072687538223286,0.5603155520468097,2,0.5,638,949,FALSE,FALSE,3,100,21,0.75,0.2,3_100_21
2020-03-02,0.6009228012658375,0.6765052300587733,0.5253403724729018,2,0.5,558,2642,FALSE,FALSE,3,100,21,0.75,0.2,3_100_21
