date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate,Re,infections,observations,in_CI,above_1,R1,init,t3,weekly,gaussian,exp_name
2020-02-10,2.854187717809899,3.659575209461363,2.1477128522497746,1,2.5,14,1,TRUE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-11,2.7679191811924024,3.4621023235316417,2.150474894313739,1,2.5,17,2,TRUE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-12,2.6795493673376347,3.280084134636897,2.1389938171197325,1,2.5,21,5,TRUE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-13,2.597936585501582,3.1201848147787046,2.122928262592371,1,2.5,26,2,TRUE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-14,2.526935809355478,2.983961958022598,2.1074236106292017,1,2.5,32,4,TRUE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-15,2.465043724493626,2.8673713072384444,2.0927452164204725,1,2.5,40,5,TRUE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-16,2.404420094924723,2.7600114839505197,2.073039036971154,1,2.5,49,12,TRUE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-17,2.3275740319284863,2.641833377085017,2.0329593813648557,1,2.5,61,6,TRUE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-18,2.2276511205159912,2.504831879647583,1.9665137284002892,1,2.5,75,14,TRUE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-19,2.115278031775747,2.359863612104888,1.8838999942732384,1,2.5,93,9,FALSE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-20,1.999644719409961,2.2161892882880854,1.794087808827425,1,2.5,115,13,FALSE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-21,1.8843645393695982,2.0770341865245596,1.7009506940952772,1,2.5,142,32,FALSE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-22,1.773492411392983,1.9460184312326079,1.6088697770494906,1,2.3333333333333335,164,24,FALSE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-23,1.671660465361456,1.8316321131846023,1.5116888175383096,1,2.1666666666666665,188,25,FALSE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-24,1.5796926294401115,1.738460205759204,1.420925053121019,1,2,212,44,FALSE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-25,1.4936073315547767,1.6463904842543973,1.340824178855156,1,1.8333333333333335,232,69,FALSE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-26,1.410157791704974,1.5577357126351654,1.2625798707747824,1,1.6666666666666667,247,66,FALSE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-27,1.3288974943383929,1.4702491051932995,1.1875458834834862,1,1.5,255,65,FALSE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-28,1.2493428432148823,1.3795897812845224,1.1190959051452423,1,1.3333333333333335,255,111,TRUE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-02-29,1.1719609675569471,1.2889205120929443,1.05500142302095,1,1.1666666666666667,245,65,TRUE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-03-01,1.0976334011172937,1.2051065505637448,0.9901602516708424,1,1,225,113,TRUE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-03-02,1.0267466012431774,1.1278052723412613,0.9256879301450935,1,0.8333333333333335,195,143,FALSE,TRUE,2.5,10,31,0.75,0.2,2.5_10_31
2020-03-03,0.959581424962398,1.0540449484917274,0.8651179014330685,1,0.6666666666666667,158,186,FALSE,FALSE,2.5,10,31,0.75,0.2,2.5_10_31
2020-03-04,0.8983918590954842,0.9864283779013454,0.8103553402896231,1,0.5,116,182,FALSE,FALSE,2.5,10,31,0.75,0.2,2.5_10_31
2020-03-05,0.8446412384795099,0.9286603352647325,0.7606221416942873,1,0.5,109,210,FALSE,FALSE,2.5,10,31,0.75,0.2,2.5_10_31
2020-03-06,0.795875550681086,0.8771777844492237,0.7145733169129482,1,0.5,98,213,FALSE,FALSE,2.5,10,31,0.75,0.2,2.5_10_31
2020-03-07,0.7490371156780925,0.8277640605223097,0.6703101708338753,1,0.5,87,129,FALSE,FALSE,2.5,10,31,0.75,0.2,2.5_10_31
2020-03-08,0.7041553660476817,0.7820708235475698,0.6262399085477935,1,0.5,76,111,FALSE,FALSE,2.5,10,31,0.75,0.2,2.5_10_31
2020-03-09,0.6633534268100829,0.7409338336706558,0.58577301994951,1,0.5,66,215,FALSE,FALSE,2.5,10,31,0.75,0.2,2.5_10_31
