Re,infections,observations,date,replicate
2.5,100,0,2020-02-02,1
2.5,1,0,2020-02-03,1
2.5,31,0,2020-02-04,1
2.5,61,0,2020-02-05,1
2.5,61,0,2020-02-06,1
2.5,72,0,2020-02-07,1
2.5,94,1,2020-02-08,1
2.5,135,2,2020-02-09,1
2.5,165,0,2020-02-10,1
2.5,194,1,2020-02-11,1
2.5,248,3,2020-02-12,1
2.5,295,14,2020-02-13,1
2.5,358,11,2020-02-14,1
2.5,485,8,2020-02-15,1
2.5,557,7,2020-02-16,1
2.5,647,12,2020-02-17,1
2.5,866,45,2020-02-18,1
2.5,1103,43,2020-02-19,1
2.5,1288,50,2020-02-20,1
2.5,1594,51,2020-02-21,1
2.435483870967742,1984,85,2020-02-22,1
2.370967741935484,2414,67,2020-02-23,1
2.306451612903226,2765,58,2020-02-24,1
2.241935483870968,3343,354,2020-02-25,1
2.1774193548387095,3943,197,2020-02-26,1
2.1129032258064515,4541,270,2020-02-27,1
2.0483870967741935,5476,416,2020-02-28,1
1.9838709677419355,6050,504,2020-02-29,1
1.9193548387096775,6878,277,2020-03-01,1
1.8548387096774195,7866,473,2020-03-02,1
1.7903225806451613,8849,988,2020-03-03,1
1.7258064516129032,9683,987,2020-03-04,1
1.6612903225806452,10585,1594,2020-03-05,1
1.596774193548387,11464,1380,2020-03-06,1
1.532258064516129,12645,1901,2020-03-07,1
1.467741935483871,13252,1194,2020-03-08,1
1.403225806451613,14033,1969,2020-03-09,1
1.338709677419355,14426,4563,2020-03-10,1
1.2741935483870968,15065,2224,2020-03-11,1
1.2096774193548387,15301,3372,2020-03-12,1
1.1451612903225807,15071,6019,2020-03-13,1
1.0806451612903225,14973,4220,2020-03-14,1
1.0161290322580645,14587,2601,2020-03-15,1
0.9516129032258065,13921,2696,2020-03-16,1
0.8870967741935485,13222,9021,2020-03-17,1
0.8225806451612905,12052,7579,2020-03-18,1
0.7580645161290323,10900,11313,2020-03-19,1
0.6935483870967742,9706,14237,2020-03-20,1
0.6290322580645162,8251,10731,2020-03-21,1
0.564516129032258,7075,6645,2020-03-22,1
0.5,5724,3413,2020-03-23,1
0.5,4976,8739,2020-03-24,1
0.5,4506,13027,2020-03-25,1
0.5,4054,12257,2020-03-26,1
0.5,3512,11706,2020-03-27,1
0.5,3023,17221,2020-03-28,1
0.5,2723,10619,2020-03-29,1
0.5,2354,6893,2020-03-30,1
0.5,2065,11096,2020-03-31,1
0.5,1796,11791,2020-04-01,1
0.5095238095238095,1607,13328,2020-04-02,1
0.5190476190476191,1455,15426,2020-04-03,1
0.5285714285714286,1343,11778,2020-04-04,1
0.5380952380952381,1172,5651,2020-04-05,1
0.5476190476190476,1003,4311,2020-04-06,1
0.5571428571428572,949,16266,2020-04-07,1
0.5666666666666667,852,10123,2020-04-08,1
0.5761904761904761,785,9757,2020-04-09,1
0.5857142857142856,696,5498,2020-04-10,1
0.5952380952380952,676,8144,2020-04-11,1
0.6047619047619047,627,4051,2020-04-12,1
0.6142857142857142,502,1953,2020-04-13,1
0.6238095238095238,534,7420,2020-04-14,1
0.6333333333333333,483,5924,2020-04-15,1
0.6428571428571428,478,6589,2020-04-16,1
0.6523809523809523,421,4123,2020-04-17,1
0.6619047619047619,368,2680,2020-04-18,1
0.6714285714285714,367,2242,2020-04-19,1
0.6809523809523809,335,918,2020-04-20,1
0.6904761904761905,320,2191,2020-04-21,1
0.7,291,1776,2020-04-22,1
0.7,289,2385,2020-04-23,1
0.7,247,2459,2020-04-24,1
0.7,240,2209,2020-04-25,1
0.7,256,1130,2020-04-26,1
0.7,203,543,2020-04-27,1
0.7,234,1430,2020-04-28,1
0.7,166,689,2020-04-29,1
0.7,154,839,2020-04-30,1
0.7,179,1178,2020-05-01,1
0.7363636363636363,138,1210,2020-05-02,1
0.7727272727272727,159,317,2020-05-03,1
0.8090909090909091,142,275,2020-05-04,1
0.8454545454545455,160,695,2020-05-05,1
0.8818181818181818,129,638,2020-05-06,1
0.9181818181818182,136,668,2020-05-07,1
0.9545454545454546,152,586,2020-05-08,1
0.990909090909091,161,364,2020-05-09,1
1.0272727272727273,145,241,2020-05-10,1
1.0636363636363637,149,180,2020-05-11,1
1.1,144,490,2020-05-12,1
1.1,161,305,2020-05-13,1
1.1,162,291,2020-05-14,1
1.1,165,316,2020-05-15,1
1.1,152,292,2020-05-16,1
1.1,182,167,2020-05-17,1
1.1,173,141,2020-05-18,1
1.1,174,212,2020-05-19,1
1.1,157,334,2020-05-20,1
1.1,175,201,2020-05-21,1
1.1,175,221,2020-05-22,1
1.1,191,247,2020-05-23,1
1.1,188,101,2020-05-24,1
1.1,188,97,2020-05-25,1
1.1,211,250,2020-05-26,1
1.1,186,194,2020-05-27,1
1.1,187,287,2020-05-28,1
1.1,220,187,2020-05-29,1
1.1,185,274,2020-05-30,1
1.1,224,202,2020-05-31,1
1.1,225,120,2020-06-01,1
1.1,251,177,2020-06-02,1
1.1,227,206,2020-06-03,1
1.1,231,225,2020-06-04,1
1.1,249,215,2020-06-05,1
1.1,218,289,2020-06-06,1
1.1,268,97,2020-06-07,1
1.1,252,88,2020-06-08,1
1.1,273,268,2020-06-09,1
1.1,293,253,2020-06-10,1
1.1,270,215,2020-06-11,1
1.1,280,331,2020-06-12,1
1.1,277,245,2020-06-13,1
1.1,292,164,2020-06-14,1
1.1,304,121,2020-06-15,1
1.1,347,257,2020-06-16,1
1.1,323,230,2020-06-17,1
1.1,303,323,2020-06-18,1
1.1,344,403,2020-06-19,1
1.1,330,330,2020-06-20,1
1.1,342,271,2020-06-21,1
1.1,373,140,2020-06-22,1
1.1,353,405,2020-06-23,1
1.1,376,309,2020-06-24,1
1.1,361,364,2020-06-25,1
1.1,358,278,2020-06-26,1
1.1,387,364,2020-06-27,1
1.1,400,208,2020-06-28,1
1.1,420,159,2020-06-29,1
1.1,398,455,2020-06-30,1
1.1,422,461,2020-07-01,1
1.1,408,416,2020-07-02,1
1.1,443,363,2020-07-03,1
1.1,431,306,2020-07-04,1
1.1,447,148,2020-07-05,1
1.1,462,200,2020-07-06,1
1.1,479,510,2020-07-07,1
1.1,460,508,2020-07-08,1
1.1,506,448,2020-07-09,1
1.1,547,342,2020-07-10,1
1.1095238095238096,541,507,2020-07-11,1
1.119047619047619,583,393,2020-07-12,1
1.1285714285714286,568,217,2020-07-13,1
1.1380952380952383,579,742,2020-07-14,1
1.1476190476190478,586,496,2020-07-15,1
1.1571428571428573,641,696,2020-07-16,1
1.1666666666666667,628,662,2020-07-17,1
1.1761904761904762,645,558,2020-07-18,1
1.1857142857142857,705,336,2020-07-19,1
1.1952380952380952,720,127,2020-07-20,1
1.204761904761905,760,466,2020-07-21,1
1.2142857142857144,771,729,2020-07-22,1
1.223809523809524,820,696,2020-07-23,1
1.2333333333333334,891,764,2020-07-24,1
1.2428571428571429,891,1004,2020-07-25,1
1.2523809523809524,935,556,2020-07-26,1
1.2619047619047619,1022,268,2020-07-27,1
1.2714285714285714,1080,885,2020-07-28,1
1.280952380952381,1114,1028,2020-07-29,1
1.2904761904761906,1251,876,2020-07-30,1
1.3,1294,1151,2020-07-31,1
1.3,1337,757,2020-08-01,1
1.3,1484,455,2020-08-02,1
1.3,1495,505,2020-08-03,1
1.3,1571,1297,2020-08-04,1
1.3,1740,1125,2020-08-05,1
1.3,1805,1776,2020-08-06,1
1.3,1886,2284,2020-08-07,1
1.3,2013,1011,2020-08-08,1
1.3,2104,1144,2020-08-09,1
1.280952380952381,2287,943,2020-08-10,1
1.2619047619047619,2392,2470,2020-08-11,1
1.2428571428571429,2407,2249,2020-08-12,1
1.223809523809524,2458,1569,2020-08-13,1
1.2047619047619047,2602,1668,2020-08-14,1
1.1857142857142857,2715,2007,2020-08-15,1
1.1666666666666667,2796,1105,2020-08-16,1
1.1476190476190475,2917,1261,2020-08-17,1
1.1285714285714286,2924,2288,2020-08-18,1
1.1095238095238096,2964,1903,2020-08-19,1
1.0904761904761906,2930,2341,2020-08-20,1
1.0714285714285714,2964,3005,2020-08-21,1
1.0523809523809524,3006,4103,2020-08-22,1
1.0333333333333332,2961,2228,2020-08-23,1
1.0142857142857142,2951,1202,2020-08-24,1
0.9952380952380953,2901,1919,2020-08-25,1
0.9761904761904763,2984,3704,2020-08-26,1
0.9571428571428572,2894,3467,2020-08-27,1
0.9380952380952381,2766,4352,2020-08-28,1
0.9190476190476191,2670,4853,2020-08-29,1
0.9,2614,2129,2020-08-30,1
0.9,2641,1333,2020-08-31,1
0.9,2478,3453,2020-09-01,1
0.9,2493,3428,2020-09-02,1
0.9,2333,2291,2020-09-03,1
0.9,2375,2630,2020-09-04,1
0.9,2403,3989,2020-09-05,1
0.9,2294,1722,2020-09-06,1
0.9,2177,1410,2020-09-07,1
0.9,2183,4368,2020-09-08,1
0.9,2155,3446,2020-09-09,1
0.9,2034,3462,2020-09-10,1
0.9,2040,2037,2020-09-11,1
0.9,2066,2397,2020-09-12,1
0.9,1953,2256,2020-09-13,1
0.9,1996,1548,2020-09-14,1
0.9,1936,2839,2020-09-15,1
0.9,1833,2850,2020-09-16,1
0.9,1820,2990,2020-09-17,1
0.9,1743,3867,2020-09-18,1
0.9,1782,2239,2020-09-19,1
0.9,1684,1040,2020-09-20,1
0.9,1693,680,2020-09-21,1
0.9,1628,2184,2020-09-22,1
0.9,1582,2752,2020-09-23,1
0.9,1489,3181,2020-09-24,1
0.9,1497,2506,2020-09-25,1
0.9,1473,3428,2020-09-26,1
0.9,1365,1399,2020-09-27,1
0.9,1309,692,2020-09-28,1
0.9,1339,1841,2020-09-29,1
0.9,1360,1540,2020-09-30,1
0.9,1241,2139,2020-10-01,1
0.9,1267,1707,2020-10-02,1
0.9,1207,2329,2020-10-03,1
0.9,1231,1162,2020-10-04,1
0.9,1213,1086,2020-10-05,1
0.9,1160,2124,2020-10-06,1
0.9,1123,1319,2020-10-07,1
0.9,1103,1849,2020-10-08,1
0.9095238095238095,1088,1825,2020-10-09,1
0.9190476190476191,1077,1510,2020-10-10,1
0.9285714285714286,993,799,2020-10-11,1
0.9380952380952381,1037,667,2020-10-12,1
0.9476190476190477,1056,1851,2020-10-13,1
0.9571428571428572,1060,1636,2020-10-14,1
0.9666666666666667,997,2337,2020-10-15,1
0.9761904761904763,1047,1527,2020-10-16,1
0.9857142857142858,1097,1724,2020-10-17,1
0.9952380952380953,1056,837,2020-10-18,1
1.0047619047619047,1001,809,2020-10-19,1
1.0142857142857142,1031,1016,2020-10-20,1
1.023809523809524,1100,810,2020-10-21,1
1.0333333333333334,1066,1036,2020-10-22,1
1.042857142857143,1027,1213,2020-10-23,1
1.0523809523809524,1049,1113,2020-10-24,1
1.061904761904762,1062,1029,2020-10-25,1
1.0714285714285716,1158,577,2020-10-26,1
1.080952380952381,1177,1480,2020-10-27,1
1.0904761904761906,1163,1075,2020-10-28,1
1.1,1220,1120,2020-10-29,1
1.1,1248,1804,2020-10-30,1
1.1,1238,1823,2020-10-31,1
1.1,1225,627,2020-11-01,1
1.1,1286,543,2020-11-02,1
1.1,1329,1394,2020-11-03,1
1.1,1273,816,2020-11-04,1
1.1,1433,936,2020-11-05,1
1.1,1404,1620,2020-11-06,1
1.1,1348,2453,2020-11-07,1
1.1,1500,1054,2020-11-08,1
1.1,1485,871,2020-11-09,1
1.1,1520,1386,2020-11-10,1
1.1,1573,1252,2020-11-11,1
1.1,1621,1537,2020-11-12,1
1.1,1649,2351,2020-11-13,1
1.1,1602,1683,2020-11-14,1
1.1,1738,1139,2020-11-15,1
1.1,1796,666,2020-11-16,1
1.1,1791,2393,2020-11-17,1
1.0857142857142859,1838,1186,2020-11-18,1
1.0714285714285716,1881,1372,2020-11-19,1
1.0571428571428572,1857,2082,2020-11-20,1
1.042857142857143,1873,2565,2020-11-21,1
1.0285714285714287,1944,1449,2020-11-22,1
1.0142857142857145,1888,977,2020-11-23,1
1,1858,2700,2020-11-24,1
0.9857142857142858,1846,1794,2020-11-25,1
0.9714285714285715,1855,2126,2020-11-26,1
0.9571428571428572,1802,1957,2020-11-27,1
0.942857142857143,1720,2209,2020-11-28,1
0.9285714285714286,1607,1181,2020-11-29,1
0.9142857142857144,1682,1299,2020-11-30,1
0.9000000000000001,1541,2419,2020-12-01,1
0.8857142857142858,1521,1804,2020-12-02,1
0.8714285714285714,1439,1745,2020-12-03,1
0.8571428571428572,1422,1739,2020-12-04,1
0.842857142857143,1325,2296,2020-12-05,1
0.8285714285714286,1276,1365,2020-12-06,1
0.8142857142857143,1240,1142,2020-12-07,1
0.8,1119,1533,2020-12-08,1
0.8,1087,1705,2020-12-09,1
0.8,1037,1575,2020-12-10,1
0.8,1073,1849,2020-12-11,1
0.8,930,1146,2020-12-12,1
0.8,896,1359,2020-12-13,1
0.8,842,1199,2020-12-14,1
0.8,836,1167,2020-12-15,1
0.8,771,932,2020-12-16,1
0.8,708,921,2020-12-17,1
0.8,749,977,2020-12-18,1
0.8,655,837,2020-12-19,1
0.8,612,722,2020-12-20,1
0.8,582,588,2020-12-21,1
0.8,607,1175,2020-12-22,1
0.8,547,873,2020-12-23,1
0.8,543,1236,2020-12-24,1
0.8,485,1102,2020-12-25,1
0.8,471,601,2020-12-26,1
0.8,447,406,2020-12-27,1
0.8,444,288,2020-12-28,1
0.8,384,719,2020-12-29,1
0.8,412,728,2020-12-30,1
0.8,371,453,2020-12-31,1
0.8,366,1131,2021-01-01,1
0.8,364,572,2021-01-02,1
0.8,327,336,2021-01-03,1
0.8,333,273,2021-01-04,1
0.8,303,545,2021-01-05,1
0.8,306,521,2021-01-06,1
0.8076923076923077,304,359,2021-01-07,1
0.8153846153846154,285,654,2021-01-08,1
0.8230769230769232,243,387,2021-01-09,1
0.8307692307692308,271,314,2021-01-10,1
0.8384615384615385,267,281,2021-01-11,1
0.8461538461538461,261,523,2021-01-12,1
0.8538461538461539,253,536,2021-01-13,1
0.8615384615384616,255,205,2021-01-14,1
0.8692307692307693,252,370,2021-01-15,1
0.8769230769230769,238,305,2021-01-16,1
0.8846153846153847,245,182,2021-01-17,1
0.8923076923076924,210,232,2021-01-18,1
0.9,222,355,2021-01-19,1
0.9076923076923077,219,407,2021-01-20,1
0.9153846153846155,211,234,2021-01-21,1
0.9230769230769231,170,365,2021-01-22,1
0.9307692307692308,232,336,2021-01-23,1
0.9384615384615385,213,187,2021-01-24,1
0.9461538461538461,209,104,2021-01-25,1
0.9538461538461539,194,369,2021-01-26,1
0.9615384615384616,179,203,2021-01-27,1
0.9692307692307692,226,246,2021-01-28,1
0.976923076923077,200,287,2021-01-29,1
0.9846153846153847,223,338,2021-01-30,1
0.9923076923076923,203,177,2021-01-31,1
1,222,180,2021-02-01,1
1,204,327,2021-02-02,1
1,211,208,2021-02-03,1
1,205,249,2021-02-04,1
1,207,441,2021-02-05,1
1,217,226,2021-02-06,1
1,220,122,2021-02-07,1
1,213,107,2021-02-08,1
1,199,353,2021-02-09,1
2.5,100,0,2020-02-02,2
2.5,4,0,2020-02-03,2
2.5,24,0,2020-02-04,2
2.5,46,0,2020-02-05,2
2.5,42,0,2020-02-06,2
2.5,61,0,2020-02-07,2
2.5,85,0,2020-02-08,2
2.5,93,0,2020-02-09,2
2.5,119,1,2020-02-10,2
2.5,128,8,2020-02-11,2
2.5,183,5,2020-02-12,2
2.5,205,5,2020-02-13,2
2.5,274,17,2020-02-14,2
2.5,291,10,2020-02-15,2
2.5,425,8,2020-02-16,2
2.5,494,10,2020-02-17,2
2.5,595,20,2020-02-18,2
2.5,769,31,2020-02-19,2
2.5,989,33,2020-02-20,2
2.5,1214,51,2020-02-21,2
2.435483870967742,1418,40,2020-02-22,2
2.370967741935484,1638,46,2020-02-23,2
2.306451612903226,2090,31,2020-02-24,2
2.241935483870968,2445,132,2020-02-25,2
2.1774193548387095,2842,309,2020-02-26,2
2.1129032258064515,3339,261,2020-02-27,2
2.0483870967741935,3929,305,2020-02-28,2
1.9838709677419355,4516,357,2020-02-29,2
1.9193548387096775,5249,179,2020-03-01,2
1.8548387096774195,5808,209,2020-03-02,2
1.7903225806451613,6597,723,2020-03-03,2
1.7258064516129032,7127,891,2020-03-04,2
1.6612903225806452,7930,943,2020-03-05,2
1.596774193548387,8495,1098,2020-03-06,2
1.532258064516129,9402,933,2020-03-07,2
1.467741935483871,9771,883,2020-03-08,2
1.403225806451613,10347,559,2020-03-09,2
1.338709677419355,10826,2007,2020-03-10,2
1.2741935483870968,11122,3914,2020-03-11,2
1.2096774193548387,11209,2045,2020-03-12,2
1.1451612903225807,11302,2797,2020-03-13,2
1.0806451612903225,11137,4423,2020-03-14,2
1.0161290322580645,10677,2493,2020-03-15,2
0.9516129032258065,10432,1408,2020-03-16,2
0.8870967741935485,9630,5935,2020-03-17,2
0.8225806451612905,8827,11846,2020-03-18,2
0.7580645161290323,8150,7541,2020-03-19,2
0.6935483870967742,7060,4995,2020-03-20,2
0.6290322580645162,6220,7618,2020-03-21,2
0.564516129032258,5122,4435,2020-03-22,2
0.5,4158,3590,2020-03-23,2
0.5,3746,10354,2020-03-24,2
0.5,3338,13004,2020-03-25,2
0.5,2989,15623,2020-03-26,2
0.5,2657,7600,2020-03-27,2
0.5,2210,9343,2020-03-28,2
0.5,1993,5132,2020-03-29,2
0.5,1791,4597,2020-03-30,2
0.5,1596,15018,2020-03-31,2
0.5,1273,9492,2020-04-01,2
0.5095238095238095,1134,8237,2020-04-02,2
0.5190476190476191,1063,9596,2020-04-03,2
0.5285714285714286,920,9903,2020-04-04,2
0.5380952380952381,861,5127,2020-04-05,2
0.5476190476190476,723,3605,2020-04-06,2
0.5571428571428572,621,6907,2020-04-07,2
0.5666666666666667,636,6369,2020-04-08,2
0.5761904761904761,561,9110,2020-04-09,2
0.5857142857142856,550,6927,2020-04-10,2
0.5952380952380952,429,3741,2020-04-11,2
0.6047619047619047,429,2683,2020-04-12,2
0.6142857142857142,402,1297,2020-04-13,2
0.6238095238095238,380,4392,2020-04-14,2
0.6333333333333333,339,4130,2020-04-15,2
0.6428571428571428,348,3172,2020-04-16,2
0.6523809523809523,274,3343,2020-04-17,2
0.6619047619047619,259,2014,2020-04-18,2
0.6714285714285714,272,1076,2020-04-19,2
0.6809523809523809,228,744,2020-04-20,2
0.6904761904761905,222,2961,2020-04-21,2
0.7,194,2512,2020-04-22,2
0.7,190,1724,2020-04-23,2
0.7,169,1871,2020-04-24,2
0.7,165,1311,2020-04-25,2
0.7,151,549,2020-04-26,2
0.7,139,335,2020-04-27,2
0.7,140,1331,2020-04-28,2
0.7,118,1668,2020-04-29,2
0.7,111,856,2020-04-30,2
0.7,105,586,2020-05-01,2
0.7363636363636363,109,756,2020-05-02,2
0.7727272727272727,97,364,2020-05-03,2
0.8090909090909091,84,190,2020-05-04,2
0.8454545454545455,107,387,2020-05-05,2
0.8818181818181818,81,319,2020-05-06,2
0.9181818181818182,105,321,2020-05-07,2
0.9545454545454546,85,362,2020-05-08,2
0.990909090909091,106,227,2020-05-09,2
1.0272727272727273,90,213,2020-05-10,2
1.0636363636363637,100,153,2020-05-11,2
1.1,93,230,2020-05-12,2
1.1,89,149,2020-05-13,2
1.1,111,191,2020-05-14,2
1.1,115,216,2020-05-15,2
1.1,110,232,2020-05-16,2
1.1,116,98,2020-05-17,2
1.1,116,56,2020-05-18,2
1.1,108,137,2020-05-19,2
1.1,122,235,2020-05-20,2
1.1,120,148,2020-05-21,2
1.1,114,100,2020-05-22,2
1.1,122,158,2020-05-23,2
1.1,131,80,2020-05-24,2
1.1,147,47,2020-05-25,2
1.1,131,138,2020-05-26,2
1.1,129,211,2020-05-27,2
1.1,129,255,2020-05-28,2
1.1,146,110,2020-05-29,2
1.1,126,129,2020-05-30,2
1.1,130,68,2020-05-31,2
1.1,151,57,2020-06-01,2
1.1,144,125,2020-06-02,2
1.1,135,176,2020-06-03,2
1.1,155,158,2020-06-04,2
1.1,152,130,2020-06-05,2
1.1,149,190,2020-06-06,2
1.1,168,99,2020-06-07,2
1.1,162,61,2020-06-08,2
1.1,175,155,2020-06-09,2
1.1,161,161,2020-06-10,2
1.1,178,136,2020-06-11,2
1.1,180,135,2020-06-12,2
1.1,183,189,2020-06-13,2
1.1,199,113,2020-06-14,2
1.1,202,78,2020-06-15,2
1.1,183,199,2020-06-16,2
1.1,182,229,2020-06-17,2
1.1,220,145,2020-06-18,2
1.1,212,162,2020-06-19,2
1.1,219,221,2020-06-20,2
1.1,213,73,2020-06-21,2
1.1,253,69,2020-06-22,2
1.1,238,161,2020-06-23,2
1.1,249,304,2020-06-24,2
1.1,250,199,2020-06-25,2
1.1,231,257,2020-06-26,2
1.1,250,192,2020-06-27,2
1.1,230,103,2020-06-28,2
1.1,273,74,2020-06-29,2
1.1,272,244,2020-06-30,2
1.1,283,330,2020-07-01,2
1.1,272,348,2020-07-02,2
1.1,298,342,2020-07-03,2
1.1,278,251,2020-07-04,2
1.1,287,113,2020-07-05,2
1.1,317,115,2020-07-06,2
1.1,312,472,2020-07-07,2
1.1,315,347,2020-07-08,2
1.1,332,352,2020-07-09,2
1.1,330,240,2020-07-10,2
1.1095238095238096,351,302,2020-07-11,2
1.119047619047619,335,150,2020-07-12,2
1.1285714285714286,362,123,2020-07-13,2
1.1380952380952383,356,337,2020-07-14,2
1.1476190476190478,392,486,2020-07-15,2
1.1571428571428573,424,464,2020-07-16,2
1.1666666666666667,429,280,2020-07-17,2
1.1761904761904762,418,224,2020-07-18,2
1.1857142857142857,453,275,2020-07-19,2
1.1952380952380952,481,207,2020-07-20,2
1.204761904761905,523,401,2020-07-21,2
1.2142857142857144,519,586,2020-07-22,2
1.223809523809524,503,534,2020-07-23,2
1.2333333333333334,592,571,2020-07-24,2
1.2428571428571429,616,405,2020-07-25,2
1.2523809523809524,620,267,2020-07-26,2
1.2619047619047619,656,242,2020-07-27,2
1.2714285714285714,692,1165,2020-07-28,2
1.280952380952381,782,579,2020-07-29,2
1.2904761904761906,790,729,2020-07-30,2
1.3,805,616,2020-07-31,2
1.3,897,587,2020-08-01,2
1.3,964,341,2020-08-02,2
1.3,998,374,2020-08-03,2
1.3,963,632,2020-08-04,2
1.3,1106,1061,2020-08-05,2
1.3,1142,767,2020-08-06,2
1.3,1251,619,2020-08-07,2
1.3,1316,736,2020-08-08,2
1.3,1328,463,2020-08-09,2
1.280952380952381,1488,794,2020-08-10,2
1.2619047619047619,1467,1321,2020-08-11,2
1.2428571428571429,1538,1125,2020-08-12,2
1.223809523809524,1641,1306,2020-08-13,2
1.2047619047619047,1762,1882,2020-08-14,2
1.1857142857142857,1721,1019,2020-08-15,2
1.1666666666666667,1891,657,2020-08-16,2
1.1476190476190475,1903,813,2020-08-17,2
1.1285714285714286,1920,1606,2020-08-18,2
1.1095238095238096,1908,2033,2020-08-19,2
1.0904761904761906,1943,1985,2020-08-20,2
1.0714285714285714,1927,1882,2020-08-21,2
1.0523809523809524,1949,1324,2020-08-22,2
1.0333333333333332,1912,1083,2020-08-23,2
1.0142857142857142,1855,909,2020-08-24,2
0.9952380952380953,1918,2398,2020-08-25,2
0.9761904761904763,1860,1722,2020-08-26,2
0.9571428571428572,1789,1455,2020-08-27,2
0.9380952380952381,1775,2400,2020-08-28,2
0.9190476190476191,1819,3914,2020-08-29,2
0.9,1633,926,2020-08-30,2
0.9,1655,864,2020-08-31,2
0.9,1588,1853,2020-09-01,2
0.9,1611,3528,2020-09-02,2
0.9,1522,1855,2020-09-03,2
0.9,1494,1947,2020-09-04,2
0.9,1457,2168,2020-09-05,2
0.9,1434,958,2020-09-06,2
0.9,1379,1211,2020-09-07,2
0.9,1409,3758,2020-09-08,2
0.9,1365,2656,2020-09-09,2
0.9,1343,1315,2020-09-10,2
0.9,1298,1821,2020-09-11,2
0.9,1313,1742,2020-09-12,2
0.9,1279,1129,2020-09-13,2
0.9,1243,645,2020-09-14,2
0.9,1158,2161,2020-09-15,2
0.9,1219,2028,2020-09-16,2
0.9,1141,1138,2020-09-17,2
0.9,1139,1122,2020-09-18,2
0.9,1013,2539,2020-09-19,2
0.9,1119,1156,2020-09-20,2
0.9,996,1066,2020-09-21,2
0.9,962,1519,2020-09-22,2
0.9,973,1364,2020-09-23,2
0.9,927,1516,2020-09-24,2
0.9,957,1834,2020-09-25,2
0.9,925,1221,2020-09-26,2
0.9,885,670,2020-09-27,2
0.9,836,480,2020-09-28,2
0.9,840,1470,2020-09-29,2
0.9,853,1927,2020-09-30,2
0.9,795,1561,2020-10-01,2
0.9,770,1261,2020-10-02,2
0.9,756,1069,2020-10-03,2
0.9,750,567,2020-10-04,2
0.9,735,506,2020-10-05,2
0.9,684,1320,2020-10-06,2
0.9,718,1389,2020-10-07,2
0.9,689,1036,2020-10-08,2
0.9095238095238095,708,992,2020-10-09,2
0.9190476190476191,675,927,2020-10-10,2
0.9285714285714286,635,564,2020-10-11,2
0.9380952380952381,659,406,2020-10-12,2
0.9476190476190477,651,1312,2020-10-13,2
0.9571428571428572,658,1099,2020-10-14,2
0.9666666666666667,680,567,2020-10-15,2
0.9761904761904763,668,638,2020-10-16,2
0.9857142857142858,660,902,2020-10-17,2
0.9952380952380953,674,430,2020-10-18,2
1.0047619047619047,605,438,2020-10-19,2
1.0142857142857142,677,1061,2020-10-20,2
1.023809523809524,649,937,2020-10-21,2
1.0333333333333334,637,1179,2020-10-22,2
1.042857142857143,704,986,2020-10-23,2
1.0523809523809524,618,777,2020-10-24,2
1.061904761904762,719,484,2020-10-25,2
1.0714285714285716,724,222,2020-10-26,2
1.080952380952381,756,849,2020-10-27,2
1.0904761904761906,725,1051,2020-10-28,2
1.1,802,894,2020-10-29,2
1.1,786,676,2020-10-30,2
1.1,824,1101,2020-10-31,2
1.1,836,582,2020-11-01,2
1.1,890,405,2020-11-02,2
1.1,867,803,2020-11-03,2
1.1,837,1305,2020-11-04,2
1.1,880,809,2020-11-05,2
1.1,880,778,2020-11-06,2
1.1,962,1005,2020-11-07,2
1.1,904,884,2020-11-08,2
1.1,935,327,2020-11-09,2
1.1,945,986,2020-11-10,2
1.1,1006,729,2020-11-11,2
1.1,1036,1264,2020-11-12,2
1.1,1096,735,2020-11-13,2
1.1,1041,1165,2020-11-14,2
1.1,1115,663,2020-11-15,2
1.1,1130,553,2020-11-16,2
1.1,1145,1221,2020-11-17,2
1.0857142857142859,1125,1063,2020-11-18,2
1.0714285714285716,1155,1348,2020-11-19,2
1.0571428571428572,1130,1039,2020-11-20,2
1.042857142857143,1205,1088,2020-11-21,2
1.0285714285714287,1088,909,2020-11-22,2
1.0142857142857145,1223,883,2020-11-23,2
1,1073,1560,2020-11-24,2
0.9857142857142858,1168,1675,2020-11-25,2
0.9714285714285715,1106,1201,2020-11-26,2
0.9571428571428572,1119,1506,2020-11-27,2
0.942857142857143,1055,1601,2020-11-28,2
0.9285714285714286,1013,611,2020-11-29,2
0.9142857142857144,1051,383,2020-11-30,2
0.9000000000000001,1040,1385,2020-12-01,2
0.8857142857142858,947,1288,2020-12-02,2
0.8714285714285714,961,1463,2020-12-03,2
0.8571428571428572,908,1199,2020-12-04,2
0.842857142857143,861,1007,2020-12-05,2
0.8285714285714286,804,612,2020-12-06,2
0.8142857142857143,787,550,2020-12-07,2
0.8,697,1123,2020-12-08,2
0.8,682,1501,2020-12-09,2
0.8,681,1103,2020-12-10,2
0.8,660,830,2020-12-11,2
0.8,602,918,2020-12-12,2
0.8,569,728,2020-12-13,2
0.8,576,370,2020-12-14,2
0.8,540,1364,2020-12-15,2
0.8,508,759,2020-12-16,2
0.8,468,689,2020-12-17,2
0.8,497,846,2020-12-18,2
0.8,433,1050,2020-12-19,2
0.8,414,457,2020-12-20,2
0.8,384,180,2020-12-21,2
0.8,388,386,2020-12-22,2
0.8,395,885,2020-12-23,2
0.8,340,521,2020-12-24,2
0.8,310,622,2020-12-25,2
