date,median_R_mean,median_R_highHPD,median_R_lowHPD,est_infections,sd_infections,replicate
2020-02-11,3.061119567543497,3.6096413945516534,2.51259774053534,375.78824866336487,32.92649204218601,1
2020-02-12,2.920376860734162,3.4575329830780572,2.3832207383902664,470.7746591313357,42.81616309773989,1
2020-02-13,2.810860276287941,3.2984562968810893,2.3232642556947924,583.7756879769693,52.76855938987435,1
2020-02-14,2.7230929606843643,3.1489043755742223,2.2972815457945064,719.6154114596184,65.2867311003534,1
2020-02-15,2.6525036006918836,3.0310219767516733,2.273985224632094,893.6042810133496,79.23497047944478,1
2020-02-16,2.5921704309100275,2.940691419152924,2.243649442667131,1111.7365657222201,92.82649778268082,1
2020-02-17,2.53367180288887,2.8723129390105595,2.1950306667671806,1363.9386167881091,109.43818815731231,1
2020-02-18,2.4595111890268306,2.798975795664777,2.120046582388884,1638.594485246668,128.8843306698059,1
2020-02-19,2.3636548979896106,2.6962065348364748,2.0311032611427464,1939.9218464439602,149.0517260914054,1
2020-02-20,2.2601240839715255,2.5817926802831384,1.9384554876599125,2282.1754205346992,177.3729449128784,1
2020-02-21,2.186536753760112,2.5010324726586535,1.8720410348615701,2688.0824360870533,213.56296046456467,1
2020-02-22,2.1634470297456114,2.472427525392071,1.854466534099152,3166.3570693519346,254.3830245704863,1
2020-02-23,2.1752405053231443,2.4802436006937247,1.8702374099525636,3712.1375442035182,310.19898900180164,1
2020-02-24,2.1802701215742566,2.479174772129921,1.8813654710185923,4301.665937204507,375.4856468673307,1
2020-02-25,2.15142259691938,2.434534991367225,1.868310202471535,4922.004290870921,436.49726790282625,1
2020-02-26,2.0937463955211455,2.355027468927601,1.83246532211469,5585.374139978181,496.4619340201861,1
2020-02-27,2.0141194624143037,2.255479932682511,1.7727589921460964,6271.622416660182,549.6576379596044,1
2020-02-28,1.9166387606376072,2.140825377970883,1.6924521433043314,6972.372609543144,586.2423419589936,1
2020-02-29,1.8138217714488096,2.0269294203386963,1.600714122558923,7723.042428158452,622.7245988072982,1
2020-03-01,1.7282804714418358,1.9403756148731808,1.5161853280104909,8544.278351423765,671.224280223371,1
2020-03-02,1.6686391404291772,1.8840153539907882,1.453262926867566,9398.524308857104,720.9758974209988,1
2020-03-03,1.6199547278099227,1.8380366190008082,1.4018728366190372,10235.156692705365,779.1441527767416,1
2020-03-04,1.5618446533441899,1.7816026385238928,1.342086668164487,10967.20625087329,851.3646522760221,1
2020-03-05,1.4891051582435706,1.7062156849059877,1.2719946315811534,11581.919673385899,912.322164682876,1
2020-03-06,1.4093425348189743,1.617876402079492,1.2008086675584566,12143.195933084584,964.0119745377403,1
2020-03-07,1.332136345950036,1.5299891803765384,1.1342835115235335,12687.436790939139,1023.133723886464,1
2020-03-08,1.263103177977011,1.4502025482047247,1.0760038077492973,13183.856646778337,1066.383536917974,1
2020-03-09,1.207111799917604,1.3818154191097802,1.0324081807254277,13600.032961916866,1073.3562724861836,1
2020-03-10,1.1652323120992263,1.3286521658800878,1.0018124583183647,13867.495300154429,1082.104583732457,1
2020-03-11,1.1319733407513275,1.289777403939816,0.974169277562839,13930.08551052555,1100.0718099657634,1
2020-03-12,1.0980460587451621,1.2552440521533224,0.9408480653370019,13776.15954912597,1096.907759652282,1
2020-03-13,1.0579473309633431,1.217230948088584,0.8986637138381024,13431.879488850363,1103.0932494437138,1
2020-03-14,1.0135900414865338,1.1750741498433968,0.8521059331296709,12952.976004329747,1123.0706306461852,1
2020-03-15,0.9690676708222579,1.1285256336349079,0.8096097080096079,12378.927531981351,1125.896546154138,1
2020-03-16,0.9264816803986544,1.0778167510071548,0.7751466097901539,11752.643407238602,1108.339807706205,1
2020-03-17,0.8847486625505694,1.0233402831305547,0.746157041970584,11041.178984379701,1052.497794820275,1
2020-03-18,0.8424758272651699,0.9650055391907428,0.719946115339597,10181.823841131772,930.9984941392203,1
2020-03-19,0.7998840660020892,0.9067271082548072,0.6930410237493712,9208.64680082094,791.6819168429666,1
2020-03-20,0.7581997008617858,0.8560403945765818,0.6603590071469898,8223.215538477783,684.2184025976964,1
2020-03-21,0.7177261411723745,0.8157591853953293,0.6196930969494198,7271.847747996456,612.3756170517596,1
2020-03-22,0.6790197800303225,0.7835606576251253,0.5744789024355197,6403.798112806052,593.2129260206514,1
2020-03-23,0.64326520801879306,0.7574953186058294,0.5290350974317567,5624.717063541847,601.5723747736193,1
2020-03-24,0.6112798568522534,0.7344780368895144,0.48808167681499237,4910.589812169414,586.9924513982402,1
2020-03-25,0.5812051994826615,0.7089337382148188,0.4534766607505042,4259.606079815947,548.5161492245652,1
2020-03-26,0.550440524990494,0.6780552846394069,0.4228257653415811,3675.672296915513,501.7373664820187,1
2020-03-27,0.5193341600778728,0.6435591454284605,0.3951091747272851,3145.8173592709036,443.7751254149182,1
2020-03-28,0.4912893943741395,0.6096860198851539,0.372892768863125,2676.32169650896,384.747681981838,1
2020-03-29,0.4692776929056955,0.5807490358815633,0.3578063499298276,2282.6224661078986,333.84236721256076,1
2020-03-30,0.45407046831066356,0.5595305754913931,0.34861036112993404,1965.0673991360509,287.5108029939282,1
2020-03-31,0.4450801484004703,0.5466771796971239,0.34348311710381657,1711.1711051636862,247.8722840436899,1
2020-04-01,0.4416776711896032,0.5433876588905087,0.33996768348869777,1497.5287638801406,216.15649821846716,1
2020-04-02,0.4420862158460477,0.5497899258800945,0.33438250581200085,1308.8016751191742,186.6875370808003,1
2020-04-03,0.4418646886830891,0.5611501675713165,0.32257920979486165,1138.9943569899174,161.22496086949704,1
