date,median_R_mean,median_R_highHPD,median_R_lowHPD,est_infections,sd_infections,replicate
2020-02-11,3.351131701462867,3.748979735160777,2.953283667764957,266.82169128228344,18.705532021578424,1
2020-02-12,3.164435879743035,3.5339715060460777,2.7949002534399923,340.2758463639898,23.569464924885636,1
2020-02-13,2.9758784432261804,3.3174215088632475,2.6343353775891134,424.8790957512723,30.63916824179492,1
2020-02-14,2.8213720324889247,3.1366367040745327,2.5061073609033166,533.19263104674906,36.69681189285846,1
2020-02-15,2.7212049832235308,3.012782598620631,2.4296273678264306,675.3276151256941,44.1422305998661,1
2020-02-16,2.6614144250057143,2.9643152566511244,2.3585135933603043,844.740192092987,58.67822598420399,1
2020-02-17,2.6220385192729316,2.948928620236245,2.2951484183096182,1056.9598729795955,77.01390902301166,1
2020-02-18,2.586431477838281,2.9131332740534033,2.259729681623159,1320.8176320772384,100.65606651213564,1
2020-02-19,2.538380975996647,2.8508545555773974,2.225907396415897,1614.8545330466002,131.42423158915662,1
2020-02-20,2.4714797013355523,2.7546844721153603,2.1882749305557443,1925.7981101876474,152.98111283355567,1
2020-02-21,2.390739066761199,2.6305921422585006,2.150885991263898,2259.453351952975,167.4109300130784,1
2020-02-22,2.299391798381416,2.517493322542815,2.081290274220017,2599.860367452332,188.83120227239885,1
2020-02-23,2.2161674547481223,2.4464622279839245,1.98587268151232,3038.59846025151,223.4186977484799,1
2020-02-24,2.1419852921869196,2.3911066514477852,1.892863932926054,3558.5651714077458,270.47309262559384,1
2020-02-25,2.0768921116141974,2.3465412971612203,1.8072429260671745,4124.11652720557,342.90211508167124,1
2020-02-26,2.001413480167427,2.278273644743817,1.724553315591037,4693.678135236204,402.53918962055604,1
2020-02-27,1.906246978743264,2.1606516290832,1.6518423284033286,5241.22148699599,435.5623726249955,1
2020-02-28,1.8033242550165829,2.0230487354799243,1.5835997745532413,5812.2313052541585,478.5899125666578,1
2020-02-29,1.7200762847303999,1.9116760984027399,1.5284764710580598,6411.988547277164,504.49819922987547,1
2020-03-01,1.6786022708943866,1.8548627560641495,1.5023417857246237,7073.554954507123,515.8538611587277,1
2020-03-02,1.6746277220949923,1.8560746133738295,1.4931808308161552,7821.378481765374,567.7468687559065,1
2020-03-03,1.6782410839407533,1.874022748395874,1.4824594194856326,8549.101004104627,619.6916297040586,1
2020-03-04,1.6660121250282858,1.8640428240766678,1.4679814259799038,9272.017642554016,660.7453840989361,1
2020-03-05,1.6292943989357027,1.8188528567050424,1.439735941166363,9966.125507332854,725.5685854893671,1
2020-03-06,1.5655519306886192,1.7448131661597184,1.38629069521752,10549.060373499224,776.1851402982386,1
2020-03-07,1.4756606538758965,1.6420957122718125,1.3092255954799805,11040.959399019821,799.9746373691639,1
2020-03-08,1.3747680323716132,1.5294567853337353,1.220079279409491,11526.601208433938,854.3984286686606,1
2020-03-09,1.287573741532822,1.4366029475850328,1.138544535480611,12004.330938129031,922.3394907647885,1
2020-03-10,1.2273934295320985,1.3725758324783424,1.0822110265858547,12444.760447477038,985.5420789062708,1
2020-03-11,1.1858469159107154,1.327563476368071,1.0441303554533599,12772.58894165399,1052.5024302761988,1
2020-03-12,1.1488069833223096,1.2884687963206036,1.0091451703240155,12904.996419620431,1077.6102750959028,1
2020-03-13,1.107959737201384,1.2445657947814974,0.9713536796212707,12817.366225607913,1048.990920269597,1
2020-03-14,1.0634601454936141,1.1974164936696137,0.9295037973176146,12608.639021313547,1037.6905742354363,1
2020-03-15,1.0173995995034193,1.1521708900661598,0.8826283089406788,12328.64484535938,1043.9202027121662,1
2020-03-16,0.9730373704421269,1.110376840513334,0.8356979003709197,11990.571439025276,1049.3865157324292,1
2020-03-17,0.936026512780145,1.076178241846911,0.7958747837133792,11614.424218302136,1078.5354330258817,1
2020-03-18,0.9095045058937712,1.0505208158371442,0.7684881959503981,11128.7830791026,1080.0440006872482,1
2020-03-19,0.8908432325567421,1.0272648157746354,0.7544216493388489,10523.000642501856,1023.1316188745975,1
2020-03-20,0.8719938446506412,0.9987096071367699,0.7452780821645125,9800.10951068299,945.9625703273491,1
2020-03-21,0.8470881122244011,0.9645326607041479,0.7296435637446542,8985.257231055666,861.8027660215151,1
2020-03-22,0.8155224912602794,0.9281523197950073,0.7028926627255515,8145.363610157994,769.6913704860846,1
2020-03-23,0.7798669064438295,0.8924638001655693,0.6672700127220897,7349.541826576417,697.8765160344578,1
2020-03-24,0.7428229245337572,0.8596419676646961,0.6260038814028183,6630.004372440582,652.3286979392434,1
2020-03-25,0.7055011711281427,0.8286530624808448,0.5823492797754406,5962.712118422302,618.3272443353386,1
2020-03-26,0.6684132934249524,0.7975845546588993,0.5392420321910054,5303.136152739464,596.1037201836384,1
2020-03-27,0.6328543524486077,0.7665936987927016,0.4991150061045137,4660.565492942084,577.5487118081354,1
2020-03-28,0.5999355684443091,0.7358278823835565,0.4640432545050616,4062.8884075520177,542.1829891342364,1
2020-03-29,0.5701936785211806,0.7044531568679377,0.4359342001744236,3524.177311582479,497.45089501311276,1
2020-03-30,0.5438320663503601,0.6728616298679271,0.4148025028327931,3055.470378750421,449.54935648142515,1
2020-03-31,0.5219435756431823,0.6441169899768419,0.39977016130952275,2659.7176613385677,397.75147063573667,1
2020-04-01,0.5048485027727697,0.619506271381593,0.39019073416394645,2322.3866270035946,339.2641817068602,1
2020-04-02,0.4909380188819021,0.5998543244469721,0.3820217133168321,2036.4037171430218,284.6734200945371,1
2020-04-03,0.47725550509378384,0.5871660301727418,0.36734498001482585,1788.7647726129653,239.893010493626,1
